,measure_number,beat_number,pid1263b-01,pid52932-16,pid610003b-05,pid9048b-05,pid9049b-01,pid9050b-01,pid9054b-01,pid9055b-01,pid9056-10,pid9058b-01,pid9059b-05,pid9060-30,pid9061-30,pid9062b-04,pid9063b-05,pid9064-12,pid9066b-01,pid9069-01,pid9070b-13,pid9072b-05,pid9073b-05,pid9074g-01,pid9075b-01,pid9085-03,pid9088-17,pid9093b-07,pid9094b-01,pid9099b-05,pid9101b-12,pid9104b-01,pid9111b-03,pid9112-09,pid9117-05,pid9118b-05,pid9120-09,pid9121-09,pid9134-07,pid9138b-01,pid9139b-01,pid9153b-01,pid9166j-01,pid9170b-01,pid9174b-01,pid917509-08,pid9192b-01
202,68,1,75.21714300000001,86.33714300000001,85.91714300000001,86.565893,81.55714300000001,83.897143,78.297143,90.377143,80.477143,67.757143,90.797143,76.71714300000001,76.13714300000001,93.237143,78.797143,74.157143,105.04156,104.19714,70.814459,85.13714300000001,84.657143,99.517143,85.257143,94.437143,78.977143,87.957143,78.910255,86.463571,90.957143,99.957143,91.877143,68.63714300000001,90.33714300000001,85.457143,76.117143,75.877143,90.91714300000001,80.83714300000001,93.69714300000001,79.83714300000001,81.69714300000001,95.317143,75.744524,82.977143,92.076735
203,68,2,75.64857099999999,86.908571,86.389286,87.035612,81.929286,84.369524,78.68985699999999,90.948571,80.868571,67.948571,91.368571,76.84857099999999,76.24994000000001,93.728571,78.988571,74.390663,105.26857,104.76857,70.888571,85.588571,85.149286,100.08856999999999,85.828571,94.988571,79.548571,88.488571,78.933095,86.888571,91.528571,100.52857,92.56857099999999,68.879286,90.688571,85.808571,76.688571,76.169905,91.389286,81.329714,94.168571,80.20857099999999,82.19232099999999,95.888571,76.249286,83.289286,92.388571
204,69,0,76.228163,87.748163,86.75908199999999,87.239082,82.448163,84.728163,79.168163,91.488163,81.348163,68.248163,91.948163,77.228163,76.588163,94.348163,79.068163,74.448163,105.60816000000001,105.48816000000001,71.30816300000001,86.168163,85.528163,100.80816,86.408163,95.628163,80.268163,89.068163,79.468163,87.548163,92.30816300000001,101.28815999999999,93.30816300000001,68.988163,91.268163,86.408163,76.948163,76.548163,91.908163,81.828163,94.696054,80.768163,82.648163,96.428163,76.688163,83.748163,92.768163
205,69,1,76.671429,88.21142900000001,87.15142900000001,87.671429,82.99142900000001,85.131429,79.731429,92.011429,81.751429,68.531429,92.85142900000001,77.611429,77.011429,94.831429,79.471429,74.831429,106.01143,106.01143,71.65142900000001,86.57142900000001,85.99142900000001,101.41143000000001,86.971429,96.191429,80.771429,89.65142900000001,79.85142900000001,88.07142900000001,92.79142900000001,101.93143,93.771429,69.371429,91.71142900000001,86.85142900000001,77.35142900000001,76.971429,92.271429,82.311429,95.15142900000001,81.331429,83.171429,96.951429,77.07142900000001,84.171429,93.311429
206,69,2,76.981633,88.553878,87.54163299999999,87.981633,83.281633,85.521633,80.081633,92.621633,82.04163299999999,68.815816,93.235816,78.121633,77.32163299999999,95.241633,79.801633,75.201633,106.38163,106.42163000000001,71.96163299999999,86.881633,86.301633,101.92163000000001,87.281633,96.621633,81.053878,90.061633,80.133878,88.381633,93.141633,102.30163,94.081633,69.641633,92.001633,87.141633,77.621633,77.281633,92.621633,82.621633,95.521633,81.701633,83.521633,97.381633,77.393878,84.54163299999999,93.721633
207,70,0,77.33714300000001,88.957143,87.91714300000001,88.35714300000001,83.69714300000001,85.88357099999999,80.457143,93.017143,82.41714300000001,69.13714300000001,93.63714300000001,78.49714300000001,77.69714300000001,95.617143,80.177143,75.577143,106.83713999999999,106.83713999999999,72.297143,87.257143,86.677143,102.45714,87.657143,97.017143,81.397143,90.377143,80.477143,88.737143,93.537143,102.65714,94.457143,69.91714300000001,92.377143,87.49714300000001,77.91238100000001,77.657143,93.017143,82.99714300000001,95.897143,82.077143,83.897143,97.817143,77.737143,84.937143,94.13714300000001
208,70,1,77.688163,89.348163,88.288163,88.868163,84.108163,86.268163,80.80816300000001,93.448163,82.819082,69.468163,94.068163,78.888163,78.048163,95.988163,80.548163,75.968163,107.42816,107.34816000000001,72.648163,87.648163,87.048163,102.84816,88.008163,97.588163,81.788163,90.788163,80.868163,89.068163,93.968163,103.18816,94.888163,70.249082,92.748163,87.908163,78.228163,78.028163,93.448163,83.428163,96.348163,82.488163,84.30816300000001,98.348163,78.068163,85.348163,94.728163
209,70,2,77.967347,89.74734699999999,88.647347,89.267347,84.447347,86.627347,81.16734699999999,93.907347,83.16734699999999,69.707347,94.447347,79.327347,78.38734699999999,96.347347,80.907347,76.307347,107.90735,107.70735,72.947347,87.974337,87.407347,103.54735,88.367347,98.127347,82.187347,91.048673,81.127347,89.367347,94.347347,103.72735,95.367347,70.52734699999999,93.16734699999999,88.209337,78.487347,78.327347,93.807347,83.807347,96.727347,82.88734699999999,84.74734699999999,98.767347,78.52734699999999,85.707347,95.267347
210,71,0,78.274694,90.194694,89.03469399999999,89.754694,84.73469399999999,87.01469399999999,81.498231,94.394694,83.574694,69.994694,94.782347,79.754694,78.714694,96.714694,81.222347,76.634694,108.29157,108.15235,73.298231,88.29469399999999,87.81469399999999,103.95823,88.73469399999999,98.562347,82.742347,91.414694,81.45469399999999,89.73469399999999,94.79469399999999,104.07469,95.774694,70.811565,93.53469399999999,88.562347,78.76234699999999,78.65469399999999,94.274694,84.222347,97.15469399999999,83.274694,85.114694,99.15469399999999,78.894694,86.074694,95.834694
211,71,1,78.68,90.6,89.4,90.32,85.15,87.38,81.82,94.74,83.92,70.28,95.22,80.14,79.06,97.02,81.54,76.96,108.68,108.59,73.62,88.62,88.22,104.36,89.2,99.07,83.1,91.75,81.78,90.04,95.18,104.5,96.08,71.06,93.92,88.92,79.06,78.96,94.69,84.68,97.6,83.58,85.56,99.62,79.22,86.44,96.28
212,71,2,78.90855400000001,91.032653,89.812653,90.775306,85.452653,87.812653,82.172653,95.255306,84.372653,70.592653,95.572653,80.61265300000001,79.432653,97.452653,81.912653,77.392653,109.05265,109.01265,73.921327,88.992653,88.652653,104.83265,89.632653,99.555306,83.532653,92.152653,82.072653,90.412653,95.61265300000001,104.89265,96.512653,71.372653,94.272653,89.25265300000001,79.372653,79.33265300000001,95.11265300000001,85.092653,98.032653,84.012653,85.952653,100.05796,79.592653,86.872653,96.820612
213,72,0,79.22898,91.44898,90.22898,91.20898000000001,85.84898000000001,88.22898,82.509745,95.840816,84.84898000000001,70.96898,95.90898,81.02898,79.82949,97.78949,82.26949,77.867959,109.46898,109.42898000000001,74.32898,89.36949,89.06898000000001,105.24898,90.04898,99.98898,83.92949,92.46898,82.44898,90.74898,96.02898,105.26898,96.92898000000001,71.68898,94.66898,89.66898,79.62987199999999,79.68898,95.52898,85.52898,98.44898,84.36898000000001,86.30898,100.52898,80.06898000000001,87.18898,97.42898000000001
214,72,1,79.784082,91.844082,90.88408199999999,91.764082,86.284082,88.864082,82.88408199999999,96.504082,85.38408199999999,71.344082,96.364082,81.38088,80.32408199999999,98.224082,82.704082,78.724082,110.02408,109.92408,74.664082,89.82408199999999,89.664082,105.80408,90.60408199999999,100.72408,84.504082,92.96408199999999,82.88408199999999,91.284082,96.624082,105.86408,97.444082,72.04408199999999,95.18408199999999,90.18408199999999,80.04408199999999,80.204082,96.084082,86.24408199999999,99.004082,84.784082,86.88408199999999,101.16408,80.504082,87.624082,98.158163
215,72,2,80.16979599999999,92.369796,91.38979599999999,92.329796,86.789796,89.38979599999999,83.209796,97.329796,86.069796,72.02979599999999,96.769796,81.929796,80.88979599999999,98.74979599999999,83.049796,79.44959200000001,110.9298,110.5098,75.069796,90.38979599999999,90.349796,106.6298,91.289796,101.58939000000001,85.189796,93.609796,83.409796,91.789796,97.369796,106.4498,98.409796,72.509796,95.80979599999999,90.829796,80.489796,80.88979599999999,96.829592,86.929796,99.729796,85.24979599999999,87.369796,101.8898,81.289796,88.16979599999999,98.909592
216,73,0,80.828776,93.188776,92.048776,92.908776,87.428776,89.988776,83.648776,98.228776,86.808776,72.52877600000001,97.508776,82.38877600000001,81.688776,99.608776,83.488776,80.348776,112.08878,111.28878,75.52877600000001,91.088776,90.80959200000001,107.38878000000001,92.188776,102.48878,86.107551,94.588776,83.988776,92.52877600000001,98.268776,107.30878,99.308776,72.908776,96.728776,91.548776,81.148776,82.208776,97.808776,87.868776,100.64878,85.608776,87.968776,102.66878,82.068776,88.668776,100.10878000000001
217,73,1,81.342347,93.73469399999999,92.554694,93.45469399999999,87.70617299999999,90.47823100000001,84.107449,98.774694,87.354694,73.054694,97.88293900000001,82.934694,82.23469399999999,100.15469,83.974694,80.894694,113.19469,111.83469,75.867284,91.634694,91.299242,107.93468999999999,92.73469399999999,103.17469,86.754694,95.134694,84.446173,93.074694,98.774694,107.85468999999999,99.854694,73.384116,97.29469399999999,92.074694,81.774694,82.724898,98.354694,88.53469399999999,101.23469,86.15469399999999,88.42495600000001,103.35469,82.520782,89.194694,101.01469
218,73,2,81.74,94.26,92.94,94.02,88.16,90.905,84.52,99.54,87.84,73.48,98.32,83.42,82.6775,100.64,84.44,81.36,113.92,112.38,76.26,92.14,91.685,108.46,93.2,103.84,87.22,95.78,84.84,93.44,99.24,108.52,100.32,73.82,97.78,92.54,82.26,83.18,98.94,89.26,101.92,86.46,88.82,103.94,82.94,89.66,101.86
219,74,0,82.13632700000001,94.796327,93.296327,94.516327,88.516327,91.276327,84.936327,99.956327,88.256327,73.823163,98.656327,83.796327,83.056327,101.11633,84.85632700000001,81.716327,114.41633,112.79633000000001,76.616327,92.556327,92.056327,108.89633,93.616327,104.29633000000001,87.736327,96.196327,85.256327,93.85632700000001,99.596327,109.09633000000001,100.71633,74.116327,98.196327,92.876327,82.676327,83.536327,99.396327,89.716327,102.45633000000001,86.876327,89.236327,104.39633,83.35632700000001,90.056327,102.33633
220,74,1,82.516327,95.196327,93.756327,94.976327,88.902653,91.756327,85.336327,100.43633,88.676327,74.176327,99.076327,84.176327,83.482653,101.69530999999999,85.342653,82.116327,115.25633,113.29531000000001,76.99632700000001,92.976327,92.536327,109.33633,94.016327,104.82265,88.236327,96.836327,85.656327,94.296327,99.99632700000001,109.60163,101.11633,74.516327,98.656327,93.282653,83.216327,83.916327,100.12163000000001,90.195306,102.94898,87.336327,89.68163299999999,104.91531,84.116327,90.456327,103.11633
221,74,2,82.867347,95.607347,94.107347,95.447347,89.307347,92.107347,85.66734699999999,100.86735,89.067347,74.52734699999999,99.52734699999999,84.687347,83.847347,102.08735,85.707347,82.427347,115.82735,113.90735,77.347347,93.367347,92.88734699999999,109.76735,94.367347,105.24735,88.567347,97.327347,85.987347,94.707347,100.44735,110.00735,101.46735,74.967347,99.02734699999999,93.647347,83.762041,84.267347,100.58735,90.587347,103.32735,87.687347,90.087347,105.30735,84.647347,90.867347,103.68735
222,75,0,83.186531,96.046531,94.466531,95.94653100000001,89.666531,92.42653100000001,85.966531,101.30653000000001,89.486531,74.906531,99.92653100000001,85.026531,84.166531,102.50305999999999,86.06653100000001,82.766531,116.18653,114.56653,77.70653100000001,93.72653100000001,93.246531,110.18306000000001,94.72653100000001,105.66653000000001,88.86653100000001,97.846531,86.306531,95.06653100000001,100.80653000000001,110.40653,101.78653,75.326531,99.603061,94.026531,84.28653100000001,84.606531,101.04653,90.963061,103.72653000000001,88.00653100000001,90.50653100000001,105.68653,85.06653100000001,91.246531,104.16653000000001
223,75,1,83.630204,96.47020400000001,94.850204,96.370204,90.030204,92.810204,86.33020400000001,101.6902,89.97040799999999,75.370204,100.3102,85.41020400000001,84.55020400000001,103.0502,86.47020400000001,83.150204,116.6102,115.0502,78.030204,94.150204,93.650204,110.6102,95.11020400000001,106.37041,89.230204,98.350204,86.650204,95.47020400000001,101.1702,110.97041000000002,102.1702,75.630204,100.1902,94.41020400000001,84.69020400000001,84.990204,101.6902,91.370204,104.3502,88.390204,90.950204,106.2702,85.450204,91.670204,104.8902
224,75,2,84.10714300000001,96.88714300000001,95.347143,96.80714300000001,90.327143,93.267143,86.727143,102.14714000000001,90.44714300000001,75.787143,100.68714,85.867143,84.907143,103.50714,86.88714300000001,83.498571,117.06714,115.56714,78.347143,94.60714300000001,94.10714300000001,111.06714,95.567143,106.88713999999999,89.567143,99.007143,87.02714300000001,95.88714300000001,101.54714,111.46713999999999,102.62714,75.94714300000001,100.52714,94.867143,85.127143,85.287143,102.16714,91.767143,104.80714,88.74714300000001,91.347143,106.74713999999999,85.927143,92.127143,105.50713999999999
225,76,0,84.401224,97.321224,95.641224,97.241224,90.621224,93.621224,87.101224,102.50121999999999,90.901224,76.081224,100.98122,86.241224,85.36122399999999,103.89245,87.281224,83.901224,117.68122,115.90122,78.701224,95.081224,94.401224,111.58122,95.86122399999999,107.52122,90.001224,99.481224,87.441224,96.401224,101.96122,111.98122,102.94122,76.181224,100.96122,95.261224,85.661224,85.621224,102.78121999999999,92.181224,105.26122,89.161224,91.841224,107.38122,86.261224,92.581224,106.22122
226,76,1,84.760408,97.72040799999999,96.100408,97.66040799999999,91.060408,94.100408,87.540408,102.96041,91.280408,76.44040799999999,101.42041,86.600408,85.80040799999999,104.48040999999999,87.66040799999999,84.400408,118.94041000000001,116.40041000000001,79.040408,95.540408,94.900408,112.12041,96.22040799999999,108.16041000000001,90.36040799999999,100.00041,87.980408,96.920408,102.34040999999999,112.54041000000001,103.34040999999999,76.540408,101.36041,95.620408,86.240408,86.000408,103.54041,92.52040799999999,105.68041000000001,89.540408,92.200408,107.94041000000001,86.66040799999999,92.960408,106.94041000000001
227,76,2,85.176735,98.176735,96.516735,98.096735,91.47673499999999,94.538912,87.956735,103.41674,91.736735,76.89673499999999,101.95673000000001,87.016735,86.196735,104.95673000000001,88.016735,84.853367,119.92336999999999,116.91673999999999,79.318912,96.176735,95.313367,112.63673999999999,96.636735,108.85673999999999,90.796735,100.47674,88.36336700000001,97.336735,102.89336999999999,112.93891,103.79674,76.97673499999999,101.89674000000001,95.996735,86.696735,86.39673499999999,104.01337,92.856735,106.12337,89.956735,92.61673499999999,108.69673999999999,87.236735,93.36336700000001,107.73674
228,77,0,85.69102,98.61102,96.93101999999999,98.59102,91.93101999999999,94.91102,88.45102,103.79101999999999,92.23102,77.31102,102.53102,87.43101999999999,86.55102,105.53102,88.41102,85.21101999999999,120.33102,117.51102,79.71101999999999,97.01102,95.69102,113.35101999999999,97.15101999999999,109.37102,91.21101999999999,101.11102,88.69102,97.83102,103.39102,113.35101999999999,104.37102,77.49101999999999,102.55102,96.45102,87.29101999999999,86.77051,104.69102,93.223673,106.51102,90.47102,93.15101999999999,109.23102,87.75102,93.73102,108.35101999999999
229,77,1,86.193469,99.113469,97.313469,99.233469,92.393469,95.27346899999999,88.813469,104.26174,92.693469,77.673469,103.05694,87.873469,87.07346899999999,106.09347,88.79346899999999,85.63346899999999,120.81347,118.05346999999999,80.033469,97.453469,96.081735,113.91346999999999,97.673469,109.93347,91.57346899999999,101.75347,89.07346899999999,98.29346899999999,103.87347,113.93347,105.09347,77.93346899999999,103.19346999999999,96.953469,87.733469,87.193469,105.21347,93.71346899999999,106.95347,90.99346899999999,93.653469,109.77346999999999,88.193469,94.153469,108.95347
230,77,2,86.537245,99.46449,97.64449,99.64449,92.68449,95.60449,89.14449,104.60449,93.06449,78.02449,103.42449,88.36449,87.56449,106.44448999999999,89.16449,85.98449000000001,121.16448999999999,118.42448999999999,80.34449000000001,97.78449,96.40449,114.36448999999999,98.02449,110.34449,91.88449,102.16449,89.38449,98.70449,104.22449,114.28448999999999,105.70448999999999,78.24449,103.55898,97.30449,88.06449,87.48449000000001,105.58448999999999,94.08449,107.32449,91.34449000000001,94.04449,110.24448999999998,88.58449,94.56449,109.48449
231,78,0,86.827347,99.827347,97.987347,100.08735,92.987347,95.967347,89.487347,104.98735,93.467347,78.447347,103.78735,88.727347,87.907347,106.78735,89.52734699999999,86.267347,121.52735,118.76735,80.687347,98.147347,96.74734699999999,114.72735,98.367347,110.78469,92.267347,102.56735,89.707347,99.127347,104.62735,114.62735,106.06735,78.507347,103.96735,97.587347,88.367347,87.827347,106.10735,94.487347,107.70735,91.687347,94.38734699999999,110.64735,88.927347,94.907347,109.88735
232,78,1,87.308513,100.29959000000001,98.41959200000001,100.69959,93.519592,96.399592,89.879592,105.63958999999998,93.999592,79.019592,104.35959,89.219592,88.359592,107.17958999999999,89.959592,86.69959200000001,122.07959,119.27958999999998,81.099592,98.679592,97.179592,115.13958999999998,98.97959200000001,111.45958999999999,92.719592,103.19959,90.13959200000001,99.77959200000001,105.13958999999998,115.45958999999999,106.41958999999999,78.819592,104.77959,98.13959200000001,88.83959200000001,88.219592,106.67958999999999,95.05959200000001,108.29959,92.119592,94.83959200000001,111.31958999999999,89.359592,95.399592,110.56918
233,78,2,87.655765,100.69306,98.83450400000001,101.15256,93.88758,96.810255,90.313061,106.01306000000001,94.36758,79.32482399999999,104.79306,89.613061,88.793915,107.52788000000001,90.41576500000001,87.060255,122.55306000000002,119.79306000000001,81.413061,99.113061,97.517551,115.52661,99.453061,111.93101999999999,93.153061,103.75305999999999,90.393061,100.11306,105.59306000000001,115.95306000000001,106.79306000000001,79.068588,105.25306,98.613061,89.295765,88.502691,107.11861,95.533061,108.73768999999999,92.533061,95.133061,111.69769,89.713061,95.797007,110.92718
234,79,0,88.127347,101.20735,99.12867299999999,101.52735,94.267347,97.087347,90.88734699999999,106.60735,94.788673,79.767347,105.24735,90.147347,89.187347,107.98735,90.947347,87.487347,123.00735,120.36735,82.087347,99.627347,97.88734699999999,116.02735,99.967347,112.50469,93.647347,104.42735,91.007347,100.62735,106.10735,116.70735,107.22735,79.367347,105.70735,99.227347,89.567347,88.907347,107.54735,95.987347,109.16735,93.007347,95.647347,112.32735,90.127347,96.207347,111.48735
235,79,1,88.482109,101.60211,99.50210899999999,101.92211,94.622109,97.462109,91.326054,107.04211000000001,95.14210899999999,80.182109,105.66211000000001,90.602109,89.56210899999999,108.58211000000001,91.322109,87.862109,123.68211000000001,120.88211000000001,82.442109,100.02211,98.262109,116.50211000000002,100.40211,112.96211000000001,94.022109,104.86211000000002,91.442109,101.00211,106.52211000000001,117.20211,107.86211000000002,79.64210899999999,106.12211,99.64210899999999,89.92210899999999,89.242109,108.00211000000002,96.50210899999999,109.58211000000001,93.342109,96.00210899999999,112.78211,90.50210899999999,96.582109,112.00211000000002
236,79,2,88.83959200000001,101.99959,99.819592,102.33959,94.939592,97.799592,91.659592,107.41958999999999,95.499592,80.55959200000001,105.99959,91.179592,89.939592,108.95958999999999,91.69959200000001,88.359592,124.05958999999999,121.33958999999999,82.77959200000001,100.41959,98.579592,116.95958999999999,100.75959,113.39958999999999,94.379592,105.25958999999999,91.879592,101.35959,106.89958999999999,117.59958999999999,108.23958999999999,79.939592,106.47958999999999,99.999592,90.239592,89.619592,108.35959,96.939592,109.95958999999999,93.69959200000001,96.47959200000001,113.19958999999999,90.879592,97.019592,112.47958999999999
237,80,0,89.15469399999999,102.39469,100.11469,102.73469,95.23469399999999,98.074694,91.894694,107.83469,95.894694,80.934694,106.33469,91.554694,90.31469399999999,109.37468999999999,92.074694,88.73469399999999,124.41469,121.79468999999999,83.134694,100.79469,98.87469399999999,117.35468999999999,101.13469,113.77468999999999,94.774694,105.63468999999999,92.29469399999999,101.65469,107.27468999999999,117.99468999999999,108.61469,80.254694,106.85468999999999,100.29469,90.53469399999999,89.974694,108.73468999999999,97.574694,110.33469,94.074694,96.914694,113.57468999999999,91.23469399999999,97.414694,112.85468999999999
238,80,1,89.69020400000001,102.9702,100.7102,103.2302,95.783367,98.710204,92.370204,108.6102,96.44604100000001,81.510204,106.9502,92.030204,90.83020400000001,110.0502,92.61020400000001,89.630204,125.1102,122.4102,83.670204,101.4302,99.47020400000001,118.0902,101.9102,114.5502,95.570204,106.3502,93.030204,102.2502,107.9702,118.7502,109.53245,80.61020400000001,107.8502,100.9502,91.070204,90.430204,109.5502,98.510204,111.0502,94.47020400000001,97.650204,114.2902,91.730204,98.130204,113.4502
239,80,2,90.248878,103.82776,101.42775999999999,103.72776,96.32775500000001,99.388878,92.927755,110.18776000000001,97.027755,82.32775500000001,107.50776,92.667755,91.347755,110.70776000000001,93.04775500000001,90.32775500000001,125.98776000000001,123.24776000000001,84.307755,102.12775,100.16776,118.88776000000001,102.58776,115.22776,96.40775500000001,107.48776000000001,93.54775500000001,102.72776,108.72776,119.84776000000001,110.84776000000001,81.189626,108.94776,101.76775,91.667755,90.888878,110.28776,99.787755,111.88776000000001,95.167755,98.26775500000001,115.04776000000001,92.227755,98.647755,114.44776
240,81,0,90.74408199999999,104.24408000000001,101.98408,104.32408000000001,96.704082,99.96408199999999,93.24408199999999,111.08408,97.46408199999999,82.844082,107.94408,93.064082,91.804082,111.16408,93.644082,91.18408199999999,126.90408000000001,123.68408000000001,84.764082,102.72408,100.76408,119.40408000000001,103.00408,115.80408,96.944082,108.40408000000001,94.124082,103.26408,109.14408,120.30408,111.68408000000001,81.564082,109.74408000000001,102.26408,92.204082,91.378163,110.88408000000001,100.72408,112.46408000000001,95.54408199999999,98.624082,115.55816000000002,92.858163,99.04408199999999,115.26408
241,81,1,91.136735,104.71674,102.41674,104.83674,97.056735,100.39674000000001,93.696735,111.67673,97.936735,83.276735,108.41673999999999,93.536735,92.25673499999999,111.87673999999998,94.156735,91.61673499999999,127.89674,124.11674,85.136735,103.37674,101.17673,119.93673999999999,103.43674,116.39674,97.656735,109.11674,94.596735,103.81673,109.59674,120.87673999999998,112.11674,81.996735,110.31673,102.77674,92.696735,91.876735,111.45673000000001,101.43674,113.07673999999999,95.933367,99.036735,116.11674,93.536735,99.516735,116.11674
242,81,2,91.52040799999999,105.18041000000001,102.80041,105.30041000000001,97.44040799999999,100.78041,94.040408,112.16041000000001,98.36040799999999,83.640408,108.86041000000002,93.960408,92.600408,112.38041000000001,94.560408,92.000408,128.40041000000002,124.52041000000001,85.52040799999999,103.80041,101.56041,120.38041000000001,103.82041,116.90041000000001,98.040408,109.62041,94.980408,104.22041,110.12041,121.38041000000001,112.50041,82.340408,110.68041000000001,103.22041,93.08040799999999,92.260408,111.84041,101.96041,113.54041000000001,96.30040799999999,99.420408,116.64041,93.94040799999999,99.94040799999999,116.76122
243,82,0,91.918776,105.59878,103.15878000000001,105.74755,97.758776,101.13878000000001,94.358776,112.65878000000001,98.718776,83.958776,109.19878,94.338776,92.938776,112.80755,94.958776,92.318776,129.01878,124.88755,85.838776,104.17878,101.91878,120.77878,104.13878000000001,117.31878,98.478776,110.03878,95.298776,104.62755,110.46755,121.82755,112.81878,82.598776,110.99878000000001,103.57878000000001,93.438776,92.598776,112.23633000000001,102.41878,113.93878000000001,96.678776,99.838776,117.07878000000001,94.258776,100.31878,117.27878
244,82,1,92.28612199999999,105.98612,103.58612,106.16611999999999,98.126122,101.52611999999999,94.706122,113.08612,99.126122,84.326122,109.60611999999999,94.686122,93.346122,113.18611999999999,95.326122,92.666122,129.78611999999998,125.30611999999999,86.206122,104.58612,102.34612,121.18611999999999,104.50612,117.82611999999999,98.866122,110.50612,95.666122,105.02611999999999,110.86612,122.38611999999999,113.16611999999999,82.966122,111.36612,103.98612,93.902245,92.966122,112.67837,102.86612,114.36612,97.046122,100.22612,117.54612,94.64612199999999,100.70612,117.92612
245,82,2,92.64449,106.38448999999999,103.94449,106.56448999999999,98.44449,101.90449,95.02449,113.58448999999999,99.52449,84.64449,110.02448999999999,95.16449,93.70449,113.52448999999999,95.72449,92.98449000000001,130.16449,125.70448999999999,86.52449,104.96448999999998,102.70449,121.62449,104.82449,118.24448999999998,99.26449000000001,110.90449,95.98449000000001,105.36448999999999,111.28448999999999,122.78448999999999,113.56448999999999,83.32449,111.76449,104.32449,94.38449,93.28449,113.20448999999999,103.24449,114.74448999999998,97.42449,100.70449,117.96448999999998,94.96449,101.08449,118.48449
246,83,0,92.967347,106.76735,104.30735,107.00735,98.707347,102.26735,95.367347,114.00735,99.927347,84.987347,110.42735,95.52734699999999,94.02734699999999,113.92735,96.067347,93.327347,130.50735,126.00735,86.867347,105.30735,103.06735,122.04735,105.16735,118.60735,99.607347,111.36735,96.287347,105.72735,111.66735,123.14735,113.90735,83.627347,112.16735,104.70735,94.727347,93.598673,113.62735,103.58735,115.10735,97.767347,101.04735,118.32735,95.307347,101.46735,118.96735
247,83,1,93.42449,107.20448999999999,104.70449,107.44448999999999,99.12449000000001,102.68449,95.84449000000001,114.48449,100.46449,85.56449,110.92448999999999,95.96449,94.46449,114.38448999999999,96.54449,93.86449,131.12448999999998,126.46448999999998,87.18449,105.76449,103.46449,122.54449,105.62449,119.20448999999999,100.18449,111.92448999999999,96.70449,106.14448999999999,112.12449,123.66448999999999,114.34449,83.977245,112.68449,105.12449,95.18449,93.94449,114.26449,104.00449,115.70448999999999,98.16449,101.46449,118.94448999999999,95.74449,101.92449,119.62449
248,83,2,93.873469,107.61346999999999,105.15347,108.01347,99.513469,103.05346999999999,96.29346899999999,114.95347,100.91346999999999,86.033469,111.37347,96.49346899999999,94.91346899999999,114.99347,96.99346899999999,94.173469,131.63347,126.95347,87.57346899999999,106.21347,103.91346999999999,123.05346999999999,106.07347,119.69346999999999,100.67347,112.63346999999999,97.21346899999999,106.59347,112.57347,124.19346999999999,114.77346999999999,84.313469,113.13346999999999,105.57347,95.63346899999999,94.27346899999999,114.73693999999999,104.41346999999999,116.15347,98.57346899999999,101.91346999999999,119.41346999999999,96.193469,102.37347,120.33346999999999
249,84,0,94.16734699999999,108.00735,105.52735,108.38735,99.727347,103.48735,96.707347,115.36735,101.30735,86.327347,111.72735,96.907347,95.267347,115.46735,97.38734699999999,94.487347,132.50735,127.40735,87.867347,106.66735,104.28735,123.52735,106.36735,120.30735,101.02735,112.92735,97.607347,107.00735,112.96735,124.64735,115.16735,84.567347,113.50735,106.08735,96.107347,94.587347,115.48735,104.76735,116.58735,98.927347,102.26735,119.94735,96.487347,102.80735,120.80735
250,84,1,94.55102,108.45102,105.93101999999999,108.81102,100.11102,103.91102,97.19102,115.85101999999999,101.75102,86.73102,112.21101999999999,97.29101999999999,95.71101999999999,115.93101999999999,97.79101999999999,94.87102,133.41102,127.89102,88.21101999999999,107.21101999999999,104.71101999999999,123.99101999999999,106.75102,120.93101999999999,101.39102,113.41102,97.95102,107.41102,113.41102,125.29101999999999,115.61102,84.85101999999999,113.87102,106.47102,96.65101999999999,94.97102,115.93101999999999,105.15101999999999,117.03204,99.31102,102.65101999999999,120.49101999999999,96.892041,103.23102,121.75102
251,84,2,94.941565,108.85193000000001,106.31193,109.27193,100.57193000000001,104.29193000000001,97.531927,116.35193000000001,102.21193000000001,87.11192700000001,112.85193000000001,97.83192700000001,96.051927,116.55193,98.191927,95.291927,134.53193000000002,128.33193,88.570642,107.79193000000001,105.07193000000001,124.63193000000001,107.11193,121.61193,101.73193,113.89386,98.291927,107.83193,113.99193000000001,125.69193,116.13193000000001,85.191927,114.41193,106.87193,97.211927,95.33192700000001,116.55193,105.51096000000001,117.41193,99.83192700000001,103.19193,121.17193,97.391927,103.61193,122.55193
252,85,0,95.486576,109.21829,106.74658000000001,109.88658000000001,101.02658000000001,104.72658,97.826576,116.78658,102.76658,87.488288,113.38658000000001,98.286576,96.366576,117.02658000000001,98.593325,95.626576,134.94658,128.78658000000001,88.886576,108.52658000000001,105.52658000000001,125.30658000000001,107.56658,122.05413999999999,102.10658000000001,114.62658,98.58657600000001,108.28658,114.44658000000001,126.12658,117.10658000000001,85.646576,115.06658,107.32658,97.666576,95.608288,117.18658,105.84658,117.84658,100.36658,103.64658,121.60658000000001,97.826576,103.92658,123.06658
