,measure_number,beat_number,pid1263-25,pid50848-12,pid51495-05,pid5667230-13,pid5667269b-39,pid6100022-10,pid610003-27,pid9048-25,pid9049-25,pid9050-25,pid9054-25,pid9055-25,pid9057f-02,pid9057j-04,pid9058-25,pid9059-25,pid9060-25,pid9061-25,pid9062-25,pid9063-25,pid9065-19,pid9066-25,pid9067-24,pid9068-15,pid9070b-08,pid9071b-04,pid9072-25,pid9073-27,pid9074f-25,pid9075-25,pid9080-08,pid9089-09,pid9090-12,pid9092-12,pid9093-25,pid9094-25,pid9097-02,pid9098-09,pid9099-25,pid9101b-07,pid9103-13,pid9104-25,pid9105b-08,pid9111-25,pid9113-13,pid9118-25,pid9125-13,pid9127-08,pid9129-19,pid9133-14,pid9138-25,pid9139-25,pid9153-25,pid9165-05,pid9166g-04,pid9170-25,pid9174-25,pid917509-02,pid917813-04,pid9181-05,pid918726-08,pid918904-09,pid9192-25
34,13,0,21.094785,14.474785,15.994785,15.794785000000001,19.434785,16.114785,22.494785,21.174785,16.234785000000002,18.254785000000002,17.654785,18.254785000000002,20.074785000000002,19.654785,14.514785,17.074785000000002,13.714785000000001,17.334785,14.334785,20.719569,17.534785,17.234785000000002,18.134785,19.294785,13.434785,18.734785000000002,18.414785000000002,19.074785000000002,18.174785,13.434785,19.334785,17.714785,16.554785,20.274785,17.674785,19.954785,17.094785,17.754785000000002,17.119569,18.434785,15.934785,18.414785000000002,25.794785,21.174785,18.754785000000002,19.354785,15.954785000000001,18.074785000000002,17.194785,20.094785,17.314785,18.534785,14.974785,16.434785,17.994785,19.774785,17.114785,18.454785,15.054785,22.034785,18.414785000000002,14.074785,16.934785
35,13,1,21.515964,14.915964,16.495964,16.275964000000002,20.115964,16.555964000000003,23.295964,21.655964,16.595964000000002,19.167891,18.215964000000003,18.735964000000003,20.901927,20.269637,14.975964000000001,17.515964,14.155964,17.995964,14.795964000000001,21.207891,17.995964,17.841927,18.575964000000003,19.715964000000003,13.802280999999999,19.075964000000003,18.935964000000002,19.815964,18.635964,13.787660999999998,19.835964,18.235964000000003,16.975964,20.715964000000003,18.261927,20.673855,17.575964000000003,18.155964,17.781927,18.915964000000002,16.41771,18.895964000000003,26.355964,21.655964,19.345782,19.815964,16.395964000000003,18.501927,17.655964,20.595964000000002,17.755964000000002,18.995964,15.395964000000001,16.935964000000002,18.515964,20.315964,17.695964,18.895964000000003,15.535964000000002,22.813855,18.915964000000002,14.535964000000002,17.375964
36,13,2,22.645488,15.625488,17.345488,16.965488,21.045488,17.445488,24.265488,22.585488,17.145488,20.045488,19.065488000000002,19.585488,22.125488,21.525488,15.665488,18.265488,14.725488,18.825488,15.374436,22.465488,18.645488,18.465488,19.185488,20.385488,14.325488,19.765488,20.165488,20.825488,19.445488,14.385488,20.885488,19.525488,17.565488000000002,21.445488,19.525488,21.325488,18.185488,18.725488000000002,18.765488,19.665488,17.505488,20.065488000000002,27.545488,22.705488,20.625488,20.745488,17.085488,19.645488,18.345488,21.805488,18.345488,19.825488,15.945488000000001,17.665488,19.245488,21.365488,18.825488,19.605488,16.305488,23.985488,19.785488,15.445488000000001,18.205488
37,14,0,23.420181,16.440181,18.051088,17.560181,21.760181,17.940181,24.840181,23.360181,17.800181,20.600181,19.670726000000002,20.500181,23.260181,22.620181,16.480180999999998,18.760181,15.080060000000001,19.480544000000002,15.840181,23.260181,19.140181,19.560181,19.760181,21.100181,14.760181,20.740181,20.960181,21.360181,19.980180999999998,14.980181,21.460181,20.120181,18.060181,22.480180999999998,20.440544,22.040181,20.540181,19.193773,19.461996,20.470363,18.160181,20.560181,28.760181,23.480180999999998,21.040181,21.700181,17.740544,20.52127,19.040181,22.300181,18.800181,20.400181,16.400181,18.160181,19.981270000000002,22.160181,19.420181,20.180181,17.020181,24.88127,20.620181,16.020181,18.620181
38,14,1,24.164535,17.112907,18.844535,18.184535,22.867268,18.524535,25.324535,24.304535,18.384535,21.084535,20.504535,21.524535,24.284535,23.504535,17.152907,19.264535000000002,15.664535,20.224535,16.344535,24.284535,19.667268,20.257268,20.404535,21.804535,15.407268,21.724535,21.704535,21.864535,20.504535,15.436907000000001,22.464535,20.704535,18.597268,23.387268,21.324535,22.844535,21.844535,19.664535,20.224535,21.124535,18.864535,21.484535,29.687268,24.104535000000002,21.724535,22.684535,18.307268,21.164535,20.117268,23.024535,19.304535,21.227268,16.953634,18.644535,20.524535,23.024535,20.144535,20.997268,17.597268,26.044535,21.567268,16.564535,19.244535
39,14,2,24.834059,17.574059,19.331015,18.494059,23.394059,18.934059,26.054059,24.834059,18.994059,21.814059,21.252029,22.094058999999998,24.674059,24.294059,17.614059,19.874059,16.214059,20.614059,16.954059,24.934059,20.051353,20.514059,21.014059,22.174059,15.654059,22.354059,21.954059,22.594058999999998,21.114059,15.834059,22.994059,21.094058999999998,19.074059,24.074059,21.714059,23.474059,22.154059,20.054059,20.812029000000003,21.674059,19.134059,22.374059,30.274059,24.571015,22.254058999999998,23.334059,18.734059,21.734059,20.634059,23.414058999999998,19.954059,21.754058999999998,17.254058999999998,18.834059,21.154059,23.654059,20.534059,21.394059,18.194059,26.554059000000002,22.134059,16.994059,19.654059
40,15,0,25.613288,18.113288,19.713288000000002,18.733288,24.073288,19.393288000000002,26.499041,25.333288,19.413288,22.290548,21.659041000000002,22.553288000000002,25.273288,24.973288,18.153288,20.373288,16.613288,21.193288,17.193288,25.533288,20.413288,20.993288,21.513288,22.593288,16.057763,22.893288000000002,22.537763,23.072117000000002,21.561644,16.211644,23.353288,21.593288,19.498658,24.633288,22.213288000000002,24.033288,22.693288,20.553288000000002,21.202658,22.113288,19.693288,23.073288,31.001644,25.013288,22.773288,23.795410999999998,19.233288,22.233288,21.231096,23.753288,20.493288,22.373288,17.517763000000002,19.273288,21.733288,24.353288,20.981644,21.993288,18.573288,27.193288,22.773288,17.393288000000002,19.973288
41,15,1,26.235623999999998,18.642812,20.342812,19.162812,24.462812,19.852524,26.862811999999998,25.822812,19.802812,22.622812,22.022812,22.922812,25.782812,25.262812,18.682812,21.082812,17.222812,21.522812,17.942812,26.155624,21.082812,21.642812,22.122812,23.182812,16.722812,23.342812,23.062812,23.402812,22.082812,16.642812,24.102812,22.182812,19.835624,25.042811999999998,22.802812,24.442812,23.302812,21.282812,21.742812,22.722812,20.382812,23.655624,31.682812,25.382812,23.322812,24.102812,19.842812,22.602812,22.122812,24.642812,20.902812,22.935624,18.202811999999998,19.762812,22.142812,24.982812,21.422812,22.502812,19.082812,27.842812,23.162812,18.002812,20.455624
42,15,2,26.840771000000004,19.040771,20.574423,19.560771,24.980771,20.020257,27.500771000000004,26.240771000000002,20.300770999999997,23.260771,22.580771,23.540771,26.300771,25.352429,19.080771,21.560771,17.460770999999998,21.940770999999998,18.270673000000002,26.680771000000004,21.265385000000002,22.200771,22.540771,23.680771,16.804154,23.880771,23.480771,24.040771,22.500771,17.080771,24.474616,22.600770999999998,20.380771,25.560771,23.180154,24.940770999999998,24.300770999999997,21.672198,22.160771,23.180771,20.717564000000003,24.240771,32.280771,25.780770999999998,23.740771,24.720771,20.096484,23.300770999999997,22.438462,24.853904999999997,21.400771,23.440770999999998,18.308281,19.952536,22.560771,25.580771,21.840771,22.920771,19.620770999999998,28.480771,23.600770999999998,18.180771,20.960770999999998
43,16,0,27.56263,19.334210000000002,20.64263,19.86263,25.48263,20.262629999999998,27.942629999999998,26.70263,20.64263,23.70263,22.90263,24.02263,26.782629999999997,25.355607,19.37421,22.02263,17.762629999999998,22.32263,18.289539,27.18263,21.50263,22.48263,22.84263,24.00263,17.082629999999998,24.262629999999998,23.782629999999997,24.462629999999997,22.922629999999998,17.38263,24.622629999999997,22.90263,20.74263,25.90263,23.442629999999998,25.262629999999998,24.66263,21.74263,22.48263,23.582629999999998,20.88263,24.72263,33.115261,26.18263,24.082629999999998,25.06263,20.22263,23.64263,22.68263,24.962629999999997,21.70263,23.88263,18.576315,19.955853,23.06263,26.00263,22.14263,23.282629999999997,19.942629999999998,28.82263,24.06263,18.52263,21.262629999999998
44,16,1,28.10898,19.648979999999998,21.028979999999997,20.20898,26.20898,20.622993,28.488979999999998,27.24898,21.02949,24.24898,23.328979999999998,24.36949,27.188979999999997,25.359884,19.688979999999997,22.488979999999998,18.24898,22.76898,18.688979999999997,27.78898,21.90898,22.92898,23.24898,24.488979999999998,17.369854,24.78898,24.24898,25.028979999999997,23.44898,17.70898,25.06898,23.36898,21.148979999999998,26.56898,24.04898,25.749489999999998,25.10898,22.24898,23.028979999999997,23.988979999999998,21.28898,25.40898,33.84898,26.648979999999998,24.54898,25.72898,20.601796,24.188979999999997,23.08898,25.508979999999998,22.22898,24.328979999999998,18.929489999999998,19.960318,23.668979999999998,26.648979999999998,22.54898,23.88898,20.328979999999998,29.40898,24.44898,18.94898,21.74898
45,16,2,28.480499,19.920071,21.292625,20.580499,26.580499,20.855249,28.8535,27.620499,21.400499,24.620499,23.700499,24.655248999999998,27.580499,25.363795,19.960071,23.020498999999997,18.615249,23.120499,19.060499,28.190997999999997,22.380499,23.240499,23.620499,24.820498999999998,17.66175,25.000498999999998,24.620499,25.400499,23.991995000000003,18.060499,25.440499,23.660498999999998,21.520498999999997,26.940499,24.400499,26.120499,25.600499,22.770998000000002,23.375249,24.360499,21.540499,25.760499,34.360499,27.020498999999997,24.905248999999998,26.120499,20.900166,24.560499,23.460499,25.880499,22.600499,24.680498999999998,19.300499,19.964401000000002,24.080499,27.200499,22.920499,24.240499,20.6535,29.780499,24.880499,19.2761,22.200499
46,17,0,29.033254,20.296508,21.696507999999998,20.976508,27.116508000000003,21.316508,29.276508000000003,28.096508,21.836508,25.036507999999998,24.216507999999997,25.116508,28.216508,25.368805,20.316508,23.596508,18.916508,23.576508,19.423254,28.676508000000002,22.856507999999998,23.553254000000003,24.096508,25.296508,17.896507999999997,25.756508,25.136508,25.816508,24.596508,18.396507999999997,26.016507999999998,24.136508,21.956508,27.416508,24.736507999999997,26.636508000000003,26.076508,23.296508,23.836508,24.816508,22.016507999999998,26.336508000000002,35.216508000000005,27.496508000000002,25.276508,26.516508,21.336508,25.073254000000002,24.036507999999998,26.296508000000003,23.116508,25.136508,19.776508,19.969632,24.556507999999997,27.676508000000002,23.456508,24.816508,21.016507999999998,30.336508000000002,25.556507999999997,19.536507999999998,22.596508
47,17,1,29.802812,20.882812,22.068562,21.414271,27.902812,22.002812,29.802812,28.642812,22.402812,25.602812,24.682812,25.562812,28.842812,25.551068,20.902812,24.61093,19.522812,24.142812,19.862811999999998,29.362811999999998,23.256406,24.022812,24.682812,25.982812,18.338437,26.262812,25.822812,26.322812,25.302812,18.922812,26.762812,24.642812,22.442812,27.842812,25.302812,27.262812,26.762812,24.202811999999998,24.762812,25.402812,22.482812,27.142812,36.722812,27.902812,25.935624,26.902812,21.782812,25.502812,24.702811999999998,26.882812,23.635624,25.602812,20.382812,20.194271,25.062812,28.422812,24.042811999999998,25.582812,21.502812,30.962812,26.122812,19.922812,23.182812
48,17,2,30.611110999999998,21.231111,22.431110999999998,21.731111,28.251110999999998,22.551111,30.191111,29.211111,23.011111,25.951110999999997,25.031111,25.991111,29.371111,25.591622,21.251110999999998,25.231111,19.871111,24.591110999999998,20.197036999999998,30.031111,23.571111,24.731111,25.031111,26.651111,18.571111,26.931110999999998,26.571111,26.731111,26.131110999999997,19.471110999999997,27.291110999999997,25.471110999999997,22.931110999999998,28.391111,25.971110999999997,28.070556,27.191111,24.540556,25.231111,26.131110999999997,22.811111,27.871111,37.271111,28.371111,26.291110999999997,27.491111,22.131110999999997,26.251110999999998,25.211111,27.371111,24.531111,26.271110999999998,20.791110999999997,20.230767999999998,25.711111,29.231111,24.591110999999998,25.951110999999997,21.851111,31.531111,26.711111,20.271110999999998,23.771110999999998
49,18,0,31.157415000000004,21.763707,22.763707,22.057415,28.737415000000002,22.923707,30.513916,29.737415000000002,23.597414999999998,26.363707,25.365804999999998,26.737415000000002,29.897415000000002,25.603348,21.696854000000002,25.797415,20.417415,25.097414999999998,20.536854,30.503707000000002,23.983707,25.157415,25.617415,27.237415000000002,18.997415,27.677415000000003,27.003707000000002,27.194856,26.663707000000002,19.856854000000002,27.937415,25.877415,23.477415,29.297415,26.337415000000004,28.397415000000002,27.777415,24.906244,25.837415,26.717415000000003,23.197415,28.517415000000003,38.397415,28.817415000000004,26.677415000000003,27.963707,22.497415,26.743707,25.753707000000002,27.783707,25.157415,26.663707000000002,21.237415,20.23237,26.103707,29.708202000000004,24.948601999999998,26.363707,22.179138000000002,32.097415000000005,27.157415000000004,20.597414999999998,24.223707
50,18,1,31.606984000000004,21.966984,23.146984,22.486984,29.226984,23.206984,30.826984000000003,30.566984,24.026984,26.566984,25.746984,27.474921000000002,30.406984,25.690045,22.006984,26.266984000000004,20.926984,25.526984,20.906984,30.926984,24.286984,25.686984,26.046984,27.686984000000002,19.446984,28.146984000000003,27.306984000000003,27.366984000000002,27.126984000000004,20.126984,28.486984000000003,26.306984000000003,23.806984,29.866984000000002,26.686984000000002,28.846984000000003,28.386984,25.226983999999998,26.426984,27.320952000000002,23.546984,29.026984000000002,39.126984,29.086984,27.106984000000004,28.566984,22.846984,27.146984000000003,26.166984,28.126984000000004,25.586984,27.086984,21.446984,20.233544000000002,26.526984000000002,30.146984000000003,25.366984,26.746984,22.486984,32.526984000000006,27.746984,20.926984,24.646984
51,18,2,32.077868,22.297867999999998,23.537868,22.677868,29.637868,23.557868,31.077868,30.997868,24.357868,26.877868,26.077868,27.997868,30.897868,25.690918,22.337868,26.645737,21.257868,25.877868,21.177868,31.357868,24.583934,25.977868,26.377868,28.017868,19.777867999999998,28.517868,27.697868,27.657868,27.485737,20.477868,29.037868,26.697868,24.097868,30.233604999999997,26.957867999999998,29.377868,28.917868,25.557868,26.957867999999998,27.737868,23.837868,29.417868,39.857867999999996,29.377868,27.457867999999998,28.937867999999998,23.177868,27.457867999999998,26.637868,28.517868,25.897868,27.417868,21.697868,20.234448,26.857868,30.557868,25.637868,27.097868,22.817868,32.937868,28.257868,21.257868,25.037868
52,19,0,32.324263,22.584263,23.844263,22.884263,30.004263,23.864263,31.344263,31.304263,24.704263,27.124263,26.364263,28.244263,31.364263,25.691515,22.644263,27.004263,21.584263,26.204263,21.484263000000002,31.704263,24.764263,26.324263000000002,26.604263,28.344263,19.984263000000002,28.764263,28.004263,27.884263,27.824263000000002,20.784263,29.304263,27.104263,24.324263000000002,30.484263000000002,27.147132,29.624263,29.144263,25.824263000000002,27.244263,28.064263,24.064263,29.644263,40.304263,29.604263,27.744263,29.144263,23.404263,27.744263,26.864263,28.744263,26.164263000000002,27.684263,21.904263,20.235066,27.284263,30.864263,25.884263,27.404263,23.044263,33.224263,28.624263,21.484263000000002,25.304263
53,19,1,32.840952,23.040951999999997,24.220952,23.220952,30.480952000000002,24.200951999999997,31.760952000000003,31.860952,25.060952,27.520952,26.780952000000003,28.720952,31.820952000000002,25.692404,23.080952,27.400952,22.120952,26.620952000000003,21.860951999999997,32.100952,25.100952,26.720952,26.940952000000003,28.800952000000002,20.320952,29.200952,28.360952,28.300952000000002,28.280952000000003,21.140952,29.720952,27.500952,24.840951999999998,30.920952000000003,27.480952000000002,30.180952,29.460952000000002,26.280952000000003,27.920952000000003,28.480952000000002,24.600952,30.220952,40.840952,29.940952000000003,28.180952,29.820952000000002,23.740952,28.140952000000002,27.480952000000002,29.120952000000003,26.520952,28.100952000000003,22.220952,20.235985999999997,27.700952,31.280952000000003,26.220952,27.820952000000002,23.400952,33.940952,29.060952,21.800952,25.940952
54,19,2,33.279592,23.319592,24.579592,23.499592,30.939591999999998,24.519592000000003,32.039592,32.299592,25.459592,27.799591999999997,27.179592,29.019592,32.339591999999996,25.693139000000002,23.359592000000003,27.879592,22.499592,26.919591999999998,22.259592,32.459592,25.419592,26.999592,27.219592,29.159592,20.599592,29.519592,28.659592,28.579591999999998,28.659592,21.419592,30.019592,27.839592,25.119592,31.219592,27.779591999999997,30.639591999999997,29.839592,26.599591999999998,28.419591999999998,28.859592,25.119592,30.659592,41.319592,30.279591999999997,28.559592,30.219592,24.019592000000003,28.419591999999998,27.779591999999997,29.399592,26.799591999999997,28.379592,22.499592,20.236748000000002,28.079591999999998,31.659592,26.759591999999998,28.139591999999997,23.719592000000002,34.299592,29.459591999999997,22.079592,26.479591999999997
55,20,0,33.749840999999996,23.609841,24.909841,23.869841,31.349840999999998,24.809841,32.329840999999995,32.709841,25.789841,28.089840999999996,27.469841,29.449840999999996,32.789840999999996,25.693904999999997,23.649841000000002,28.349840999999998,22.869841,27.249840999999996,22.629841,32.869841,25.699921,27.369840999999997,27.509840999999998,29.509840999999998,20.889841,29.869840999999997,28.989841,28.889840999999997,29.069840999999997,21.709841,30.389840999999997,28.169840999999998,25.469841,31.549840999999997,28.149841,31.189524,30.129841,26.909840999999997,28.949840999999996,29.229840999999997,25.409841,30.949840999999996,41.889841,30.609840999999996,28.969841,30.749840999999996,24.429841,28.709840999999997,28.269840999999996,29.689840999999998,27.089840999999996,28.749840999999996,22.809841,20.237541,28.549840999999997,32.009840999999994,27.169840999999998,28.529840999999998,24.049841,34.809841,29.869840999999997,22.409841,27.109840999999996
56,20,1,34.088481,23.808481,25.188481,24.148481,31.628481,25.044620000000002,32.568481,32.988481,26.00962,28.328481,27.748480999999998,29.728481,33.168481,25.69464,23.868481,28.668481,23.188481,27.588480999999998,22.908481,33.168481,25.948481,27.648481,27.788481,29.808481,21.248480999999998,30.128481,29.248480999999998,29.088480999999998,29.388481,21.948481,30.668481,28.508481,25.748480999999998,31.968481,28.409494,31.565441999999997,30.388481,27.168481,29.268481,29.548481,25.662827,31.248480999999998,42.268481,30.808481,29.288481,31.028481,24.708481,29.028481,28.548481,29.948481,27.248480999999998,29.028481,23.088480999999998,20.238301999999997,28.968481,32.288481,27.428481,28.808481,24.328481,35.188481,30.366961,22.648481,27.443922999999998
57,20,2,34.453559999999996,24.173560000000002,25.63356,24.41356,32.19356,25.43356,32.853559999999995,33.51356,26.393559999999997,28.613559999999996,28.113559999999996,30.113559999999996,33.673559999999995,25.695498,24.19356,29.073559999999997,23.63356,27.913559999999997,23.23356,33.61356,26.237853,27.99356,28.113559999999996,30.17356,21.59356,30.47356,29.573559999999997,29.373559999999998,29.773559999999996,22.29356,31.033559999999998,28.913559999999997,26.11356,32.33356,28.67356,32.033559999999994,30.693559999999998,27.533559999999998,29.613559999999996,29.99356,25.95356,31.693559999999998,42.993559999999995,31.113559999999996,29.67356,31.49356,25.013560000000002,29.353559999999998,29.073559999999997,30.273559999999996,27.573559999999997,29.393559999999997,23.39356,20.23919,29.373559999999998,32.69356,27.773559999999996,29.15356,24.61356,35.633559999999996,30.97356,22.95356,27.893559999999997
