,measure_number,beat_number,pid1263b-04,pid52932-19,pid9048b-08,pid9049b-04,pid9054b-04,pid9055b-04,pid9058b-04,pid9059b-08,pid9060b-02,pid9062b-07,pid9063b-08,pid9064-15,pid9066b-04,pid9069-04,pid9070b-16,pid9072b-08,pid9074g-04,pid9075b-04,pid9076-14,pid9077-02,pid9093b-10,pid9094b-04,pid9099b-08,pid9101b-15,pid9104b-04,pid9111b-06,pid9118b-08,pid9119-09,pid9139b-04,pid9158-10,pid9166k-05,pid9170b-04,pid9174b-04,pid9192b-04
65,22,2,38.922765999999996,34.102765999999995,41.322765999999994,28.462766,30.902765999999996,42.302766,29.122766,32.062765999999996,32.262766,41.482766,27.202765999999997,36.502765999999994,41.562765999999996,45.662766,27.531610999999998,34.282765999999995,33.682766,29.362765999999997,34.242765999999996,34.002765999999994,35.362766,37.142765999999995,34.441066,36.202766,35.902766,42.082766,34.462765999999995,30.062765999999996,39.042766,28.371824,30.371311,42.342766,26.742765999999996,41.042766
66,23,0,39.864082,35.072245,42.604816,29.184082,31.764082000000002,43.632245000000005,29.744082000000002,33.004082000000004,33.004082000000004,43.284082,28.11852,37.618520000000004,42.906327000000005,47.204082,27.545058,35.984082,34.324082000000004,29.866327000000002,35.034694,34.804082,36.844082,38.664082,35.566327,37.164082,37.300408000000004,44.058163,35.404082,30.784082,40.524082,29.144082,30.864082,44.164082,27.612245,42.064082
67,23,1,40.527959,35.84898,43.20898,29.80898,32.08898,44.40898,30.20898,33.64898,33.48898,44.145918,28.582993,38.20898,44.40898,47.94898,27.78898,36.52898,35.076327,30.508979999999998,35.50898,35.26898,37.68898,39.18898,36.53949,37.754745,38.02898,44.98898,35.90898,31.028979999999997,41.346939,29.78898,31.44898,44.88898,28.38898,42.70898
68,23,2,41.262857000000004,36.314285999999996,43.794286,30.234285999999997,32.794286,44.891428999999995,30.802857,34.114286,34.078571000000004,44.614286,29.014286,38.678571000000005,44.994285999999995,48.494285999999995,27.974286,36.994285999999995,35.454285999999996,30.934286,35.954285999999996,35.714286,38.154286,39.614286,36.974286,38.174285999999995,38.474286,45.554286,36.314285999999996,31.854286,41.754286,30.394285999999997,31.914285999999997,45.554286,28.88,43.174285999999995
69,24,0,42.006939,36.786939000000004,44.586939,30.606939,33.226939,45.386939,31.258469,34.546939,34.526939,45.166939,29.366939000000002,39.186939,45.466939,49.166939,28.022028000000002,37.346939,35.826939,31.286939,36.326939,36.086939,38.626939,40.066939,37.386939,38.586939,38.846939,46.066939,36.726939,32.258469,42.186939,30.766939,32.146939,46.186939,29.426939,43.546939
70,24,1,42.576735,37.276734999999995,45.176735,30.945578,33.836735,45.876735,31.736734999999996,35.036735,35.056734999999996,45.896735,29.796734999999998,39.956734999999995,46.376735,49.716735,28.176734999999997,38.056734999999996,36.496735,31.716734999999996,36.816734999999994,36.596734999999995,39.196735,40.836735,38.016735,39.156735,39.336735,46.676735,37.256735,32.656735,42.816734999999994,31.276735,32.596734999999995,46.756735,29.956735,44.176735
71,24,2,43.147755,37.70551,45.767755,31.267754999999998,34.168878,46.547755,32.107755,35.387755,35.527755,46.467755,30.187755,40.387755,46.847755,50.347755,28.312828000000003,38.707755,36.967755,32.087755,37.407755,37.187754999999996,39.707755,41.547755,38.447755,39.52551,39.747755,47.547755,37.787755,32.948878,43.347755,31.627755,32.967755,47.207755,30.407754999999998,44.927755
72,25,0,43.959592,38.099592,46.399592,31.579591999999998,34.519591999999996,46.919592,32.519591999999996,35.779592,35.999592,47.399592,30.599591999999998,40.779592,47.479592,50.939592,28.317916999999998,39.179592,37.339591999999996,32.399592,38.119592,37.879591999999995,40.099592,42.059591999999995,38.919592,40.119592,40.139592,48.059591999999995,38.319592,33.339591999999996,43.739592,32.299592,33.399592,47.719592,30.719592,45.599592
73,25,1,44.726531,38.606531,47.166531,31.986531,34.966530999999996,47.528265000000005,32.906531,36.326531,36.466646999999995,48.166531,31.020933000000003,41.286531,48.563061,51.506531,28.325020000000002,39.726531,37.778265000000005,32.826531,38.609133,38.369133000000005,40.646531,42.783061,39.483061,40.846531,40.859421999999995,48.699591999999996,38.78379,33.826531,44.394133000000004,32.846531,33.986531,48.379591999999995,31.147066,46.466530999999996
74,25,2,45.351836999999996,39.071837,47.771837,32.291837,35.351836999999996,47.913672999999996,33.331837,36.791837,36.911837,48.711837,31.331837,41.631837,49.031837,52.091837,28.354416999999998,40.131837,38.151837,33.291837,39.031837,38.791837,41.031837,43.191837,39.931837,41.231837,41.271837,49.371837,39.191837,34.051837,44.791837,33.251837,34.311837,48.931837,31.471837,46.971837
75,26,0,45.783673,39.403673,48.243673,32.543673,35.683673,48.323673,33.723673,37.183673,37.323673,49.243673,31.683673,41.983672999999996,49.463673,52.643673,28.543673,40.583673,38.523672999999995,33.623673,39.341224,39.101224,41.503673,43.563673,40.323673,41.623673,41.601224,49.763673,39.583673,34.303672999999996,45.183673,33.583673,34.686837,49.523672999999995,31.843673,47.363673
76,26,1,46.430611999999996,39.930611999999996,49.010612,32.890612,36.180306,48.830612,34.210612,37.730612,37.870612,49.950612,32.126121999999995,42.590612,50.270612,53.330612,28.900031,41.150612,39.250612,34.170612,39.850612,39.610611999999996,42.090612,44.210612,40.850612,42.150612,42.090612,50.370612,40.090612,34.750612,45.790612,34.070612,35.170612,50.130612,32.280306,48.010612
77,26,2,46.930611999999996,40.350612,49.690612,33.290612,36.540306,49.490612,34.771224,38.130612,38.270612,50.750612,32.510306,43.010612,50.670612,54.070612,28.951868,41.670612,39.730612,34.571224,40.370612,40.130612,42.570612,44.610611999999996,41.290612,42.590612,42.450612,51.090612,40.570612,35.150612,46.190612,34.450612,35.550612,50.630612,32.670122,48.631837
78,27,0,47.590612,40.750612,50.210612,33.630612,36.910612,49.930611999999996,35.210612,38.530612,38.730612,51.430611999999996,32.850612,43.670612,51.070612,54.950612,28.956519,42.210612,40.190612,34.970612,41.170612,40.950612,43.190612,45.170612,41.750612,43.170612,42.830612,51.570612,41.150612,35.550612,46.750612,34.850612,36.110611999999996,51.250612,32.790612,49.250612
79,27,1,48.315509999999996,41.45551,51.15551,34.13551,37.55551,50.91551,36.11551,39.175509999999996,39.23551,52.45551,33.395509999999994,44.51551,52.315509999999996,55.715509999999995,28.964018,43.11551,40.83551,35.715509999999995,42.09551,41.87551,44.01551,46.25551,42.55551,44.09551,43.45551,52.37551,41.83551,36.27551,47.59551,35.495509999999996,36.77551,52.175509999999996,33.47551,49.95551
80,27,2,48.932959000000004,42.055918,51.771972999999996,34.59148,38.032959000000005,51.535918,36.571973,39.795918,39.671973,53.07591800000001,33.670538,45.375918,52.93591800000001,56.515918000000006,29.075917999999998,43.775918,41.435918,36.130845,42.695918,42.475918,44.502959000000004,46.915918,43.150591999999996,44.671479999999995,44.035918,52.955918000000004,42.435918,36.871973,48.212959000000005,35.930845,37.370538,52.79591800000001,33.735918,50.512959
81,28,0,49.642041,42.782041,52.526019999999995,35.082041,38.682041,52.702041,37.362041,40.702040999999994,40.282041,54.114081999999996,34.05301,46.762040999999996,54.082041000000004,57.222041000000004,29.573855,44.65602,41.882041,36.822041,43.962041,43.722041,45.522040999999994,47.802040999999996,43.982040999999995,45.082041,44.64801,53.982041,42.968408000000004,37.582041,49.114082,36.602041,37.902041,53.647346999999996,34.362041,51.082041
82,28,1,50.266939,43.566939,53.466939,35.626939,39.366939,53.326939,37.946939,41.346939,40.826939,54.806939,34.406939,48.166939,54.866939,58.006939,29.585581,45.206939,42.386939,37.366939,44.726939,44.486939,46.206939,48.566939,44.786939000000004,45.586939,45.466939,54.566939,43.686939,38.226939,49.906939,37.226939,38.486939,54.366939,34.766939,51.826939
83,28,2,50.772245,44.080408,54.006327,36.084082,39.824082000000004,53.896735,38.364082,41.804082,41.284082,55.404081999999995,34.804082,49.164082,55.458163,58.672245,29.592184999999997,45.692245,42.804082,37.824082000000004,45.264082,45.024082,46.732245,49.184082000000004,45.224082,45.944082,45.924082,54.984081999999994,44.144082,38.569155,50.472245,37.644082,38.864082,54.904081999999995,35.204082,52.358163
84,29,0,51.276734999999995,44.576735,54.596734999999995,36.373367,40.176735,54.356735,38.796735,42.236734999999996,41.736734999999996,55.896735,35.173367,49.876735,55.876735,59.316734999999994,29.596598999999998,46.116735,43.253367,38.196735,45.676735,45.436735,47.136734999999994,49.616735,45.633367,46.336735,46.316734999999994,55.373367,44.553367,38.953367,50.973366999999996,38.036735,39.256735,55.423469,35.576735,52.836939
85,29,1,51.942040999999996,45.162040999999995,55.202041,36.762040999999996,40.602041,54.822041000000006,39.142041,42.702040999999994,42.202040999999994,56.382041,35.542041,50.642041,56.522041,59.982041,29.601346999999997,46.542041,43.642041,38.582041,46.122040999999996,45.882041,47.602041,50.082041,46.042041,46.762040999999996,46.822041,55.742041,44.942040999999996,39.302040999999996,51.442040999999996,38.402041,39.722041,55.982041,35.862041,53.402041000000004
86,29,2,52.442857,45.542857,55.702856999999995,37.082857000000004,40.926429,55.242856999999994,39.542857,43.142857,42.662857,56.842856999999995,35.922857,51.102857,56.902857,60.60285699999999,29.605845000000002,46.995714,44.062857,38.942857000000004,46.542857,46.302857,48.002857,50.442857000000004,46.482857,47.202857,47.262857000000004,56.122856999999996,45.322857,39.607619,51.902857,38.742857,40.102857,56.50285699999999,36.166429,53.902857
87,30,0,52.91551,45.992041,56.121019999999994,37.395509999999994,41.352755,55.65551,40.035509999999995,43.575509999999994,43.11551,57.51551,36.292755,51.75551,57.34101999999999,61.495509999999996,29.610044,47.43551,44.495509999999996,39.315509999999996,47.11551,46.88102,48.41551,50.95551,46.96102,47.675509999999996,47.855509999999995,56.675509999999996,45.75551,39.995509999999996,52.38102,39.15551,40.47551,57.035509999999995,36.51551,54.29551
88,30,1,53.725714,46.605714,56.87785699999999,37.825714000000005,42.045714000000004,56.405714,40.837857,44.285714,43.705714,58.385714,36.745714,52.812856999999994,58.145714,62.345714,29.611275,48.205714,45.005714000000005,40.025714,47.985714,47.745714,49.265714,51.685714000000004,47.725714,48.345714,48.925714,57.29785699999999,46.545714000000004,40.465714,53.305714,39.805714,41.065714,58.105714,36.987857,55.005714000000005
89,30,2,54.122122,46.86821,57.176871,38.330612,42.676871000000006,57.210612,41.270612,44.930611999999996,44.020153,59.090612,37.005077,53.650612,58.770612,63.170612,29.612393,48.606419,45.302122,40.488237,48.470612,48.250612,49.840153,52.390612,48.283537,48.963537,49.570612,57.610611999999996,47.190612,40.770612,53.950612,40.436871000000004,41.467374,58.810612,37.347683,55.970612
90,31,0,54.738367000000004,47.338367,57.738367000000004,38.758367,43.158367,57.878367000000004,41.714184,45.518367,44.467092,59.838367000000005,37.398367,54.218367,59.218367,64.17836700000001,29.613411,49.098366999999996,45.778366999999996,41.075102,48.958366999999996,48.718367,50.378367,52.978367000000006,48.938367,49.718367,50.138366999999995,58.318367,47.818366999999995,41.158367,54.538367,40.918366999999996,41.998367,59.538367,37.778366999999996,56.558367000000004
91,31,1,55.271429000000005,47.891428999999995,58.51142900000001,39.371429,43.691429,58.671429,42.131429,46.171428999999996,45.171428999999996,60.811429000000004,38.031428999999996,55.211429,60.01142900000001,65.011429,29.614542999999998,49.811429,46.371429,41.871429,49.571428999999995,49.351428999999996,50.931429,53.711429,49.791429,50.651429,50.811429,59.391429,48.471429,41.831429,55.451429000000005,41.551429,42.651429,60.43285699999999,38.351428999999996,57.291429
92,31,2,55.857755000000004,48.337755,59.157755,39.873878000000005,43.957755,59.117755,42.457755,46.697755,45.497755,61.397755000000004,38.254341,55.73775500000001,60.37775500000001,65.51775500000001,29.615454999999997,50.557755,46.977755,42.257754999999996,50.137755,49.897755,51.457755,54.213878,50.297755,50.859252000000005,51.337755,60.077755,48.797755,42.377755,55.876939,41.817755,42.977755,60.977755,38.797755,57.69775500000001
93,32,0,56.326531,48.806531,59.943061,40.286531,44.286531,59.72653100000001,42.786531,47.126531,45.906531,62.143060999999996,38.526531,56.239592,60.94653100000001,66.106531,29.616197999999997,51.026531,47.386531,42.706531,50.706531,50.466530999999996,51.846531,54.706531000000005,50.686531,51.226531,51.706531,61.006531,49.086531,42.926531,56.326531,42.256122,43.523061,61.506531,39.166531,58.083061
94,32,1,56.871837,49.271837,60.451837,40.751837,44.611837,60.251837,43.131837,47.591837,46.431837,62.811837,38.951837,56.933673,61.513673,66.931837,29.617005,51.491837,47.831837,43.251837,51.193673,50.953672999999995,52.191837,55.311837,51.091837,51.731837,52.371837,61.511837,49.511837,43.431837,56.851836999999996,42.731837,44.011837,62.091837,39.491837,58.733672999999996
95,32,2,57.32,49.7,61.02,41.12,44.94,60.68,43.52,48.0,46.86,63.38,39.353333,57.55,61.94,67.62,29.617712,51.94,48.24,43.693333,51.615,51.395,52.595,55.7,51.48,52.1,52.86,61.9,49.92,43.84,57.38,43.1,44.4,62.62,39.895,59.25
96,33,0,57.83551,50.09551,61.575509999999994,41.395509999999994,45.215509999999995,61.05551,43.87551,48.37551,47.25551,63.83551,39.69551,58.13551,62.315509999999996,68.17551,29.618363000000002,52.33551,48.63551,44.035509999999995,51.97551,51.73551,52.93551,56.05551,51.86102,52.47551,53.27551,62.25275500000001,50.23551,44.15551,57.815509999999996,43.41551,44.77551,63.09551,40.19551,59.70101999999999
97,33,1,58.391837,50.551837,62.111837,41.811837,45.591837,61.551837,44.251837,48.791837,47.731837,64.311837,40.091837,58.711837,62.831837,68.811837,29.619085,52.771837,49.031837,44.471837,52.391837,52.151837,53.311837,56.451837,52.311837,52.911837,53.851836999999996,62.631837,50.651837,44.571837,58.291837,43.791837,45.191837,63.611837,40.511837,60.311837
98,33,2,58.911837,50.951837,62.571837,42.080918,45.931837,61.931837,44.611837,49.191837,48.191837,64.771837,40.451837,59.111837,63.123946,69.371837,29.619778000000004,53.19551,49.431837,44.851836999999996,52.771837,52.531837,53.671837,56.791837,52.691837,53.311837,54.251837,62.971837,50.991837,44.871837,58.751837,44.111837,45.61551,64.131837,40.871837,60.831837
99,34,0,59.4,51.38,63.02,42.42,46.28,62.34,45.0,49.6,48.6,65.32,40.82,59.62,63.52,69.98,29.620485,53.64,49.88,45.2,53.14,52.9,54.04,57.16,53.1,53.72,54.72,63.38,51.4,45.28,59.16,44.46,46.06,64.54,41.2,61.24
100,34,1,59.977959,51.837959000000005,63.517959,42.777959,46.717959,62.71795899999999,45.42398,50.097959,49.02398,65.957959,41.177959,60.157959,64.01795899999999,70.677959,29.621347999999998,54.077959,50.277959,45.637959,53.543980000000005,53.277958999999996,54.437959,57.637958999999995,53.577959,54.177958999999994,55.357958999999994,63.697959,51.837959000000005,45.677959,59.617959,44.817959,46.577959,65.07795899999999,41.517959000000005,61.837959
101,34,2,60.47653100000001,52.263265000000004,63.983265,43.143265,47.123265,63.203265,45.883265,50.563265,49.463265,66.683265,41.563265,60.883265,64.443265,71.343265,29.622155,54.563265,50.803265,46.103265,53.943265000000004,53.703265,54.883265,57.983265,54.043265000000005,54.623265,55.803265,64.063265,52.336531,46.063265,60.203265,45.203265,47.043265000000005,65.636531,41.918316,62.323265
102,35,0,61.237347,52.783673,64.483673,43.623673,47.603673,63.803672999999996,46.403673,51.183673,49.943673,67.543673,41.983672999999996,61.403673,64.923673,72.083673,29.62323,55.114557999999995,51.303672999999996,46.563673,54.483672999999996,54.263673,55.443673,58.463673,54.623673,55.183673,56.563673,64.543673,52.963673,46.603673,60.903673,45.743673,47.603673,66.323673,42.303672999999996,62.723673
103,35,1,61.806121999999995,53.346121999999994,65.28612199999999,44.186122,48.166121999999994,64.566122,47.006122,51.706122,50.366122,68.306122,42.438061,62.026121999999994,65.686122,72.966122,29.624135,55.546122,51.966122,47.106122,54.886122,54.646122,56.146122,59.146122,55.326122,55.686122,57.326122,65.126122,53.566122,47.166121999999994,61.566122,46.266121999999996,48.306121999999995,67.186122,42.766121999999996,63.466122
104,35,2,62.33591800000001,53.782959,65.81591800000001,44.835918,48.572959000000004,65.195918,47.635918,52.195918,50.762959,68.855918,42.835918,62.515918000000006,66.11591800000001,73.59591800000001,29.624984,56.055918000000005,52.455918000000004,47.595918,55.302958999999994,55.076480000000004,56.635918000000004,59.602959,55.775918000000004,56.195918000000006,57.83591800000001,65.61591800000001,53.982958999999994,47.615918,62.055918000000005,46.658639,48.795918,67.695918,43.255918,63.955918000000004
105,36,0,62.809388,54.149388,66.289388,45.069694,48.869388,65.708776,48.109388,52.669388,51.189388,69.329388,43.209388,63.186939,66.669388,74.168776,29.625805,56.349388,52.829388,47.949388,55.629388,55.389388000000004,57.049388,59.929388,56.129388,56.629388,58.289388,66.149388,54.369388,47.949388,62.429388,47.009388,49.229388,68.169388,43.729388,64.309388
106,36,1,63.299184,54.619184,66.89918399999999,45.519184,49.219184000000006,66.559184,48.499184,53.159183999999996,51.659184,69.919184,43.599184,63.95918399999999,67.439184,74.81918399999999,29.626654,56.739183999999995,53.259184,48.439184000000004,55.999184,55.779183999999994,57.479184,60.319184,56.619184,57.219184,58.779183999999994,66.67918399999999,54.819184,48.339184,62.919183999999994,47.359184,49.639184,68.699184,44.119184000000004,64.919184
