,measure_number,beat_number,pid1263b-12,pid52932-24,pid5667249-22,pid5667271-05,pid5667274b-06,pid58917-06,pid9048b-16,pid9049b-12,pid9050b-12,pid9054b-12,pid9055b-12,pid9056-07,pid9058b-12,pid9059b-16,pid9060b-10,pid9061b-09,pid9062b-15,pid9063b-16,pid9064-21,pid9066b-12,pid9068-20,pid9069-12,pid9070b-24,pid9072b-16,pid9074g-12,pid9075b-12,pid9085-16,pid9086-13,pid9088-22,pid9089-07,pid9090-21,pid9093b-18,pid9094b-12,pid9097-24,pid9099b-16,pid9101c-06,pid9102-07,pid9103-20,pid9104b-12,pid9111b-14,pid9116-20,pid9118b-16,pid9119-14,pid9121-07,pid9124-13,pid9127-06,pid9129-17,pid9130-11,pid9138b-12,pid9139b-12,pid9153b-12,pid915412b-21,pid9166l-10,pid9170b-12,pid9172-10,pid9174b-12,pid918713-20,pid918805-02,pid918812-13,pid918904-12,pid9190-09,pid9192b-12
145,50,0,72.93301600000001,67.473016,69.07301600000001,60.833016,76.473016,84.193016,73.973016,77.773016,75.953016,65.313016,78.07301600000001,67.393016,80.773016,82.15301600000001,71.033016,77.833016,84.273016,72.693016,77.253016,84.93301600000001,69.173016,88.273016,60.353016000000004,67.873016,77.43301600000001,72.253016,79.493016,74.833016,73.093016,65.493016,67.453016,68.633016,81.533016,67.593016,76.033016,76.733016,57.673016000000004,69.853016,75.43301600000001,79.593016,70.393016,74.71301600000001,63.593016000000006,71.01301600000001,73.333016,72.873016,77.833016,89.553016,69.333016,70.473016,75.373016,76.493016,65.113016,71.893016,63.433016,67.15301600000001,71.373016,78.693016,73.273016,74.113016,67.997672,74.71301600000001
146,50,1,74.144717,68.30471700000001,69.564717,61.564717,77.184717,84.927358,74.60471700000001,78.544717,77.02471700000001,66.60471700000001,78.864717,68.064717,81.644717,83.02471700000001,71.52471700000001,78.684717,85.484717,73.444717,78.144717,85.624717,69.80471700000001,89.544717,61.264717000000005,68.764717,78.184717,73.084717,80.24471700000001,75.627358,74.144717,66.404717,68.344717,69.724717,82.16471700000001,68.638302,76.784717,77.678679,58.564717,70.764717,76.224717,80.444717,71.184717,75.49735799999999,64.404717,71.918679,74.004717,73.66471700000001,78.844717,90.684717,70.044717,71.237358,76.064717,77.24471700000001,65.704717,72.644717,63.984717,67.88471700000001,72.364717,79.444717,73.984717,74.60471700000001,68.46471700000001,75.444717
147,50,2,74.957098,69.017098,70.137098,62.037098,77.613549,85.490789,75.757098,79.137098,77.817098,67.317098,79.485699,68.537098,82.79709799999999,83.837098,72.237098,79.317098,86.277098,74.157098,79.250887,86.79709799999999,70.25559100000001,90.417098,61.757098,69.419033,78.757098,73.817098,80.777098,76.177098,74.877098,66.837098,69.097098,70.657098,82.597098,69.537098,77.257098,78.217098,59.437098,71.337098,76.917098,81.017098,71.617098,76.157098,64.872366,72.417098,74.45541999999999,74.117098,79.445699,91.597098,70.517098,71.757098,76.737098,77.777098,66.417098,73.177098,64.537098,68.557098,73.07709799999999,80.137098,74.413549,75.117098,68.957098,75.93709799999999
148,51,0,75.771474,69.590295,70.731474,62.271474,78.231474,85.971474,76.571474,79.691474,78.451474,67.891474,80.291474,68.931474,83.391474,84.51147399999999,72.691474,80.051474,86.911474,74.791474,79.711474,87.491474,70.651474,91.151474,62.331474,69.971474,79.311474,74.351474,81.251474,76.671474,75.471474,67.491474,69.551474,71.131474,83.091474,70.531474,77.751474,78.660737,59.991474,72.051474,77.391474,81.552948,72.131474,76.591474,65.531474,72.911474,75.111474,74.611474,80.051474,92.531474,71.091474,72.170491,77.351474,78.411474,67.151474,73.711474,64.791474,69.051474,73.491474,80.520737,74.931474,75.351474,69.431474,76.37147399999999
149,51,1,76.922812,70.102812,71.322812,62.742812,78.78281199999999,86.722812,77.106406,80.142812,79.702812,68.382812,80.962812,69.462812,84.242812,85.214271,73.342812,80.882812,87.502812,75.542812,80.322812,88.202812,71.202812,92.422812,62.702812,70.602812,79.78281199999999,74.822812,82.042812,77.302812,76.28281199999999,68.062812,70.262812,71.842812,83.702812,71.262812,78.482812,79.28281199999999,60.562812,72.862812,78.062812,82.522812,72.682812,77.222812,66.102812,73.522812,76.182812,75.382812,80.842812,93.222812,71.622812,72.762812,78.122812,79.142812,67.702812,74.322812,65.322812,69.682812,74.162812,80.962812,76.162812,75.882812,70.146406,77.082812
150,51,2,77.559501,70.699501,71.773167,63.219501,79.479501,87.279501,77.639501,80.739501,80.399501,68.973167,81.594751,69.879501,84.859501,85.739501,73.979501,81.599501,88.179501,76.219501,80.879501,89.054751,71.679501,93.519501,63.079501,71.239501,80.219501,75.299501,82.559501,77.839501,77.019501,68.639501,70.839501,72.479501,84.359501,71.779501,78.939501,79.913167,61.154751,73.479501,78.633167,83.253167,73.09316700000001,77.839501,66.639501,73.974751,77.119501,76.039501,81.779501,93.859501,72.099501,73.231584,78.939501,79.919501,68.199501,74.779501,65.719501,70.379501,74.779501,81.419501,77.07950100000001,76.251584,70.564751,77.699501
151,52,0,78.064036,71.144036,72.164036,63.584036,79.984036,87.764036,78.224036,81.284036,80.924036,69.304036,82.004036,70.344036,85.404036,86.304036,74.397018,82.264036,88.764036,76.744036,81.304036,89.584036,72.064036,94.244036,63.504036,71.68403599999999,80.644036,75.804036,83.104036,78.364036,77.484036,69.164036,71.304036,72.924036,84.844036,72.244036,79.384036,80.364036,61.488012,73.904036,79.064036,83.784036,73.444036,78.284036,67.124036,74.424036,77.624036,76.464036,82.444036,94.484036,72.504036,73.664036,79.564036,80.484036,68.744036,75.284036,66.124036,70.844036,75.25467900000001,81.984036,77.604036,76.624036,70.977018,78.204036
152,52,1,78.46424,71.58424000000001,72.48424,63.94424,80.46424,88.20424,78.68424,81.70424,81.52424,69.70424,82.48424,70.72424000000001,85.86424,86.80424000000001,74.84424,83.08424000000001,89.28424,77.26424,81.68424,89.96424,72.50424,94.76424,63.90424,72.22424000000001,81.08424000000001,76.32424,83.58424000000001,78.78424,77.94424000000001,69.60424,71.74424,73.46424,85.26424,72.96424,79.78424,80.80424000000001,61.84424,74.38424,79.40424,84.30424000000001,73.78424,78.70424,67.48424,74.82424,78.00424,76.84424,83.12424,95.08424000000001,72.98424,74.06424,80.12424,80.92424,69.12424,75.80424000000001,66.48424,71.36424,75.72424000000001,82.54424,77.98424,76.92424,71.28424,78.74424
153,52,2,78.884036,72.004036,72.82403599999999,64.284036,80.884036,88.664036,79.304036,82.224036,82.024036,69.984036,82.82403599999999,71.124036,86.304036,87.264036,75.364036,83.564036,89.744036,77.724036,82.104036,90.424036,72.904036,95.224036,64.264036,72.604036,81.524036,76.82403599999999,84.044036,79.264036,78.30900600000001,69.944036,72.18403599999999,73.944036,85.624036,73.304036,80.224036,81.264036,62.284036,74.864036,79.984036,84.804036,74.18403599999999,79.164036,67.864036,75.264036,78.384036,77.244036,83.644036,95.544036,73.364036,74.484036,80.664036,81.412109,69.564036,76.204036,66.884036,71.664036,76.18403599999999,83.004036,78.364036,77.244036,71.624036,79.204036
154,53,0,79.60374200000001,72.443742,73.283742,64.643741,81.543741,89.163742,79.803742,82.683741,82.643742,70.363742,83.343742,71.523741,86.823741,87.84374100000001,75.76374200000001,84.10374200000001,90.243742,78.143742,82.46374200000001,90.923742,73.323741,96.70374100000001,64.636871,73.023741,81.96374200000001,77.403741,84.56374100000001,79.703742,78.70374100000001,70.323741,72.583742,74.423742,86.083741,73.723741,80.68374200000001,81.663742,62.703741,75.643742,80.56374100000001,85.243741,74.62374100000001,79.543741,68.283741,75.703742,79.023742,77.803741,84.143742,96.343742,73.803742,74.903741,81.20374100000001,81.983742,70.06374100000001,76.643741,67.283741,72.06374100000001,76.583742,83.483742,79.003742,77.663741,72.106871,79.643742
155,53,1,80.277098,72.857098,73.657098,65.136774,82.217098,89.917098,80.29709799999999,83.357098,83.257098,70.717098,83.837098,72.017098,87.377098,88.43709799999999,76.157098,84.877098,90.877098,78.697098,82.837098,91.777098,73.79709799999999,97.337098,64.917098,73.57709799999999,82.497098,77.817098,85.257098,80.257098,79.237098,70.737098,73.07709799999999,74.917098,86.79709799999999,74.197098,81.217098,82.137098,63.097097999999995,76.237098,80.993549,86.177098,75.157098,80.137098,68.817098,76.357098,79.957098,78.337098,84.717098,96.877098,74.177098,75.337098,81.79709799999999,82.537098,70.537098,77.177098,67.757098,72.557098,76.997098,83.897098,79.93709799999999,78.217098,72.57709799999999,80.197098
156,53,2,80.90004499999999,73.205023,74.020045,65.495023,83.140045,90.460045,81.04004499999999,83.90004499999999,83.920045,71.045023,84.420045,72.440045,87.880045,89.080045,76.62004499999999,85.48004499999999,91.76004499999999,79.18004499999999,83.20004499999999,92.62004499999999,74.140045,98.380045,65.440045,74.280045,83.060045,78.380045,85.800045,80.740045,80.020045,71.48004499999999,73.580045,75.420045,87.34004499999999,74.68004499999999,81.70004499999999,82.673348,63.580045,76.90004499999999,81.440045,87.060045,75.68004499999999,80.740045,69.320045,76.920045,80.960045,78.860045,85.560045,97.420045,74.600045,75.740015,82.520045,83.140045,70.940045,77.740045,68.140045,73.12004499999999,77.48004499999999,84.420045,80.940045,78.660045,73.060045,80.68004499999999
157,54,0,81.369615,73.609615,74.409615,65.829615,83.429615,91.049615,81.58961500000001,84.469615,84.429615,71.369615,84.829615,73.049615,88.569615,89.649229,77.009615,86.049615,92.269615,79.609615,83.58961500000001,93.08961500000001,74.529615,99.08961500000001,65.889615,74.909615,83.429615,78.969615,86.30961500000001,81.249615,80.689615,72.189615,74.049615,75.789615,87.909615,75.049615,82.109615,83.08961500000001,63.889615,77.329615,81.889229,87.629615,76.349615,81.349615,69.749615,77.429615,81.569615,79.40922900000001,86.189615,97.969615,75.069615,76.149615,83.149615,83.829615,71.369615,78.289615,68.629615,73.58961500000001,78.029615,84.94961500000001,81.529615,79.208844,73.409615,81.129615
158,54,1,81.903673,74.14367299999999,75.043673,66.203673,83.963673,91.656837,82.123673,84.996837,85.14367299999999,71.883673,85.463673,73.64367299999999,89.303673,90.263673,77.463673,86.683673,93.043673,80.14367299999999,83.943673,93.583673,75.083673,99.823673,66.323673,75.583673,83.983673,79.603673,87.043673,81.963673,81.443673,72.723673,74.663673,76.36367299999999,88.383673,75.583673,82.723673,83.683673,64.323673,77.823673,82.543673,88.303673,76.883673,82.023673,70.163673,78.183673,82.303673,80.123673,86.923673,98.563673,75.843673,76.683673,83.763673,84.50367299999999,71.743673,78.923673,69.243673,74.283673,78.663673,85.523673,82.283673,79.86367299999999,73.803673,81.843673
159,54,2,82.434729,74.710854,75.432562,66.592562,84.292562,92.152562,82.552562,85.552562,85.712562,72.417521,86.092562,74.172562,90.032562,90.801281,78.032562,87.292562,93.692562,80.712562,84.452562,94.232562,75.392562,100.67256,66.71960899999999,76.070854,84.321281,80.192562,87.592562,82.492562,82.012562,73.132562,75.098512,76.852562,88.852562,76.012562,83.292562,84.124187,64.892562,78.452562,83.232562,88.734512,77.452562,82.552562,70.598171,78.792562,82.83608000000001,80.672562,87.492562,99.452562,76.332562,77.232562,84.312562,85.072562,72.232562,79.43128100000001,69.832562,74.774512,79.192562,85.935641,82.813869,80.31128100000001,74.172562,82.344187
160,55,0,83.123991,75.226995,75.983991,66.96399100000001,85.003991,92.80133000000001,82.943991,86.223991,86.374664,72.720798,86.803991,74.740443,90.903991,91.303991,78.543991,88.017713,94.263991,81.443991,84.803991,94.783991,75.998769,101.40399000000001,67.003991,76.503991,84.863991,80.816749,88.183991,83.02399100000001,82.38399100000001,73.683991,75.683991,77.423991,89.283991,76.528498,83.863991,84.543991,65.403991,79.123991,83.84799699999999,89.143991,78.043991,83.016995,70.943991,79.271999,83.263991,81.143991,88.203991,100.32399000000001,76.943991,77.823991,84.923991,85.903991,72.916749,79.96399100000001,70.283991,75.06057,79.556995,86.443991,83.283991,80.836995,74.716995,82.823991
161,55,1,83.62689300000001,75.68689300000001,76.446893,67.326893,85.386893,93.166893,83.426893,86.806893,86.84689300000001,73.06689300000001,87.386893,75.146893,91.48689300000001,91.84689300000001,78.926893,88.446893,94.786893,81.926893,85.20689300000001,95.56689300000001,76.306893,102.24689000000001,67.48689300000001,76.946893,85.306893,81.20689300000001,88.866893,83.606893,82.84689300000001,74.12689300000001,76.18689300000001,77.926893,89.76689300000001,76.98689300000001,84.386893,85.006893,65.866893,79.56689300000001,84.26689300000001,89.53844699999999,78.526893,83.426893,71.366893,79.646893,83.84689300000001,81.54689300000001,88.726893,101.18689,77.40689300000001,78.306893,85.48689300000001,86.56689300000001,73.246893,80.56689300000001,70.786893,75.466893,79.98689300000001,86.98689300000001,83.826893,81.326893,75.155631,83.286893
162,55,2,84.04321999999999,76.10322,76.82321999999999,67.68774,85.70322,93.64322,83.84322,87.26321999999999,87.32321999999999,73.46321999999999,87.80322,75.50322,92.00322,92.30322,79.36322,88.98321999999999,95.24322,82.34322,85.54321999999999,96.50322,76.70322,102.92322,67.798305,77.32321999999999,85.70322,81.68321999999999,89.36322,84.04321999999999,83.20322,74.52322,76.60322,78.34322,90.20322,77.40321999999999,84.82321999999999,85.46321999999999,66.44322,79.98321999999999,84.66322,89.92661,78.84661,83.82321999999999,71.68321999999999,80.06322,84.26321999999999,81.88322,89.26321999999999,101.68321999999999,77.82321999999999,78.68774,85.90321999999999,86.98321999999999,73.66322,80.98321999999999,71.16322,75.76321999999999,80.30330500000001,87.44322,84.22322,81.76321999999999,75.50322,83.70322
163,56,0,84.39845799999999,76.64422900000001,77.298458,68.078458,86.198458,94.218458,84.298458,87.67845799999999,87.918458,73.718458,88.238458,75.918458,92.558458,92.778458,79.778458,89.458458,95.795692,82.918458,85.81845799999999,96.938458,77.138458,103.69846,68.152819,77.658458,86.098458,82.058458,89.89845799999999,84.558458,83.698458,74.958458,77.138458,78.838458,90.67845799999999,77.878458,85.298458,85.938458,66.778458,80.298458,85.03845799999999,90.298458,79.238458,84.25845799999999,72.098458,80.458458,84.75845799999999,82.39845799999999,89.75845799999999,102.29845999999999,78.238458,79.098458,86.338458,87.438458,74.098458,81.39281899999999,71.73169200000001,76.218458,80.778458,87.89845799999999,84.718458,82.25845799999999,75.937115,84.278458
164,56,1,84.941179,77.081179,77.861179,68.521179,86.901179,94.801179,84.681179,88.212358,88.541179,74.181179,88.741179,76.401179,93.081179,93.301179,80.20117900000001,90.041179,96.301179,83.621179,86.221179,97.481179,77.601179,104.42118,68.521179,78.06117900000001,86.581179,82.601179,90.621179,85.20117900000001,84.28117900000001,75.521179,77.50117900000001,79.28853000000001,91.161179,78.36559,85.821179,86.581179,67.241179,80.821179,85.541179,90.681179,79.64117900000001,84.761179,72.50117900000001,80.981179,85.261179,82.92117900000001,90.361179,102.94118,78.68039300000001,79.56117900000001,86.901179,88.06117900000001,74.65559,81.881179,72.06117900000001,76.541179,81.381179,88.461179,85.241179,82.881179,76.321179,84.761179
165,56,2,85.472336,77.631168,78.412336,69.152336,87.359342,95.372336,85.131168,88.772336,89.192336,74.492336,89.172336,77.032336,93.612336,93.892336,80.632336,90.692336,97.132336,84.172336,86.552336,97.93233599999999,78.032336,105.17466999999999,69.07233599999999,78.43233599999999,87.157007,82.972336,91.592336,85.832336,84.992336,75.804112,78.152336,79.832336,91.632336,78.772336,86.434671,87.212336,67.93233599999999,81.34116800000001,86.092336,91.092336,79.952336,85.172336,73.03026,81.492336,86.092336,83.412336,91.272336,103.71234,79.112336,80.172336,87.452336,88.612336,74.912336,82.315584,72.512336,76.952336,81.89744499999999,89.09467099999999,86.07233599999999,83.672336,76.752336,85.492336
166,57,0,85.900363,77.800363,78.860363,69.720363,88.380363,95.800363,85.600363,89.340363,89.780363,74.860363,89.600363,77.320363,94.100363,94.380363,81.040363,91.180363,97.740363,84.660363,86.940363,98.420363,78.440363,105.82036000000001,69.260363,78.820363,87.780363,83.380363,92.160363,86.320363,85.435181,76.180363,78.400363,80.300363,92.100363,79.128623,86.980363,87.640363,68.440363,81.860363,86.600363,91.480363,80.380363,85.540363,73.360363,82.100363,86.680363,83.940363,92.00036300000001,104.52036,79.460363,80.700363,87.780363,89.160363,75.360363,82.700363,72.980363,77.320363,82.380363,89.600363,86.660363,84.420363,77.160363,85.980363
167,57,1,86.35015899999999,78.20004,79.290159,70.110159,89.150159,96.35015899999999,86.13015899999999,89.790159,90.35015899999999,75.27015899999999,90.030159,77.870159,94.610159,94.930159,81.390159,91.670159,98.250159,85.13015899999999,87.330159,99.010159,78.870159,106.47016,69.690159,79.35015899999999,88.430159,83.77015899999999,92.870159,86.870159,85.950159,76.590159,78.790159,80.730159,92.670159,79.530159,87.430159,88.090159,69.050159,82.21015899999999,87.090159,91.890159,80.790079,86.010159,73.830159,82.650159,87.410159,84.57015899999999,92.670159,105.29016000000001,79.870159,81.230159,88.27015899999999,89.71015899999999,75.790159,83.230159,73.450159,77.71015899999999,82.890159,90.150159,87.390159,85.030159,77.610159,86.530159
168,57,2,87.024286,78.524286,79.804286,70.464286,89.904286,96.964286,86.604286,90.244286,91.024286,75.60142900000001,90.524286,78.404286,95.144286,95.564286,81.86428599999999,92.124286,98.944286,85.644286,87.764286,99.72428599999999,79.41714300000001,107.12428999999999,70.41714300000001,79.86428599999999,89.08428599999999,84.324286,93.464286,87.424286,86.744286,77.064286,79.304286,81.33714300000001,93.144286,79.944286,87.904286,88.567143,69.577143,82.904286,87.664286,92.33714300000001,81.154762,86.564286,74.324286,83.264286,88.104286,85.184286,93.544286,105.92428999999998,80.324286,81.69714300000001,88.884286,90.344286,76.264286,83.744286,73.86428599999999,78.064286,83.644286,90.684286,88.067143,85.484286,78.10142900000001,87.064286
169,58,0,87.504853,78.904853,80.244853,70.764853,90.504853,97.464853,87.184853,90.744853,91.584263,75.864853,90.904853,79.004853,95.684853,96.224853,82.224853,92.624853,99.364853,86.124853,88.204853,100.16485,79.964853,107.71971,70.864853,80.52941,89.679705,84.884853,93.904853,87.904853,87.313968,77.504853,79.724853,81.784853,93.724853,80.324853,88.30485300000001,89.02485300000001,69.904853,83.284853,88.08485300000001,92.80485300000001,81.544853,87.124853,74.884853,83.81455799999999,88.544853,85.89455799999999,94.004853,106.54485,80.684853,82.104853,89.574558,90.884853,76.684853,84.30485300000001,74.384853,78.504853,84.204853,91.25970500000001,88.504853,85.884853,78.564853,87.66941
170,58,1,88.145261,79.325261,80.725261,71.105261,91.105261,97.92526099999999,87.805261,91.325261,92.245261,76.42526099999999,91.445261,79.545261,96.165261,96.865261,82.865261,93.285261,99.945261,86.765261,88.605261,100.64526,80.721565,108.38526,71.455024,81.185261,90.325261,85.525261,94.545261,88.465261,88.005261,78.005261,80.245261,82.445261,94.305261,80.84763000000001,88.785261,89.645261,70.285261,83.745261,88.725261,93.285261,81.97763,87.765261,75.485261,84.485261,89.13460500000001,86.625261,94.765261,107.56526000000001,81.185261,82.56526099999999,90.225261,91.505261,77.06526099999999,84.825261,74.865261,78.965261,84.845261,91.905261,89.111526,86.305261,79.145261,88.325261
171,58,2,88.620125,79.750031,81.141139,71.45008299999999,91.480125,98.450249,88.270062,91.910249,92.850249,76.730249,91.95405,80.055031,96.730249,97.430249,83.510249,93.73805,100.39025,87.330249,89.310249,101.23025,81.14275,108.95025,71.795062,81.67008299999999,90.750125,86.190249,95.010249,88.950249,88.550083,78.570249,80.670249,82.990125,94.650249,81.213375,89.110125,90.13024899999999,70.69005,84.310028,89.290249,93.730249,82.390249,88.116708,75.890249,84.810062,89.47405,87.050083,95.252531,108.25025,81.610125,83.13024899999999,90.752893,92.030249,77.41575,85.210249,75.370249,79.650249,85.410249,92.470249,89.45405,86.750249,79.590249,88.77805
172,59,0,89.13424,80.11211999999999,81.69424000000001,71.67424,92.002721,98.91424,88.758481,92.43424,93.27424,77.03424,92.51848100000001,80.47424000000001,97.31120200000001,97.978481,84.03424,94.37424,100.83424000000001,87.87424,89.69424000000001,101.75424,81.57424,109.53424,72.171413,82.01424,91.23212,86.67424,95.45424,89.39424,88.94211999999999,79.07424,81.03424,83.37424,95.17211999999999,81.67424,89.61424,90.53424,71.01424,84.73424,89.79424,94.138481,82.73212,88.59424,76.21848100000001,85.27424,89.99424,87.45424,95.79424,108.90696000000001,81.95424,83.51424,91.23424,92.53424,77.79424,85.65848100000001,75.898481,80.29212,85.87212,92.93848100000001,89.97424000000001,87.07424,79.99424,89.17424
173,59,1,89.52412700000001,80.464127,82.16412700000001,72.064127,92.464127,99.344127,89.224127,92.904127,93.724127,77.30412700000001,93.02412700000001,80.904127,97.844127,98.504127,84.404127,94.80412700000001,101.28413,88.324127,90.084127,102.20413,82.004127,110.10413,72.528532,82.424127,91.624127,87.124127,96.044127,89.824127,89.584127,79.52412700000001,81.464127,83.744127,95.604127,82.144127,89.984127,90.924127,71.30412700000001,85.344127,90.184127,94.66412700000001,83.047063,89.044127,76.744127,85.704127,90.784127,87.844127,96.384127,109.52413,82.264127,83.924127,91.66412700000001,93.004127,78.244127,86.124127,76.424127,80.724127,86.30412700000001,93.424127,90.744127,87.384127,80.414709,89.564127
174,59,2,90.127302,80.847302,82.667302,72.278651,92.907302,99.847302,89.847302,93.384603,94.327302,77.72730200000001,93.747302,81.307302,98.287302,99.167302,84.967302,95.287302,101.8473,88.767302,90.44730200000001,102.7673,82.43346,110.6873,72.94243399999999,82.782434,92.127302,87.647302,96.527302,90.287302,90.327302,79.967302,81.967302,84.208651,96.024603,82.58730200000001,90.407302,91.407302,71.708651,85.847302,90.627302,95.267302,83.427302,89.647302,77.158651,86.108651,91.627302,88.355767,97.327302,109.9673,82.667302,84.427302,92.127302,93.647302,78.628651,86.547302,76.987302,81.427302,86.867302,93.927302,91.607302,87.787302,80.795767,90.027302
175,60,0,90.467302,81.22730200000001,83.067302,72.527302,93.367302,100.2673,90.247302,93.887302,94.827302,77.94730200000001,94.147302,81.687302,98.767302,99.76460300000001,85.327302,95.707302,102.2873,89.167302,90.807302,103.2873,82.767302,111.2473,73.298651,83.22730200000001,92.667302,88.08730200000001,96.927302,90.707302,90.867302,80.32865100000001,82.358651,84.528651,96.607302,82.94730200000001,90.747302,91.787302,71.967302,86.287302,91.018651,95.747302,83.707302,90.047302,77.527302,86.467302,92.027302,88.667302,97.907302,110.4473,82.94730200000001,84.847302,92.507302,94.067302,79.027302,86.967302,77.427302,81.847302,87.287302,94.367302,92.007302,88.08730200000001,81.167302,90.44730200000001
176,60,1,90.955465,81.675465,83.675465,72.875465,93.855465,100.71546,90.875465,94.395465,95.355465,78.415465,94.695465,82.135465,99.235465,100.41547,85.79546500000001,96.22093000000001,102.81546999999999,89.675465,91.175465,103.73546999999999,83.195465,111.77547,73.71546500000001,83.71546500000001,93.155465,88.635465,97.472732,91.195465,91.45136600000001,80.79546500000001,82.79546500000001,84.91273199999999,97.07546500000001,83.43546500000001,91.19273199999999,92.235465,72.332732,86.755465,91.495465,96.275465,84.095465,90.43546500000001,77.972732,86.915465,92.555465,89.135465,98.57546500000001,111.01547,83.43546500000001,85.275465,92.975465,94.535465,79.395465,87.455465,77.875465,82.395465,87.835465,94.855465,92.515465,88.455465,81.535465,90.955465
177,60,2,91.206621,81.959864,84.095973,73.13623299999999,94.139864,101.17985999999999,91.279864,94.959864,95.779864,78.699864,95.099864,82.439864,99.719864,101.01986,86.21493199999999,96.719864,103.27986,90.139864,91.599864,104.21986,83.539864,112.29986000000001,73.993288,84.018311,93.514932,89.079864,97.89986400000001,91.63493199999999,91.844932,81.134977,83.119864,85.35493199999999,97.419864,83.839864,91.599864,92.659864,72.711973,87.064932,92.031644,96.653288,84.339864,90.799864,78.273288,87.25986400000001,92.894932,89.474977,99.039864,111.49986000000001,83.712466,85.719864,93.39986400000001,94.959864,79.819864,87.834932,78.251644,82.819864,88.219955,95.239864,92.874932,88.739864,81.919864,91.413288
178,61,0,91.667302,82.347302,84.58730200000001,73.427302,94.627302,101.8073,91.687302,95.58730200000001,96.427302,79.007302,95.767302,82.907302,100.4473,101.7073,86.627302,97.187302,103.9473,90.607302,91.987302,104.6873,83.94730200000001,113.0273,74.367302,84.427302,93.967302,89.627302,98.387302,92.067302,92.347302,81.487302,83.647302,85.707302,97.867302,84.174663,92.127302,93.167302,73.047302,87.58730200000001,92.407302,97.058651,84.767302,91.247302,78.72730200000001,87.648651,93.428651,89.867302,99.627302,111.9873,84.147302,86.207302,93.807302,95.44730200000001,80.407302,88.22730200000001,78.627302,83.267302,88.787302,95.707302,93.408651,89.107302,82.387302,91.847302
179,61,1,92.277506,82.73750600000001,85.197506,73.797506,95.057506,102.65751,92.357506,96.45750600000001,97.217506,79.437506,96.357506,83.37750600000001,101.12501,102.63750999999999,87.217506,97.697506,104.69751,91.297506,92.532517,105.37751000000002,84.37750600000001,113.83751000000001,74.67750600000001,84.865011,94.51750600000001,90.297506,99.117506,92.717506,93.01750600000001,81.997506,84.117506,86.137506,98.51750600000001,84.53750600000001,92.797506,93.777506,73.45750600000001,88.137506,93.077506,97.577506,85.17750600000001,91.977506,79.15750600000001,88.17750600000001,93.87750600000001,90.357506,100.17751,112.62501,84.65750600000001,86.897506,94.397506,95.937506,80.977506,88.757506,79.077506,83.937506,89.397506,96.312517,93.857506,89.497506,82.857506,92.497506
180,61,2,92.6397,83.10639499999999,85.666395,74.076266,95.486395,103.30639000000001,93.10639499999999,97.04639499999999,97.90639499999999,79.788197,96.926395,83.786395,101.9664,103.3464,87.68639499999999,98.126395,105.4464,91.76639499999999,93.18639499999999,106.0464,84.846395,114.4064,75.077049,85.366395,94.986395,90.76639499999999,99.68639499999999,93.10639499999999,93.526395,82.426395,84.526395,86.60639499999999,98.986395,84.934549,93.26639499999999,94.366395,73.866395,88.506395,93.60639499999999,97.93546500000001,85.488197,92.526395,79.54639499999999,88.626395,94.268798,90.806395,100.6482,113.30639,85.066395,87.506395,95.18639499999999,96.386395,81.486395,89.20213199999999,79.38176,84.386395,89.96639499999999,96.946395,94.288798,89.868197,83.286395,92.96639499999999
181,62,0,92.98852600000001,83.48852600000001,85.928526,74.368526,95.848526,103.76853,93.608526,97.508526,98.548526,80.12852600000001,97.568526,84.109263,102.64853000000001,103.94853,88.088526,98.48852600000001,106.04853,92.228526,93.548526,106.36853,85.208526,114.90853,75.279263,85.788526,95.468526,91.12852600000001,100.06853000000001,93.428526,93.928526,82.848526,84.869263,86.919263,99.308526,85.288526,93.688526,94.828526,74.088526,88.908526,94.068526,98.328526,85.768526,93.099263,79.888526,89.008526,94.728526,91.068526,101.04853,113.92853000000001,85.48852600000001,87.948526,95.648526,96.748526,81.876421,89.608526,79.728526,84.748526,90.468526,97.48852600000001,94.688526,90.109263,83.688526,93.388526
182,62,1,93.373016,83.893016,86.331508,74.65301600000001,96.273016,104.37302,94.07301600000001,98.071005,99.473016,80.553016,98.093016,84.593016,103.39301999999999,104.63302,88.533016,98.913016,106.55301999999999,92.71301600000001,93.90150799999999,106.81302,85.57301600000001,115.63302,75.633016,86.133016,95.913016,91.553016,100.69301999999999,93.93301600000001,94.473016,83.233016,85.253016,87.270274,99.79301600000001,85.65301600000001,94.133016,95.273016,74.51301600000001,89.273016,94.493016,98.79767199999999,86.133016,93.533016,80.333016,89.51301600000001,95.071508,91.51301600000001,101.57302,114.45302,85.991508,88.413016,96.173016,97.193016,82.273016,90.133016,80.173016,85.193016,90.93301600000001,98.01301600000001,95.033016,90.491508,84.113016,93.993016
