,measure_number,beat_number,pid1263b-06,pid52932-21,pid53576-04,pid610003b-10,pid9048b-10,pid9049b-06,pid9049b-24,pid9050b-06,pid9052b-11,pid9054b-06,pid9055b-06,pid9058b-06,pid9059b-10,pid9060b-04,pid9061b-03,pid9062b-09,pid9063b-10,pid9064-17,pid9065-22,pid9066b-06,pid9069-06,pid9070b-18,pid9072b-10,pid9073b-10,pid9074g-06,pid9075b-06,pid9076-16,pid9077-04,pid9085-20,pid9089-13,pid9090-17,pid9093b-12,pid9094b-06,pid9099b-10,pid9104b-06,pid9111b-08,pid9115-10,pid9116-12,pid9118b-10,pid9119-10,pid9137-18,pid9138b-06,pid9139b-06,pid9153b-06,pid9158-03,pid9166k-07,pid9170b-06,pid9174b-06,pid9179-08,pid9182-06,pid9192b-06
42,15,2,22.314434,19.944388,23.594110999999998,27.264388,24.159592,22.154878,22.105923,20.422217,21.214434,23.654388,28.835731,21.157194,23.293597000000002,21.077194,26.404388,25.698776000000002,25.338776,21.173197000000002,23.694388,30.476096999999996,25.934796,25.239755,28.659755,20.921846,22.918776,21.738776,25.781252,25.658776,21.218776000000002,23.598776,20.238776,23.904388,29.138776,24.578776,27.139591999999997,34.678776,29.758776,19.518776000000003,25.339592,18.484388,29.906259000000002,18.274878,24.070975,27.238776,19.894796,21.613597,26.637194,22.054878,25.058776,24.11542,28.558776
43,16,0,22.55551,20.535510000000002,24.062755,27.772755,25.032677,22.47551,22.715510000000002,20.696378,21.695510000000002,24.31551,29.37551,21.732754999999997,24.045170000000002,21.47551,27.35551,26.495509999999996,26.37551,22.07551,24.215510000000002,31.392754999999998,26.592755,25.662754999999997,29.255509999999997,21.210612,23.715510000000002,22.631837,26.632755,26.632755,21.632755,24.41551,20.65551,24.77551,30.01551,25.61551,27.842755,36.15551,30.71551,20.522755,26.09551,19.151837,30.422755,18.79551,24.572754999999997,28.275509999999997,20.59551,22.202755,27.255509999999997,22.922755,25.57551,24.97551,29.635509999999996
44,16,1,23.248231,21.028230999999998,24.708231,28.428231,25.559116,23.188231,23.328231,21.308231,22.228231,24.948231,30.088231,22.208231,24.819116,22.048231,28.128231,27.348231,27.288231,23.088231,24.908231,32.068231,27.188231,26.208231,29.868231,21.808231,24.328231,23.268231,27.248231,27.248231,22.388231,24.988231,21.388231,25.588231,30.768231,26.408231,28.588231,37.546463,31.628231,21.168231,26.888231,19.708231,31.208231,19.488231,25.228231,29.008231,21.088231,22.728231,27.988231,23.628231,26.228231,25.688231,30.628231
45,16,2,23.626209,21.744512,25.424512,29.084512,26.184511999999998,23.364512,23.744512,21.764512,22.584512,25.664512,31.064512,22.924512,25.444512,22.504512,28.831209,28.064512,28.004512,23.804512,25.624512,32.484512,27.904512,26.924512,30.536814,22.431319000000002,25.044512,23.796718,27.964512,27.964512,23.104512,25.464512,22.024511999999998,26.184511999999998,31.304512,27.124512,29.104512,39.304512,32.344512,21.750691,27.484512,20.424512,31.924512,20.204512,25.844511999999998,29.444512,21.771015,23.279451,28.704512,24.231319,26.944512,26.404512,31.384512
46,17,0,24.158299,22.154898,26.011383,29.374897999999998,26.6907,24.134898,24.252993,22.154898,23.074898,26.114898,31.816224,23.174898000000002,25.854898000000002,22.799845,29.394897999999998,28.854898,28.774897999999997,24.374898,25.994898000000003,33.214898,28.294898,27.212449,30.954897999999996,22.654898,25.334898000000003,24.174898000000002,28.694898,28.694898,23.633557,26.114898,22.714898,26.594991999999998,31.734897999999998,27.754897999999997,29.794898,40.154897999999996,33.054898,22.110638,28.06298,20.977255,32.534898,20.714898,26.254897999999997,30.214897999999998,21.896224,23.494898000000003,29.234897999999998,24.554898,27.194898,27.162449,32.154897999999996
47,17,1,24.595102,22.715101999999998,26.655102000000003,29.975102000000003,27.195102000000002,24.855102,24.955102,22.875102,23.615102,26.655102000000003,32.695102,23.655102,26.535102000000002,23.382551,30.355102000000002,29.735102,29.755102,25.325306,26.795102000000004,33.835102,28.915102,27.755102,31.715102,23.375102,25.935102,24.855102,29.595102,29.595102,24.395101999999998,26.695102000000002,23.375102,26.915102,32.575102,28.515102000000002,30.915102,41.585306,34.035102,22.375102,28.915102,21.555101999999998,33.255102,21.375102,27.035102000000002,31.065034000000004,22.295102,23.955102,30.015102000000002,25.175102,27.775102,27.695102000000002,33.040203999999996
48,17,2,25.060651,23.377694,27.140239,30.426996999999997,27.834809000000003,25.586939,25.418549,23.466939,23.923847,27.446939,33.606939000000004,24.446939,27.086939,23.953078,31.166939000000003,30.526939000000002,30.546939000000002,26.446939,27.546939000000002,34.806939,29.686939000000002,28.546939000000002,32.189235,24.002823,26.659616999999997,25.506939000000003,30.546939000000002,30.546939000000002,24.965388,27.165315000000003,24.146939,27.671319,33.366939,29.046939000000002,31.746939,42.886939,34.766939,22.917557000000002,29.846939000000003,22.346939000000003,34.246939000000005,22.126939,27.826939000000003,31.846939000000003,23.030677999999998,24.546939000000002,30.806939,25.775496,28.106939,28.421388,33.866939
49,18,0,25.432653,23.955306,27.552653000000003,30.952653,28.292653,25.952653,26.012653,24.011326999999998,24.392653,27.840612,34.292653,24.992653,27.772653000000002,24.232653,32.143265,31.380612,31.232653000000003,27.132653,28.240612,35.663265,30.072653000000003,28.792653,32.880612,24.592653,27.152653000000004,26.112652999999998,31.252653000000002,31.252653000000002,25.612652999999998,27.752653000000002,24.532653,27.752653000000002,33.880612,29.717959000000004,32.732653000000006,43.900612,35.372653,23.132653,30.540612,22.993047,34.943265000000004,22.690884,28.512653000000004,32.677959,23.172653,25.032653,31.495306,26.272653000000002,28.792653,29.072653000000003,34.552653
50,18,1,26.053878,24.533878,28.393878000000004,31.613878000000003,28.873878,26.333878000000002,26.553878000000005,24.453878,24.753878,28.701939000000003,35.113878,25.653878,28.213878,24.733878,33.001939,32.073878,31.893878000000004,27.753878000000004,28.873878,36.473878000000006,30.773878000000003,29.344626,33.578776,24.953878,27.813878000000003,26.407697,31.813878000000003,31.793878000000003,26.127313,28.413878000000004,25.154776000000002,28.293878000000003,34.673878,30.393878000000004,33.653878000000006,44.853878,36.153878000000006,23.713878,31.160969,23.313878,35.933878,23.081939000000002,29.061939000000002,33.313878,23.633878,25.487985000000002,32.273878,26.753878000000004,29.413878000000004,29.740969,35.144626
51,18,2,26.479184000000004,24.999184,28.859184000000003,32.059184,29.519184000000003,26.759184,26.979184000000004,24.799184,25.073061,29.059184000000002,35.639184,26.099184,28.654169,25.199184,33.439184000000004,32.599184,32.359184,28.119184000000004,29.479184000000004,37.099184,31.359184000000003,29.759184,33.939184000000004,25.359184,28.439184,26.851837,32.194592,32.194592,26.479184000000004,28.899184,25.539184,28.619184000000004,35.159184,30.839184000000003,34.019184,45.699184,36.619184000000004,23.999184,31.399184,23.674592,36.339184,23.539184,29.499184000000003,33.859184,23.999184,26.019184,32.739184,27.239184,29.859184000000003,30.159184000000003,35.599184
52,19,0,26.962857,25.362857,29.242857,32.442857000000004,29.942857,27.062857,27.242857,25.142857,25.322857,29.442857,36.022857,26.542857,28.942857,25.575714,33.882857,33.122857,32.742857,28.442857,29.902857,37.802857,31.942857,30.208571000000003,34.462857,25.668571,28.782857,27.122857,32.542857,32.542857,26.862857,29.402857,25.902857,28.946429,35.702857,31.182857000000002,34.442857000000004,46.162857,37.042857,24.402857,31.662857000000002,24.062857,36.915714,23.922857,29.882857,34.302857,24.342857000000002,26.582857,33.115714000000004,27.622857,30.242857,30.682857000000002,35.942857000000004
53,19,1,27.287346999999997,25.747347,29.587346999999998,32.887347,30.347346999999996,27.507346999999996,27.667346999999996,25.567347,25.707347,29.827346999999996,36.427347,26.967346999999997,29.407346999999998,26.047347,34.327346999999996,33.687346999999995,33.167347,28.847346999999996,30.447346999999997,38.307347,32.507346999999996,30.704694,35.007346999999996,26.127347,29.307346999999996,27.444694000000002,32.907346999999994,32.887347,27.287346999999997,29.807346999999996,26.487346999999996,29.267346999999997,36.427347,31.647346999999996,34.887347,46.587346999999994,37.467347,24.927347,32.007346999999996,24.447347,37.447347,24.307347,30.247346999999998,34.747347,24.767347,27.024694,33.587346999999994,27.947346999999997,30.687346999999995,31.127346999999997,36.442040999999996
54,19,2,27.663673,26.183673000000002,30.043673,33.283673,30.823673,27.883672999999998,28.083672999999997,25.983673,26.043673000000002,30.203673,36.978367,27.443672999999997,29.89102,26.578367,34.783673,34.123673,33.583673,29.283672999999997,30.977346999999998,38.723673,33.203672999999995,31.157346999999998,35.423673,26.503673,29.763672999999997,27.863673,33.323673,33.303672999999996,27.696837,30.317346999999998,26.883672999999998,29.683673,36.883672999999995,32.143673,35.463673,47.263673,37.863673,25.443673,32.403673,24.843673000000003,38.197347,24.646836999999998,30.663673,35.243673,25.143673,27.483673,33.928734999999996,28.383672999999998,31.083672999999997,31.563672999999998,36.923673
55,20,0,28.079388,26.634694,30.414694,33.654694,31.394694,28.214694,28.434694,26.334694,26.332347,30.534694000000002,37.494694,27.819388,30.354694,27.019388,35.224082,34.588776,33.934694,29.734694,31.279388,39.114694,34.004082000000004,31.624082,35.934694,26.854694,30.234694,28.214694,33.672346999999995,33.654694,28.034694000000002,30.964082,27.234694,30.064082,37.439388,32.654694,35.954694,47.714694,38.234694,25.794694,32.739388,25.194694000000002,38.774694000000004,24.994694,31.059388000000002,35.914694,25.654694,27.924082000000002,34.334694,28.674694,31.474694,32.074694,37.474694
56,20,1,28.61102,27.11102,30.831020000000002,34.17102,31.87102,28.57102,28.860509999999998,26.651020000000003,26.59102,30.851020000000002,37.931020000000004,28.351020000000002,30.77102,27.511020000000002,35.751020000000004,35.13102,34.35102,30.25102,31.77102,39.81102,34.67102,32.15102,36.47102,27.151020000000003,30.811020000000003,28.491020000000002,34.01102,34.03102,28.43102,31.651020000000003,27.59102,30.471020000000003,37.91102,33.23102,36.45102,48.17102,38.95102,26.23102,33.065669,25.511020000000002,39.59102,25.39102,31.511020000000002,36.35102,26.171020000000002,28.41102,34.83102,29.171020000000002,31.95102,32.65102,37.891020000000005
57,20,2,28.970204,27.470408000000003,31.230203999999997,34.530408,32.510203999999995,28.850203999999998,29.130204,26.990204,26.930203999999996,31.250203999999997,38.290203999999996,28.830204,31.116735,27.970204,36.190612,35.570204,34.710204,30.450204,32.290408,40.510408,35.350204,32.570612,36.930203999999996,27.530203999999998,31.450204,28.850203999999998,34.390204,34.390204,28.830204,32.170204,27.870203999999998,30.810204,38.470203999999995,33.590204,36.830203999999995,48.590204,39.310204,26.470204,33.330203999999995,25.850204,39.950204,25.750204,31.850203999999998,36.770408,26.490204,29.030203999999998,35.210408,29.550408,32.350408,33.070408,38.310204
58,21,0,29.316121999999996,27.833060999999997,31.613061,34.876121999999995,32.893060999999996,29.133060999999998,29.473060999999998,27.333060999999997,27.213061,31.573061,38.656121999999996,29.293060999999998,31.413061,28.353061,36.656121999999996,36.116122,35.053061,30.773061,32.753060999999995,41.093061,35.876121999999995,32.979184000000004,37.476122,27.882245,31.976121999999997,29.153060999999997,34.673061,34.673061,29.213061,32.473061,28.173060999999997,31.073061,39.073060999999996,33.913061,37.173061,48.956122,39.693061,26.773061,33.613061,26.216122,40.496122,26.053061,32.153061,37.153061,26.853061,29.453060999999998,35.553061,29.913061,32.693061,33.673061,38.599184
59,21,1,29.781223999999998,28.241224,31.901224,35.361224,33.341224,29.461223999999998,29.821224,27.761224,27.561224,31.941224,39.101224,29.661224,31.801223999999998,28.781223999999998,37.121224,36.681224,35.461224,31.121223999999998,33.201223999999996,41.621224,36.441224,33.481224,38.041224,28.341224,32.401224,29.441224,35.021224,35.001224,29.641223999999998,32.941224,28.661224,31.453740999999997,39.781224,34.321224,37.641224,49.421224,40.161224,27.141223999999998,33.941224,26.641223999999998,41.041224,26.401224,32.555611999999996,37.661224,27.295612,29.901224,35.961224,30.221224,33.181224,34.081224,39.101224
60,21,2,30.177551,28.657551,32.340204,35.757551,33.777551,29.877551,30.057551,28.137551000000002,27.897551,32.317551,39.537551,30.257551,32.225102,29.217551,37.557551000000004,37.117551,35.877551000000004,31.523776,33.717551,41.997551,37.017551,33.897551,38.585102,28.657551,32.837551,29.757551,35.437551,35.417551,30.057551,33.337551,29.017551,31.777551000000003,40.217551,34.737551,38.037551,50.155306,40.557551000000004,27.467925,34.273776,27.017551,41.657551,26.737551,32.957551,38.077551,27.657551,30.357551,36.323776,30.717551,33.591888,34.517551,39.557551000000004
61,22,0,30.665102,29.105102000000002,32.677551,36.125102000000005,34.345102000000004,30.017551,30.397551,28.505102,28.297551000000002,32.717551,39.937551,30.780203999999998,32.557551000000004,29.705102,38.032653,37.645102,36.277551,31.897551,34.025102000000004,42.505102,37.625102000000005,34.412653000000006,39.005102,29.085102000000003,33.297551,30.157551,35.717551,35.717551,30.405102000000003,33.837551,29.285102000000002,32.137551,40.677551,35.185102,38.457551,50.705102000000004,40.957551,27.797551000000002,34.605102,27.417551,42.405102,27.137551000000002,33.397551,38.597551,28.057551,30.917551,36.677551,31.077551,33.925102,35.057551000000004,40.105102
62,22,1,31.170204,29.570203999999997,33.030204,36.630204,34.850204,30.390203999999997,30.830204,28.990204,28.640102000000002,33.130204,40.350204,31.230408,32.970203999999995,30.150204,38.470203999999995,38.190204,36.710204,32.330203999999995,34.470203999999995,43.450204,38.190204,35.070204,39.470203999999995,29.630204,33.810204,30.530203999999998,36.090204,36.090204,30.850203999999998,34.290203999999996,29.790204,32.470203999999995,41.190204,35.670204,38.930203999999996,51.250204,41.370204,28.130204,34.970203999999995,27.790204,43.010408,27.470204,33.790203999999996,39.030204,28.490204,31.350203999999998,37.090204,31.410203999999997,34.430203999999996,35.570408,40.770204
63,22,2,31.631837,30.011837,33.611837,37.111837,35.371837,30.890612,31.191837,29.460918,29.051837,33.631837,40.791837,31.831837,33.411837,30.631837,38.951837,38.711837,37.191837,32.711837,34.850612,43.993673,38.851836999999996,35.591837,39.991837,29.990612,34.311837,30.891837,36.500918,36.480918,31.331837,34.751837,30.171837,32.851836999999996,41.651837,36.131837,39.331837,52.291837,41.791837,28.611837,35.371837,28.191837,43.691837,27.810918,34.351836999999996,39.511837,28.891837,31.851837,37.491837,31.951837,34.911837,36.171837,41.271837
64,23,0,32.277143,30.457143,34.019048,37.577143,35.857143,31.137143,31.643571,29.857143,29.417143,34.137143,41.233571000000005,32.357143,33.837143,31.097143,39.457143,39.177143,37.657143,33.197143,35.217143,44.557142999999996,39.517143,36.237142999999996,40.477143,30.357143,34.877143,31.293571000000004,36.857143,36.857143,31.757143,35.197143,30.477142999999998,33.197143,42.317143,36.597143,39.737142999999996,52.837143000000005,42.183571,28.892468,35.717143,28.643571,44.377143,28.230893,34.877143,40.037143,29.317142999999998,32.377143,37.857143,32.317143,35.377143,36.657143,41.837143
65,23,1,32.790612,30.950612,34.430611999999996,38.210612,36.450612,31.570612,32.050612,30.470612,29.790612,34.650612,41.610306,32.850612,34.410612,31.571224,40.030612,39.970612,38.130612,33.750612,35.730612,45.430611999999996,40.210612,36.890612,41.170612,30.990612,35.410612,31.710612,37.290612,37.270612,32.250612,35.730612,30.990612,33.690612,43.090612,37.150612,40.210612,53.471224,42.590612,29.190611999999998,36.190612,29.110612,45.010612,28.530611999999998,35.370612,40.590612,29.790612,32.930611999999996,38.310612,32.730612,35.990612,37.150612,42.490612
66,23,2,33.593469,31.553469,35.041734999999996,38.973469,37.073469,32.101735,32.613469,31.193469,30.473469,35.353469,42.193469,33.693469,35.153469,32.213469,40.793469,40.813469,38.873469,34.373469,36.253469,46.353469,41.053469,37.933469,41.833469,31.733469,36.141735,32.301735,37.953469,37.933469,32.953469,36.473469,31.493469,34.333469,43.833469,37.913469,40.733469,54.69346899999999,43.073469,29.841734999999996,36.633469,29.673469,45.833469,29.041735,36.113469,41.553469,30.373469,33.513469,39.013469,33.453469,36.773469,37.893469,43.233469
67,24,0,34.959592,32.439592,35.939592,40.139592,38.219592,32.979592,33.579592,32.099592,31.399592,36.469184000000006,43.319592,35.059591999999995,36.179592,33.019591999999996,41.979592,42.419592,39.779592,35.259592,37.259592,48.299592,42.079592,38.879591999999995,42.749184,32.579592,36.979592,33.199591999999996,39.019591999999996,39.019591999999996,33.879591999999995,37.379591999999995,32.179592,35.959592,44.979592,38.999592,41.659591999999996,56.17959200000001,43.939592,30.519592,37.419592,30.552690000000002,46.979592,29.719592,37.379591999999995,42.459592,31.219592,34.619592,39.919592,34.479592,37.919592,39.099592,44.379591999999995
68,24,1,35.539184000000006,33.019184,36.519184,40.719184000000006,38.828367,33.559184,34.319184,32.679184,31.999184000000003,37.059184,43.879184,35.799184000000004,36.619184000000004,33.599184,42.619184000000004,43.299184000000004,40.359184,35.859184,37.839184,48.802741,42.659184,39.739184,43.779184,33.159184,37.559184,33.779184,39.719184000000006,39.719184000000006,34.459184,38.119184000000004,32.799184000000004,36.959184,45.559184,39.599184,42.239184,56.779183999999994,44.479184000000004,31.099184,38.499184,30.959184000000004,47.619184000000004,30.275837,37.959184,43.039184000000006,31.859184000000003,35.159184,40.499184,34.944864,38.499184,39.679184,45.139184
69,24,2,36.126939,33.54898,36.97438,41.786939000000004,39.426939000000004,34.146939,34.906939,33.266939,32.586939,37.646939,44.466939,36.386939,37.206939,34.186939,43.243878,43.886939,40.946939,36.586939,38.426939000000004,49.286939000000004,43.246939000000005,40.326939,44.386939,33.766939,38.146939,34.366939,40.486939,40.486939,35.106939000000004,38.706939,33.386939,37.666939,46.146939,40.186939,42.846939,57.486939,45.066939,31.686939000000002,39.086939,31.546939000000002,49.166939,30.726939,38.546939,43.626939,32.446939,35.686939,41.086939,35.506939,39.886939,40.266939,45.726939
