,measure_number,beat_number,pid1263-21,pid50848-05,pid51495-04,pid5667249-16,pid5667291-17,pid9048-21,pid9049-21,pid9050-21,pid9054-21,pid9055-21,pid9058-21,pid9059-21,pid9060-21,pid9061-21,pid9062-21,pid9063-21,pid9064-11,pid9065-16,pid9066-21,pid9070b-04,pid9072-21,pid9074f-21,pid9075-21,pid9081-12,pid9088-16,pid9089-16,pid9093-21,pid9094-21,pid9099-21,pid9100b-21,pid9101b-03,pid9103-11,pid9104-21,pid9105b-04,pid9111-21,pid9113-17,pid9114b-11,pid9116-09,pid9118-21,pid9122-05,pid9123-04,pid9129-16,pid9130-05,pid9138-21,pid9139-21,pid9153-21,pid915411-09,pid9158-12,pid9166f-18,pid9170-21,pid9174-21,pid9185-10,pid9186c-21,pid918904-06,pid9192-21
40,14,1,23.278979999999997,23.33898,27.01898,27.49898,25.81898,25.03898,21.29898,26.778979999999997,24.438979999999997,27.447959,23.47898,21.758979999999998,26.21898,28.098979999999997,26.15898,23.71898,20.29898,26.87898,23.598979999999997,23.33898,23.95898,24.918979999999998,23.49898,26.03898,22.87898,26.03898,22.918979999999998,22.79898,23.936939000000002,27.01898,24.35898,26.95898,24.83898,26.13898,29.81898,25.47898,22.03898,25.35898,26.67898,26.03898,22.33898,24.578979999999998,27.69898,23.35898,22.098979999999997,24.69898,18.778979999999997,18.918979999999998,23.127959,24.53898,21.85898,24.098979999999997,19.918979999999998,22.578979999999998,24.778979999999997
41,14,2,23.778979999999997,23.79898,27.418979999999998,28.03898,26.247959,25.45898,21.67898,27.37898,24.81898,28.03898,23.938979999999997,22.15898,26.738979999999998,28.598979999999997,26.63898,24.13898,20.69898,27.418979999999998,23.99898,23.738979999999998,24.438979999999997,25.47898,23.898979999999998,26.578979999999998,23.238979999999998,26.67898,23.29898,23.15898,24.398979999999998,27.55898,24.758979999999998,27.727959000000002,25.35898,26.778979999999997,30.17898,25.918979999999998,22.45898,25.987959,27.258979999999998,26.418979999999998,22.758979999999998,25.078979999999998,28.247959,23.758979999999998,22.55898,25.13898,19.238979999999998,19.258979999999998,23.63898,25.05898,22.278979999999997,24.61898,20.258979999999998,22.97898,25.278979999999997
42,15,0,24.162653,24.242653,27.862653,28.422653000000004,26.682653000000002,25.942653,22.062653,27.876327000000003,25.242653,28.522653000000002,24.402653,22.602653,27.262653000000004,29.002653000000002,27.102653000000004,24.522653,21.002653,27.842653000000002,24.742653,24.222653,24.862652999999998,26.155306,24.282653,27.062653000000005,23.622653,27.202653,23.682653,23.555305999999998,24.942653,27.962653000000003,25.242653,28.385918,25.827959,27.462653000000003,30.687959000000003,26.355306,22.842653,26.475306,27.922653000000004,26.895306,23.142653,25.662653,28.735306,24.182653,22.942653,25.522653,19.642653,19.642653,24.142653,25.502653,22.622653,25.222653,20.602653,23.282653,25.780611999999998
43,15,1,24.597777999999998,24.697778,28.297778000000005,28.857778000000003,27.161111,26.397778000000002,22.497778,28.297778000000005,25.697778,29.157778000000004,24.837778,23.017778,28.237778000000002,29.557778000000003,27.557778000000003,24.937778,21.397778,28.357778000000003,25.217778,24.697778,25.357778,26.797778000000005,24.717778,27.597778,24.097777999999998,27.657778000000004,24.117778,24.077778,25.437778,28.497778000000004,25.877778,28.937778,26.377778000000003,28.057778000000003,31.377778000000003,26.861110999999998,23.297778,27.017778000000003,28.457778,27.637778000000004,23.597777999999998,26.257778000000002,29.257778000000002,24.697778,23.457778,25.957778,20.117778,20.117778,24.637778,26.045556,23.057778,25.677778,21.057778,23.737778,26.377778000000003
44,15,2,24.864694,24.984694,28.584694,29.124694,27.464694,26.704694,22.724694,28.704694,26.044694,29.584694,25.144694,23.344694,28.604694,29.904694,27.864694,25.244694,21.664694,28.704694,25.484694,25.044694,25.764694,27.144694,24.984694,28.004694,24.364694,27.964694,24.484694,24.404694,25.824694,28.804694,26.204694,29.304694,26.744694,28.364694,31.684694,27.164694,23.564694,27.344694,28.884694,27.964694,23.924694,26.704694,29.624694,24.964694,23.804694,26.224694,20.384694,20.384694,24.984694,26.424694,23.324694,25.924694,21.324694,24.024694,26.704694
45,16,0,25.271224,25.351224,29.031223999999998,29.471224,27.831224,27.251224,23.051223999999998,29.091224,26.471224,30.011224,25.491224,23.731223999999997,29.152449,30.371223999999998,28.351224,25.671224,21.991224,29.171224,25.931224,25.411224,26.191224,27.791224,25.311224,28.451224,24.731223999999997,28.471224,24.951224,24.911224,26.251224,29.331224,26.631224,29.711223999999998,27.191224,28.911224,32.171224,27.491224,23.971224,27.791224,29.411224,28.471224,24.351224,27.251224,30.091224,25.351224,24.271224,26.571224,20.771224,20.791224,25.451224,26.831224,23.711223999999998,26.290612,21.671224,24.431224,27.211223999999998
46,16,1,25.634898,25.714898,29.399796000000002,29.794898,28.214897999999998,27.634898,23.414898,29.494898,26.854898,30.374897999999998,25.834898000000003,24.094898,29.754897999999997,30.734897999999998,28.754897999999997,26.054898,22.274898,29.574897999999997,26.294898,25.794898,26.574897999999997,28.194898,25.694898000000002,28.914897999999997,25.134898,28.894897999999998,25.314898,25.254898,26.634898,29.734897999999998,27.014898,30.394897999999998,27.594897999999997,29.314898,32.654897999999996,27.874897999999998,24.294898,28.234897999999998,29.794898,29.114897999999997,24.734898,27.754897999999997,30.554897999999998,25.714898,24.654898,26.954897999999996,21.134898,21.174898000000002,25.819796,27.214897999999998,24.074898,26.654898,22.034898000000002,24.834898000000003,27.719796000000002
47,16,2,26.089592,26.128776000000002,29.829591999999998,30.309592,28.569592,28.029591999999997,23.749592,30.109592,27.249592,30.869591999999997,26.289184000000002,24.396531,30.289592,31.249184000000003,29.209591999999997,26.409592,22.609592000000003,30.069592,26.549591999999997,26.189184,27.009591999999998,28.809592,26.029592,29.349591999999998,25.469592000000002,29.509591999999998,25.689592,25.569592,27.169184,30.209591999999997,27.449184000000002,31.029591999999997,28.029591999999997,29.849591999999998,33.009592,28.229591999999997,24.629592000000002,28.788776000000002,30.269184000000003,29.489592,25.109592000000003,28.249592,31.029591999999997,26.049592,25.109184,27.409592,21.509592,21.549592,26.289184000000002,27.728776,24.549184,27.069592,22.429592,25.229184,28.148776
48,17,0,26.538571,26.638571000000002,30.398571,30.767143,28.944285999999998,28.595714,24.178570999999998,30.838571,27.638571000000002,31.318571000000002,26.778571000000003,24.798571,30.758571000000003,31.718571,29.618571000000003,26.818571000000002,22.958571,30.758571000000003,26.938571000000003,26.658571000000002,27.558571,29.438571000000003,26.478571000000002,29.938571000000003,26.007143,30.078571000000004,26.118571,25.898571,27.758571000000003,30.918571000000004,27.918571000000004,31.578571000000004,28.498571000000002,30.378571,33.518571,28.618571000000003,24.938571,29.398571,30.778571000000003,29.958571000000003,25.538570999999997,28.738571000000004,31.638571000000002,26.438571000000003,25.567142999999998,27.858571,21.898571,21.978571,26.778571000000003,28.238571000000004,25.178570999999998,27.498571000000002,22.798571,25.738571,28.618571000000003
49,17,1,27.066327,27.166327000000003,30.986327000000003,31.526327000000002,29.542653,29.362653,24.726326999999998,31.586327,28.102653000000004,32.126327,27.326327000000003,25.326327,31.426327,32.446327000000004,30.206327,27.438979999999997,23.366327,31.766327,27.566327,27.066327,28.186327000000002,30.21898,27.066327,30.646327000000003,26.626327000000003,30.546327,26.626327000000003,26.386327,28.526327000000002,31.926327,28.806327000000003,32.435306,29.426327,30.982653000000003,34.522653000000005,29.226327,25.402653,30.086327,31.446327,30.926327,26.086327,29.286327000000004,32.462653,27.006327000000002,26.226327,28.406327,22.426327,22.546326999999998,27.266327,28.946327,26.098979999999997,28.146327000000003,23.126327,26.466327000000003,29.326327000000003
50,17,2,27.361973,27.521973,31.321973,32.121973,29.941972999999997,29.861973,25.041973000000002,32.033946,28.481972999999996,32.601973,27.681973,25.721973000000002,31.921972999999998,32.901973,30.521973,27.841973,23.661973,32.081973,27.941972999999997,27.501973,28.621972999999997,30.597890999999997,27.381973,31.021973,27.021973,30.861973,26.973946,26.741972999999998,29.001973,32.281973,29.501973,32.865918,29.881973,31.401972999999998,35.081973,29.621972999999997,25.761973,30.501973,31.861973,31.513946,26.401972999999998,29.781972999999997,32.933946,27.441972999999997,26.701973,28.775986,22.741973,22.921973,27.721973,29.601972999999997,26.461972999999997,28.761972999999998,23.381973000000002,26.961972999999997,29.893946000000003
51,18,0,27.650408000000002,27.790408000000003,31.751633,32.450408,30.250408,30.230408,25.310408,32.410408000000004,28.830408000000002,33.090408000000004,27.950408000000003,26.030407999999998,32.332857000000004,33.250408,30.890408,28.150408000000002,23.950408,32.550408000000004,28.370408,27.931633,28.930408,31.010816,27.670408000000002,31.411224,27.390408,31.411224,27.271633,27.170408000000002,29.332449,32.690408000000005,29.930408,33.390408,30.250408,31.770408000000003,35.472449,29.910408,26.010407999999998,30.890815999999997,32.192448999999996,32.150408,26.750408,30.270408000000003,33.330408,27.770408000000003,26.990408000000002,29.050408,23.050816,23.250816,28.171224,30.071633000000002,26.870815999999998,29.070408,23.690407999999998,27.310408000000002,30.352040999999996
52,18,1,28.110815999999996,28.250815999999997,32.270815999999996,32.870816,30.650816,30.730815999999997,25.770816,33.010816,29.370815999999998,33.550816,28.410815999999997,26.570815999999997,33.170815999999995,33.770815999999996,31.350816,28.630815999999996,24.370816,33.010816,28.830816,28.450815999999996,29.410815999999997,31.510816,28.130815999999996,31.970815999999996,27.870815999999998,31.870815999999998,27.810816,27.630815999999996,29.910815999999997,33.150816,30.430815999999997,33.930816,30.750815999999997,32.390816,36.050816,30.330816,26.450815999999996,31.510816,32.710815999999994,32.810815999999996,27.310816,30.790815999999996,33.890816,28.230815999999997,27.490816,29.490816,23.530816,23.730816,28.670816,30.610815999999996,27.410815999999997,29.510816,24.210816,27.770815999999996,30.950815999999996
53,18,2,28.487143,28.738571000000004,32.707143,33.378571,31.032857,31.138571000000002,26.098571,33.447143,29.758571000000003,34.138571,28.878571,26.938571000000003,33.735714,34.267143,31.918571000000004,29.027143,24.747142999999998,33.358571000000005,29.158571000000002,28.878571,29.821429,32.038571000000005,28.478571000000002,32.538571000000005,28.318571000000002,32.415714,28.178571,27.898571,30.515714000000003,33.498571000000005,30.878571,34.738571,31.238571000000004,32.964286,36.584286,30.704286,26.798571000000003,31.918571000000004,33.175714,33.298571,27.698571,31.338571,34.287143,28.598571000000003,27.918571000000004,30.018571,23.887143,24.098571,29.198571,31.227142999999998,27.827143,29.867143,24.578571,28.118571000000003,31.378571
54,19,0,28.849591999999998,29.109592,33.229184000000004,33.949591999999996,31.547143,31.548776,26.489592,33.987959000000004,30.129592,34.729592,29.269592,27.409592,34.269591999999996,34.629591999999995,32.429592,29.409592,25.129592000000002,34.229184000000004,29.469592,29.249592,30.269592,32.429592,28.829591999999998,32.969592,28.729184000000004,32.829592,28.549591999999997,28.229591999999997,31.109184000000003,34.388776,31.449592,35.449184,31.669591999999998,33.489592,37.069592,31.207551000000002,27.149592,32.446327000000004,33.629591999999995,33.829592,28.049591999999997,31.769592,35.028366999999996,28.989184,28.409592,30.369591999999997,24.289592000000003,24.508776,29.629592,31.849591999999998,28.429592,30.309592,24.829795999999998,28.469592,31.769592
55,19,1,29.175078999999997,29.495078999999997,33.535078999999996,34.255078999999995,31.975078999999997,31.955078999999998,26.795078999999998,34.415079,30.615078999999998,35.205238,29.635078999999998,27.735079,34.755078999999995,35.115078999999994,32.815079,29.755079,25.495079,34.535078999999996,29.695078999999996,29.575079,30.735079,32.835079,29.135078999999998,33.275079,29.115078999999998,33.195079,28.875079,28.575079,31.635078999999998,34.715078999999996,31.895079,36.015079,32.135079,33.895078999999996,37.595079,31.635078999999998,27.635078999999998,32.855396999999996,33.975079,34.195079,28.435078999999998,32.115078999999994,35.355078999999996,29.435078999999998,28.735079,30.715079,24.795079,24.875079,29.92254,32.275079,29.035079,30.755079,25.082539999999998,28.935078999999998,32.195079
56,19,2,29.844558000000003,30.484558000000003,34.284558000000004,35.224558,32.644558,32.784558000000004,27.324558000000003,35.144558,31.624558,36.284558000000004,30.624558,28.444558,35.384558,35.764558,33.684558,30.524558000000003,26.324558000000003,35.084558,30.484558000000003,30.424558,31.524558000000003,33.984558,29.924558,33.981519,29.964558,33.984558,29.924558,29.307278999999998,32.504558,35.224558,32.624558,36.944558,33.064558,34.784558000000004,38.644558,32.304558,28.144558,33.704558,34.804558,35.044558,28.967278999999998,32.864558,36.244558000000005,30.284558,29.604558,31.584558,25.604557999999997,25.544558,30.684558000000003,33.224558,29.744558,31.884558000000002,25.584557999999998,29.959115999999998,33.024558
57,20,0,30.219296999999997,30.899296999999997,34.719297,35.619296999999996,32.999297,33.279297,27.659297,35.539297,32.099297,37.279297,31.039296999999998,28.948594,35.879296999999994,36.179297,34.159296999999995,30.919296999999997,26.859296999999998,35.619296999999996,31.299296999999996,30.959296999999996,31.919296999999997,34.848594,30.319297,34.339296999999995,30.639296999999996,34.399297,30.559296999999997,29.679297,33.079297,35.759297,33.308594,38.039297,33.559296999999994,35.299296999999996,39.679297,32.659296999999995,28.51155,34.119296999999996,35.239297,35.559296999999994,29.359296999999998,33.299296999999996,36.799296999999996,30.699296999999998,30.119296999999996,31.979297,26.059297,25.919297,31.299296999999996,33.859297,30.159297,32.299296999999996,25.939297,30.579296999999997,33.587188
58,20,1,30.691406,31.451406,35.271406,36.131406,33.490703,33.811406,28.271406,36.131406,32.871406,37.831406,31.591406,29.591406,36.651406,36.791406,34.811406,31.431406,27.531406,36.211406,31.891406,31.491406,32.491406,35.531406,30.911406,34.991406,31.191406,35.011406,31.231406,30.211406,33.711406,36.331406,33.971406,38.691406,34.131406,36.031406,40.431406,33.191406,28.871406,34.871406,35.751406,36.351406,29.951406,33.931406,37.431406,31.251406,30.651406,32.491406,26.551406,26.431406,31.891406,34.551406,30.671406,32.891405999999996,26.451406,31.131406,34.271406
59,20,2,31.28483,32.124829999999996,35.72483,36.58483,33.96483,34.24483,28.78483,36.82483,33.58483,38.68483,32.264829999999996,30.184829999999998,37.308277000000004,37.28483,35.46483,31.808277,28.32483,36.74483,32.444829999999996,31.94483,33.06483,36.304829999999995,31.40483,35.72483,31.78483,35.66483,31.74483,30.524829999999998,34.28483,36.88483,34.82483,39.42483,34.64483,36.58483,41.32483,33.624829999999996,29.26483,35.52483,36.18483,36.72483,30.50483,34.46483,37.90483,31.58483,31.344829999999998,33.047415,27.044829999999997,26.884829999999997,32.34483,35.34483,31.32483,33.52483,26.98483,31.80483,34.98483
60,21,0,31.981429,33.101428999999996,36.421428999999996,36.961428999999995,34.641428999999995,34.901429,29.421428999999996,37.69127,34.501428999999995,39.601428999999996,33.261429,30.975714,37.865714000000004,37.881429,36.301429,32.221429,29.601429,37.541429,32.821428999999995,32.361429,33.881429,37.361429,32.101428999999996,36.901429,32.801429,36.681429,32.401429,31.041428999999997,35.141428999999995,37.701429,35.901429,40.401429,35.321428999999995,37.381429,42.141428999999995,34.301429,29.601429,36.561429,36.821428999999995,37.381429,31.221428999999997,35.081429,39.101428999999996,32.181429,32.101428999999996,33.701429,27.521428999999998,27.501428999999998,32.867143,36.181429,32.261429,34.541429,27.541428999999997,32.561429,35.741429
61,21,1,32.667007,34.021401000000004,37.007007,37.628503,35.262336,35.687007,30.169002000000003,38.378503,35.087007,40.287007,34.161401,31.509572,38.535669,38.567007000000004,37.049002,32.748503,30.567007,38.467007,33.718503000000005,32.818503,34.467007,37.967007,33.007007,37.767007,33.748503,37.327007,33.227007,31.922335999999998,35.898503000000005,38.558503,37.075669,41.107007,35.967007,37.927007,43.287007,34.922336,29.928503000000003,37.307007,37.487007,38.427007,31.887007,35.602336,40.107007,32.847007,32.682336,34.418503,28.148503,28.182336,33.367007,36.988503,33.187007,35.487007,27.982336,33.362336,36.327007
62,21,2,33.178458,34.468413,37.517285,38.079887,35.828413,36.308413,30.643201,38.988413,35.489868,41.128413,34.628413,32.128413,39.078345,38.927601,37.668413,33.242583,31.156402000000003,38.928413,34.048413000000004,33.448413,34.905263,38.588413,33.628413,38.328413,34.388413,37.843157,33.848413,32.208413,36.428413,39.138345,37.648413,41.713683,36.468413,38.308413,43.908413,35.528413,30.533683,37.928413,38.128413,39.068413,32.388413,36.088413,40.948413,33.468413,33.276402000000004,34.843201,28.561495,28.771841,33.988413,37.608413,33.682583,35.888413,28.359170000000002,33.688413,36.744561
63,22,0,33.643469,35.003469,37.963469,38.403469,36.463469,37.023469,31.103469,39.436735,36.083469,41.903469,35.143469,32.563469,39.703469,39.463469,38.483469,33.663469,31.563469,39.503469,34.663469,34.003469,35.403469,39.143469,34.243469,38.923469,35.203469,38.503469,34.443469,32.843469,37.183469,39.623469,38.283469000000004,42.183469,37.183469,39.037347,44.783469000000004,36.123469,30.843469,38.623469,38.743469,39.803469,32.803469,36.683469,41.823469,34.003469,33.723469,35.343469,29.003469,29.283469,34.643469,38.403469,34.103469,36.643469,28.603469,34.243469,37.243469
64,22,1,34.018844,35.438844,38.338844,38.818844,36.838844,37.518844,31.538844,39.918844,36.607687,42.287687,35.598844,32.958844,40.238844,39.858844,38.958844,34.058844,31.996531,40.038844,35.078844000000004,34.378844,35.798844,39.598844,34.678844,39.458844,35.658844,38.938844,35.078844000000004,33.218844,37.578844000000004,40.158844,38.718844,42.778844,37.638844,39.538844,45.598844,36.498844,31.198844,39.058844,39.218844,40.258844,33.218844,37.118844,42.338844,34.378844,34.138844,35.718844,29.398844,29.678844,35.078844000000004,38.938844,34.518844,37.098844,29.078844,34.838844,37.698844
65,22,2,34.446463,35.966463,38.766463,39.118231,37.306463,38.006463000000004,31.926463000000002,40.566463,37.226463,42.966463,36.106463,33.386463,40.708231,40.266463,39.406463,34.406463,32.606463,40.466463,35.417293,34.806463,36.226463,40.086463,35.166463,40.086463,36.006463000000004,39.626463,35.486463,33.566463,38.046463,40.608230999999996,39.206463,43.406463,38.146463,40.206463,46.066463,36.966463,31.534558,39.546463,39.668231,40.666463,33.626463,37.666463,43.026463,34.768231,34.646463,36.246463,29.906463000000002,30.066463,35.566463,39.586463,35.006463000000004,37.546463,29.406463000000002,35.226463,38.266463
