,measure_number,beat_number,pid1263-19,pid50848-03,pid5667269b-38,pid5667291-15,pid9048-19,pid9049-19,pid9050-19,pid9054-19,pid9055-19,pid9058-19,pid9059-19,pid9060-19,pid9061-19,pid9062-19,pid9063-19,pid9065-14,pid9066-19,pid9067-19,pid9070b-02,pid9072-19,pid9074f-19,pid9075-19,pid9081-10,pid9088-14,pid9093-19,pid9094-19,pid9097-04,pid9099-19,pid9100b-19,pid9101b-01,pid9103-10,pid9104-19,pid9105b-02,pid9111-19,pid9113-15,pid9118-19,pid9122-03,pid9123-02,pid9124-11,pid9129-20,pid9137-11,pid9138-19,pid9139-19,pid9153-19,pid9166f-16,pid9170-19,pid9174-19,pid9186c-19,pid918812-11,pid9192-19
179,61,1,79.611723,57.751723,87.231723,60.451723,79.431723,71.511723,82.891723,57.300862,81.07172299999999,57.871722999999996,80.451723,63.771723,80.371723,77.191723,87.551723,66.491723,80.151723,78.131723,64.331723,68.07172299999999,81.111723,79.091723,71.131723,72.551723,74.85172299999999,75.100862,84.71172299999999,81.411723,64.640862,76.151723,79.371723,76.411723,118.17172,86.611723,60.331723,72.051723,76.171723,65.723908,73.011723,61.640862,51.323908,76.331723,69.860862,63.191722999999996,59.851723,88.311723,69.411723,54.060862,73.231723,75.151723
180,61,2,80.007778,58.047778,87.627778,60.747778000000004,79.727778,71.807778,83.227778,57.567778000000004,81.40777800000001,58.167778000000006,80.787778,64.107778,80.887778,77.487778,87.96777800000001,66.787778,80.427778,78.507778,64.627778,68.30888900000001,81.427778,79.387778,71.387778,72.828889,75.147778,75.387778,85.007778,81.707778,64.90777800000001,76.447778,79.667778,76.727778,118.68778,86.90777800000001,60.627778,72.347778,76.46777800000001,66.007778,73.288889,61.907778,51.587778,76.747778,70.147778,63.487778000000006,60.147778,88.647778,69.66888900000001,54.327778,73.508889,75.46777800000001
181,62,0,80.323832,58.30383199999999,88.00383199999999,61.016916,80.023832,72.06383199999999,83.56383199999999,57.823831999999996,81.70383199999999,58.423832,81.123832,64.383832,81.263832,77.763832,88.303832,67.056916,80.70383199999999,78.78383199999999,64.903832,68.576916,81.723832,79.683832,71.65691600000001,73.056916,75.396916,75.663832,85.403832,82.00383199999999,65.14383199999999,76.723832,79.943832,77.00383199999999,119.03916000000001,87.20383199999999,60.903831999999994,72.623832,76.743832,66.263832,73.556916,62.16383199999999,51.863832,77.043832,70.403832,63.70691600000001,60.44383199999999,89.00383199999999,69.943832,54.576916000000004,73.763832,75.763832
182,62,1,80.67666700000001,58.57666700000001,88.436667,61.25666700000001,80.31666700000001,72.336667,83.876667,58.096667000000004,82.016667,58.696667000000005,81.45666700000001,64.663333,81.583333,78.03666700000001,88.703333,67.31666700000001,80.976667,79.116667,65.216667,68.836667,82.09666700000001,79.95666700000001,71.89666700000001,73.31666700000001,75.656667,75.936667,85.68333299999999,82.356667,65.416667,76.996667,80.24333299999999,77.296667,119.39667,87.516667,61.176667,72.89666700000001,77.016667,66.53666700000001,73.776667,62.43666700000001,52.076667,77.416667,70.67666700000001,63.976667000000006,60.736667000000004,89.35,70.216667,54.836667000000006,73.976667,76.03666700000001
183,62,2,81.00322,58.86322,88.86322,61.523219999999995,80.60322,72.64322,84.24322,58.383219999999994,82.34322,58.983219999999996,81.82321999999999,65.02322,81.96321999999999,78.32321999999999,89.06322,67.58322,81.30322,79.44322,65.54321999999999,69.10322,82.45644,80.32321999999999,72.14322,73.60322,75.92322,76.22322,86.02322,82.68321999999999,65.64661,77.32321999999999,80.58322,77.62321999999999,119.92322,87.84322,61.40322,73.20322,77.30322,66.80322,74.06322,62.72322,52.32322,77.84322,71.00322,64.22661,61.10321999999999,89.74322,70.50322,55.04322,74.26321999999999,76.37644
184,63,0,81.313946,59.113946,89.237891,61.813945999999994,80.893946,72.893946,84.613946,58.633945999999995,82.633946,59.233945999999996,82.173946,65.313946,82.353946,78.571973,89.43394599999999,67.833946,81.593946,79.733946,65.833946,69.37394599999999,82.773946,80.613946,72.393946,73.87394599999999,76.173946,76.51394599999999,86.273946,82.973946,65.913946,77.613946,80.893946,77.913946,120.33788999999999,88.113946,61.673945999999994,73.493946,77.553946,67.053946,74.29394599999999,62.973946,52.593945999999995,78.173946,71.273946,64.473946,61.473946,90.133946,70.753946,55.293946,74.51394599999999,76.673946
185,63,1,81.600975,59.380975,89.620975,62.040975,81.180975,73.180975,84.960975,58.920975,82.880975,59.500975,82.500975,65.600975,82.640975,78.840975,89.740975,68.100975,81.880975,80.080975,66.160975,69.680975,83.140975,80.940975,72.660975,74.120975,76.420975,76.780975,86.520975,83.300975,66.160975,77.900975,81.260975,78.180975,120.74098000000001,88.360975,61.920975,73.780975,77.820975,67.300975,74.505488,63.240975,52.840975,78.500975,71.520975,64.700975,61.740975,90.480975,71.000975,55.520975,74.720975,76.980975
186,63,2,81.991224,59.691224,90.051224,62.351224,81.47122399999999,73.511224,85.331224,59.291224,83.271224,59.791224,82.891224,65.97122399999999,83.031224,79.231224,90.151224,68.351224,82.191224,80.47122399999999,66.531224,69.991224,83.571224,81.311224,72.960612,74.451224,76.711224,77.051224,86.871224,83.691224,66.511224,78.271224,81.631224,78.491224,121.31121999999999,88.731224,62.211224,74.151224,78.11122399999999,67.551224,74.831224,63.531224,53.151224,79.131224,71.831224,64.951224,62.071224,90.891224,71.331224,55.711224,75.031224,77.331224
187,64,0,82.31576,59.947279,90.507279,62.627279,81.787279,73.827279,85.758639,59.507279000000004,83.647279,60.067279000000006,83.318639,66.30727900000001,83.368639,79.687279,90.58727900000001,68.647279,82.498639,80.86727900000001,66.907279,70.32242600000001,84.007279,81.687279,73.36727900000001,74.86727900000001,77.007279,77.342426,87.247279,84.127279,66.847279,78.707279,82.127279,78.838639,121.94728,89.08727900000001,62.487279,74.547279,78.42909300000001,67.858639,75.188639,63.827279000000004,53.407279,79.627279,72.16727900000001,65.188639,62.368639,91.287279,71.66727900000001,55.947279,75.407279,77.708639
188,64,1,82.706939,60.306939,91.026939,62.941388,82.206939,74.277388,86.26693900000001,59.922313,84.246939,60.415645999999995,83.83846899999999,66.706939,83.778469,80.26693900000001,91.186939,69.055646,83.01564599999999,81.386939,67.286939,70.774235,84.566939,82.21564599999999,73.966939,75.442313,77.37949,77.886939,87.866939,84.75846899999999,67.366939,79.346939,82.826939,79.386939,122.76693999999999,89.646939,62.817117,75.026939,79.12693900000001,68.275646,75.614235,64.218469,53.702117,80.466939,72.598469,65.474235,62.708980000000004,91.826939,72.095646,56.253388,75.813388,78.175646
189,64,2,83.030272,60.570271999999996,91.570272,63.190272,82.730272,74.570272,86.750272,60.290271999999995,84.77027199999999,60.690272,84.290272,67.190272,84.250272,80.790272,91.670272,69.41027199999999,83.470272,81.870544,67.750272,71.11054399999999,85.190272,82.670272,74.49027199999999,75.890272,77.730272,78.290272,88.390272,85.25054399999999,67.91027199999999,79.830272,83.63081600000001,79.870272,123.91027,90.250272,63.070271999999996,75.510272,79.63027199999999,68.63027199999999,75.950272,64.650272,54.050543999999995,81.49027199999999,72.890272,65.710272,62.990272,92.450272,72.35013599999999,56.510272,76.150272,78.510272
190,65,0,83.375986,60.895986,91.915986,63.515986,83.175986,74.935986,87.155986,60.615986,85.135986,61.015986,84.715986,67.535986,84.595986,81.235986,92.175986,69.795986,83.881973,82.301973,68.161973,71.47598599999999,85.635986,83.155986,74.895986,76.255986,78.11598599999999,78.655986,88.775986,85.61598599999999,68.255986,80.175986,84.175986,80.295986,124.67598999999998,90.735986,63.395986,75.855986,79.915986,68.995986,76.235986,65.015986,54.381496999999996,82.035986,73.215986,65.955986,63.315985999999995,93.155986,72.635986,56.775985999999996,76.455986,78.795986
191,65,1,83.94745999999999,61.40746,92.42746,64.02745999999999,83.489365,75.44745999999999,87.68746,61.107459999999996,85.92746,61.52746,85.26746,68.08746,85.18746,81.84746,93.00746,70.30745999999999,84.70746,82.82746,68.70746,71.96746,86.32746,83.76746,75.44745999999999,77.02745999999999,78.72746,79.20746,89.48746,86.22746,68.90746,80.66745999999999,84.96746,80.90746,125.14746000000001,91.44745999999999,63.88746,76.38746,80.34746,69.54746,76.66745999999999,65.50746,54.84746,83.04746,73.70746,66.34746,63.66746,93.96746,73.10746,57.107459999999996,76.88746,79.22746
192,65,2,84.818549,62.17971,93.698549,64.938549,84.37854899999999,76.518549,88.424274,61.998549,87.218549,62.698549,86.398549,68.538549,86.238549,82.718549,93.858549,71.178549,85.538549,83.538549,69.538549,72.838549,87.498549,84.478549,76.121425,77.898549,79.658549,80.058549,90.418549,87.066183,69.798549,81.538549,85.838549,81.59971,126.41855,92.338549,64.798549,77.258549,81.198549,70.518549,77.04371,66.358549,55.318549,84.478549,74.518549,67.078549,64.298549,94.87854899999999,73.87854899999999,57.45971,77.618549,80.098549
