,measure_number,beat_number,pid5667203-03,pid58917-01,pid610003b-11,pid9048b-11,pid9050b-07,pid9054b-07,pid9055b-07,pid9058b-07,pid9059b-11,pid9062b-10,pid9063b-11,pid9064-18,pid9065-23,pid9068-16,pid9072b-11,pid9073b-11,pid9079-06,pid9081-07,pid9085-21,pid9090-18,pid9093b-13,pid9094b-07,pid9099b-11,pid9101c-01,pid9111b-09,pid9115-09,pid9118b-11,pid9133-07,pid9138b-07,pid9139b-07,pid9149-12,pid9153b-07,pid9157-10,pid9158-09,pid9174b-07,pid917506-05,pid9179-09,pid918807-12,pid918821-09,pid918824-05,pid9192b-07
54,19,0,26.22387,34.620805,39.311609999999995,40.71161,36.991609999999994,24.05161,31.45161,34.51161,30.731609999999996,33.29161,31.671609999999998,28.651609999999998,39.57161,24.71161,32.980805,37.411609999999996,33.271609999999995,34.25161,28.411609999999996,30.77161,32.05161,40.05161,31.211609999999997,29.75161,32.29161,28.671609999999998,36.411609999999996,31.09161,27.071609999999996,30.031609999999997,36.271609999999995,31.11161,27.891609999999996,30.211609999999997,24.291610000000002,11.95161,29.75161,10.751610000000001,31.871609999999997,33.500805,30.13161
55,19,1,26.552789,35.061156,39.815578,41.432789,37.495578,24.432789,31.772789000000003,35.012789,31.172789,33.761156,32.112789,29.112789000000003,40.012789,25.072789,33.392789,37.892789,33.695578000000005,34.692789000000005,28.852789,31.192789,32.492789,40.592789,31.612789000000003,30.132789000000002,32.692789000000005,29.012789,36.892789,31.512789,27.392789,30.492789000000002,36.735578000000004,31.652789000000002,28.292789000000003,30.675578,24.692789,12.312789,30.192789,11.132789,32.292789,33.872789000000004,30.552789
56,19,2,26.939138,35.519138,40.419138000000004,42.059138,38.099138,24.839138000000002,32.159138,35.519138,31.579138,34.419138000000004,32.579138,29.539138,40.559138,25.439138,33.828277,38.479138,34.199138,35.168277,29.259138,31.599138,32.919138000000004,41.108277,32.008277,30.528277000000003,33.119138,29.359138,37.359138,31.939138,27.739138,30.999138000000002,37.24483,32.159138,28.719138,31.219138,25.139138,12.739138,30.739138,11.599138,32.797415,34.299138,31.079138
57,20,0,27.294524,35.999047999999995,40.779047999999996,42.699048,38.459047999999996,25.199048,32.519048,35.919048,31.939048,34.839048,33.019048,29.899047999999997,40.919048,25.759048,34.239048,38.859048,34.619048,35.679048,29.599048,31.959048,33.279047999999996,41.659048,32.399048,30.899047999999997,33.519048,29.639048,37.719048,32.319047999999995,28.039047999999998,31.399047999999997,37.659048,32.519048,29.099048,31.679047999999998,25.499048000000002,13.159048,31.099048,11.959048,33.239048,34.719048,31.439048
58,20,1,27.776327000000002,36.716327,41.363163,43.416327,39.056327,25.736327,32.976327000000005,36.656327000000005,32.496327,35.576327,33.576327,30.416327000000003,41.696327000000004,26.203163,34.876327,39.476327000000005,35.316327,36.323163,30.016327,32.436327,33.736327,42.456327,33.156327000000005,31.576327000000003,34.216327,30.116327000000002,38.353163,32.896327,28.518776000000003,32.036327,38.276327,33.076327,29.776327000000002,32.156327000000005,25.956326999999998,13.956326999999998,31.578776,12.456327,34.076327,35.276327,31.998776
59,20,2,28.457165999999997,37.658662,42.104331,44.017165999999996,39.797166,26.357165999999996,34.477166,37.707324,33.217166,36.717166,34.317166,31.197165999999996,42.597165999999994,26.657165999999997,35.804331,40.237165999999995,36.017165999999996,37.057165999999995,30.517165999999996,33.197165999999996,34.557165999999995,43.537166,33.857166,32.217166,34.903583000000005,30.697165999999996,39.241655,33.437166,28.977165999999997,32.637166,39.058662,34.137166,30.511497,32.984331,26.777165999999998,14.857166000000001,32.217166,13.177166,34.967324,35.797166,32.597165999999994
60,21,0,28.868345,38.325034,42.725034,44.665034000000006,40.365034,26.865034,35.16517,38.480204,33.785034,37.350136,34.915102000000005,31.76517,43.22034,27.005034000000002,36.500068,40.785034,36.645034,37.660204,30.965034000000003,33.825034,35.175102,44.115102,34.485034000000006,32.605034,35.405034,31.310136,40.065034000000004,33.805034,29.445034000000003,33.145034,39.740068,35.025034000000005,31.145034000000003,33.485034000000006,27.245034000000004,15.530272,32.780068,13.665034,35.745034000000004,36.267517,33.125034
61,21,1,29.305533,38.825533,43.465533,45.325533,41.105533,27.285533,35.725533,39.305533000000004,34.365533,38.165533,35.745533,32.805533000000004,44.265533000000005,27.385533000000002,37.105533,41.565533,37.425533,38.325533,31.561065999999997,34.605533,35.985533000000004,45.105533,35.165533,33.265533000000005,35.965533,31.885533000000002,40.925533,34.385533,29.885533000000002,33.785533,40.285533,35.685533,31.625533,34.025533,27.805533,16.365533,33.525533,14.105533,36.405533,36.965533,33.705533
62,21,2,29.741542,39.401542,43.984626,46.081542,41.701541999999996,27.721542,36.341542,39.881541999999996,34.841542,38.721542,36.473084,33.501542,44.861542,27.841541999999997,37.621542,42.121542,37.921541999999995,38.821542,32.061541999999996,35.141542,36.781542,45.621542,35.621542,33.901542,36.353846999999995,32.281542,41.641542,35.041542,30.381542,34.261542,40.941542,36.384626000000004,32.041542,34.461542,28.541542,16.741542000000003,34.021542,14.521542000000002,36.981542,37.641542,34.181542
63,22,0,30.161156,39.821156,44.421155999999996,46.641156,42.121156,28.121156,36.701156,40.461156,35.261156,39.281156,36.961156,33.881156,45.461156,28.181156,38.121156,42.521156,38.341156,39.301156,32.741156,35.581156,37.241156,46.141156,36.061156,34.401156,36.821156,32.701156,42.181156,35.501156,30.781156,34.701156,41.421155999999996,36.921155999999996,32.481156,34.861156,28.941156,17.101156,34.441156,14.941156,37.561156,38.041156,34.621156
64,22,1,30.732879999999998,40.73288,44.93288,47.47576,42.61288,28.752879999999998,37.13576,41.13288,35.93288,39.93288,37.512879999999996,34.472879999999996,46.11288,28.67288,38.795759999999994,43.03288,38.87288,39.93288,33.57288,36.27288,37.89288,46.85288,36.83576,35.255759999999995,37.472879999999996,33.31288,43.05576,36.15576,31.412879999999998,35.29288,42.07288,37.47576,33.012879999999996,35.458639,29.31288,17.412879999999998,35.11288,15.41288,38.13288,38.65576,35.37288
65,22,2,31.334649,41.494649,45.494649,48.354649,43.154649,29.254649,37.794649,41.794649,36.594649,40.514649,38.014649,35.074649,47.094649,29.334649,39.654649,43.614649,39.714649,40.654649,34.194649,37.034649,38.674649,47.554649,37.614649,36.254649,38.054649,33.954648999999996,44.094649,37.314648999999996,32.143946,35.954648999999996,42.914649,38.214649,33.654649,36.034649,29.714648999999998,17.834649,35.834649,15.974649,38.934649,39.654649,36.214649
66,23,0,31.881259000000004,42.312517,46.112517,49.232517,43.812517,29.752516999999997,38.572517,42.712517,37.372516999999995,41.232517,38.492517,35.932517,48.012516999999995,30.032517,40.732517,44.232517,40.732517,41.592517,34.661259,37.552517,39.452517,48.435034,38.312517,37.352517,38.752517,34.452517,45.232517,38.092517,33.252517,36.652516999999996,43.972516999999996,39.152516999999996,34.452517,36.771259,30.032517,18.172517000000003,36.572517,16.592517,39.632517,40.432517,36.872516999999995
67,23,1,32.2189,42.881406,46.821406,49.821406,44.501406,30.221405999999998,39.001406,43.541406,37.941406,41.961406,39.001406,36.501406,48.721406,30.461406,41.481406,44.921406,41.261406,42.321406,35.241406,38.281406,40.001406,49.441406,39.041406,37.901406,39.461406,34.961406,45.881406,38.561406,34.001406,37.221406,44.721406,39.861406,34.961406,37.281406,30.445703,18.621406,37.081406,17.161406,40.281406,40.945703,37.441406
68,23,2,32.603175,43.443175,47.443175,50.523175,45.143175,30.623175,39.663175,44.263175,38.603175,42.683175,39.623175,37.163175,49.463175,31.043175,42.003175,45.583175,41.943175,42.923175,35.863175,38.763175,40.543175,50.063175,39.716349,38.463175,40.143175,35.523175,46.596349,39.023175,34.663175,37.723175,45.443175,40.523175,35.463175,37.763175,30.863175,18.976587,37.663175,17.736587,40.923175,41.403175,37.983175
69,24,0,33.104263,44.004263,48.284263,51.284263,45.984263,31.044263,40.544263,45.144263,39.404263,43.484263,40.288088,37.944263,50.544263,31.678565999999996,42.784263,46.404263,42.884263,43.804263,36.644263,39.284263,41.121421000000005,51.144263,40.664263,39.064263000000004,41.164263,36.364263,47.664263,39.524263,35.444263,38.264263,46.284263,41.277132,36.064263000000004,38.284263,31.284263,19.544263,38.344263,18.464263,41.644263,42.047132,38.624263
70,24,1,33.846032,45.026032,48.946032,51.946032,46.626032,31.646032,41.246032,46.066032,40.066032,44.362063,40.906032,38.606032,51.366032000000004,32.286032,43.506032,47.066032,43.526032,44.606032,37.526032,40.086032,41.966032,52.158095,41.546032000000004,39.866032000000004,42.290159,37.086032,48.706032,40.166032,36.346032,39.026032,47.218095,41.986032,36.686032,38.926032,31.926032,20.206032,39.226032000000004,19.166032,42.326032,42.606032,39.582063
71,24,2,34.412971,45.832971,49.792971,52.712970999999996,47.512971,32.292971,42.072971,46.892971,40.692971,45.052971,41.492971000000004,39.312971000000005,52.432970999999995,32.972971,44.395941,48.072971,44.232971,45.372971,38.332971,40.672971000000004,42.972971,53.152970999999994,42.272971000000005,40.632971000000005,43.875941,37.772971000000005,49.532971,40.992971000000004,37.112971,39.692971,48.232971,42.612971,37.331485,39.772971000000005,32.541484999999994,21.032971,39.772971000000005,20.192971,43.113828000000005,43.712971,40.512971
72,25,0,34.929569,46.489569,50.789569,53.36956899999999,48.469569,32.909569,42.549569,47.549569,41.349569,45.689785,42.089569,39.969569,53.389568999999995,33.869569,45.289569,48.909569,44.769569,46.349569,38.889569,41.269569,43.629569000000004,53.929568999999994,43.089569,41.289569,44.729569,38.209569,50.269569,41.509569,37.729569,40.289138,49.189569,43.129569000000004,37.869569,40.469569,32.989569,21.769569,40.309569,20.849569,43.689569,44.369569,41.209569
73,25,1,35.430403999999996,47.312018,51.812018,53.93201800000001,49.512018,33.472018,43.092017999999996,48.232018,41.912017999999996,46.252018,42.692018,40.632018,54.152018000000005,34.532018,46.072018,49.752018,45.312018,47.212018,39.291009,41.830403999999994,44.212018,54.592018,43.732018,41.771009,45.412017999999996,38.584006,50.992018,41.912017999999996,38.312018,40.852018,49.932018,43.592017999999996,38.552018,41.112018,33.452018,22.372018,40.872018,21.512017999999998,44.272018,44.992018,41.732018
74,25,2,35.796417,47.876417,52.316417,54.436417000000006,50.016417,33.896417,43.456417,48.916416999999996,42.376417,46.736416999999996,43.156417,41.096416999999995,54.736417,34.916416999999996,46.576417,50.416416999999996,45.776416999999995,47.776416999999995,39.762834000000005,42.216417,44.716417,55.076417000000006,44.216417,42.196417,46.176417,38.916416999999996,51.556416999999996,42.316417,38.836417,41.336417,50.596416999999995,44.076417,38.945471999999995,41.596416999999995,33.836417,23.036417,41.336417,21.976417,44.736416999999996,45.436417,42.076417
75,26,0,36.251156,48.271156,52.83115600000001,55.031156,50.531156,34.171155999999996,43.831156,49.531156,42.771156,47.171155999999996,43.711156,41.491156,55.29115600000001,35.271156,47.111156,50.951156,46.171155999999996,48.231156,40.211156,42.591156,45.131156,55.551156000000006,44.611156,42.560578,46.631156,39.191156,52.051156,42.691156,39.271156,41.751156,51.151156,44.511156,39.291156,42.051156,34.211156,23.651156,41.730193,22.371156,45.291156,45.891156,42.371156
76,26,1,36.695555999999996,48.735556,53.375556,55.606667,51.055556,34.575556,44.132778,50.035556,43.235556,47.635556,44.175556,42.055556,55.85555600000001,35.655556,47.655556,51.495556,46.595556,48.895556,40.795556,43.095556,45.555556,56.015556000000004,45.201111,42.932778000000006,47.215556,39.615556,52.53555600000001,43.135556,39.795556,42.195555999999996,51.635556,44.995556,39.735556,42.575556,34.595556,24.295556,42.035556,22.775555999999998,45.875556,46.615556,42.835556
77,26,2,37.212865,49.424444,54.024443999999995,56.181481000000005,51.724444,35.064444,44.544444,50.544444,43.804444000000004,48.187222,44.684444,42.624444,56.624444,36.244444,48.224444,52.144444,47.184444,49.464444,41.284444,43.604444,46.184444,56.497222,45.704444,43.424444,47.844444,40.124444,53.14444399999999,43.864444,40.324444,42.684444,52.404444,45.564444,40.344444,43.164444,35.144444,24.864444,42.584444,23.327222,46.364444,47.104444,43.424444
78,27,0,37.577822999999995,49.837823,54.617823,56.837823,52.337823,35.733912,44.937823,51.057823,44.477823,48.677823,45.117823,43.617823,57.097823,36.757822999999995,48.717822999999996,52.773912,47.857822999999996,50.117823,41.637823,44.157823,46.594637,56.917823,46.137823,43.837823,48.377823,40.477823,53.857822999999996,44.297823,40.757822999999995,43.117823,52.897822999999995,46.137823,40.657823,43.617823,35.497823,25.663912,42.897822999999995,23.837823,46.817823,47.717822999999996,43.883912
79,27,1,37.929932,50.309728,55.329864,57.429795999999996,53.029864,35.929932,45.169932,51.629932000000004,45.069932,49.309728,45.529932,43.929932,57.629932,37.069932,49.109864,53.449932,48.549728,50.749932,42.049932,44.389932,47.109728000000004,57.449932,46.569932,44.149932,48.949796,40.709932,54.609728000000004,44.709932,41.129932000000004,43.489932,53.449864,46.709932,41.129932000000004,44.129796,35.789932,26.389932,43.349932,24.189932000000002,47.269796,48.549932,44.089932
80,27,2,38.300556,50.730556,55.871111,57.951111,53.570556,36.311111,45.551111,52.131111,45.511111,49.771111,45.911111,44.311111,58.071111,37.431111,49.531110999999996,53.991111,48.975278,51.151111,42.471111,44.711110999999995,47.471111,57.911111,46.951111,44.491111,49.471111,40.971111,55.051111,45.051111,41.531110999999996,43.931111,53.851110999999996,47.151111,41.511111,44.571111,36.091111,26.851111,43.731111,24.551111,47.691111,48.951111,44.431111
81,28,0,38.737551,51.137551,56.477551,58.517551,54.077551,36.651888,45.937551,52.777551,45.957551,50.277551,46.357551,44.837551,58.517551,37.817551,49.917551,54.597551,49.357551,51.617551,42.997551,45.157551,47.857551,58.377551000000004,47.437551,44.817551,50.037551,41.297551,55.497551,45.457551,41.997551,44.357551,54.337551,47.677551,41.837551,44.977551,36.437551,27.217551,44.137551,24.937551000000003,48.137551,49.393776,44.791509999999995
82,28,1,39.1239,51.6039,56.9439,59.0639,54.6439,37.0039,46.2239,53.3039,46.4239,50.6839,46.8239,45.3439,59.0039,38.1839,50.2639,55.0639,49.8039,52.1439,43.5439,45.5439,48.1839,58.8639,48.0039,45.1439,50.7639,41.7039,55.9639,45.8639,42.4239,44.7839,54.8439,48.2439,42.22695,45.4239,36.7239,27.59695,44.5839,25.30695,48.5639,49.9039,45.1839
83,28,2,39.603787,52.103787,57.463786999999996,59.563787,55.163787,37.355270000000004,46.544252,53.743787,46.943787,51.203787,47.243787,46.343787,59.423787,38.623787,50.683787,55.563787,50.243787,52.663787,43.953447,45.823357,48.683787,59.317684,48.483787,45.583787,51.860295,41.846893,56.543787,46.403787,42.734827,45.243787,55.537574,48.863787,42.683787,45.903787,37.043787,28.083787,45.083787,25.711723000000003,49.023787,50.383447,45.503787
84,29,0,39.968702,52.524806999999996,58.00480699999999,60.064806999999995,55.724807,37.564807,47.004807,54.363265000000006,47.484807,51.744807,47.628269,46.884807,59.764807,39.044807,51.159615,56.14480699999999,50.704807,53.234421999999995,44.304807000000004,46.244807,49.084807,59.664806999999996,49.129228999999995,45.944807,53.09056700000001,42.384807,57.158843999999995,46.819615,43.104807,45.664807,56.27288000000001,49.594421999999994,43.104807,46.367404,37.289675,28.604807,45.384807,26.048702,49.564807,51.012879999999996,45.864807
85,29,1,40.444036,53.084036,58.644036,60.644036,56.364036,37.944036,47.398509000000004,55.164035999999996,47.984035999999996,52.404036,48.027018,47.224036,60.204036,39.458509,51.684036,56.784036,51.187018,53.804035999999996,44.744036,46.561345,49.584036,60.344035999999996,49.824036,46.464036,54.324036,42.818226,57.904036,47.324036,43.524035999999995,46.061345,57.084036,50.244036,43.524035999999995,47.104036,37.624036,29.064035999999998,45.844035999999996,26.464036,50.224036,51.704036,46.224036
86,29,2,40.758776,53.438776000000004,59.038776,61.158776,56.758776,38.278776,47.674388,55.598776,48.378776,52.938776000000004,48.398776,47.578776,60.618776000000004,39.758776,52.018776,57.178776,51.574388,54.198776,45.118776000000004,46.838776,49.938776000000004,60.818776,50.218776,46.798776000000004,54.878776,43.034388,58.298776000000004,47.678776,43.858776,46.438776000000004,57.618776000000004,50.758776,43.858776,47.518776,37.898776,29.458776,46.194388000000004,26.774388000000002,50.638776,52.092925,46.538776
87,30,0,41.081905,53.82190500000001,59.54190500000001,61.741905,57.22190500000001,38.581905,48.021905,56.121905000000005,48.761905,53.36190500000001,48.761905,47.941905,61.00190500000001,40.075952,52.41381,57.641905,51.97381,54.601905,45.561904999999996,47.201905,50.281905,61.241905,50.621905,47.141905,55.341905000000004,43.361905,58.661905000000004,47.993968,44.181905,46.821905,58.09381,51.245714,44.241904999999996,47.961905,38.221905,29.761905,46.535952,27.121904999999998,51.085714,52.441905000000006,46.821905
88,30,1,41.433424,54.153424,59.933424,62.293424,57.653424,38.893423999999996,48.393423999999996,56.516847999999996,49.133424,53.733424,49.153424,48.273424,61.373424,40.413424,52.820271999999996,58.056847999999995,52.353424,54.953424,45.933424,47.533424,50.573423999999996,61.653424,51.013424,47.441712,55.813424,43.613424,59.053424,48.313424,44.493424,47.233424,58.533424,51.673424,44.653424,48.333424,38.521712,30.073424,46.853424,27.473423999999998,51.476848,52.773424,47.173424
89,30,2,41.776553,54.536553000000005,60.376553,62.836553,58.076553000000004,39.256553000000004,48.896553000000004,56.976553,49.516553,54.216553000000005,49.516553,48.656553,61.776553,40.756553000000004,53.296553,58.516553,52.756553000000004,55.333277,46.336553,47.856553000000005,50.916553,62.056553,51.356553000000005,47.796553,56.256553000000004,43.916553,59.403277,48.656553,44.816553000000006,47.636553,58.916553,52.056553,45.116553,48.716553000000005,38.876553,30.416553000000004,47.233277,27.836553000000002,51.956553,53.236553,47.476553
