,measure_number,beat_number,pid1263-01,pid52932-01,pid9048-01,pid9050-01,pid9054-01,pid9055-01,pid9058-01,pid9059-01,pid9062-01,pid9063-01,pid9066-01,pid9067-01,pid9068-01,pid9072-01,pid9075-01,pid9088-01,pid9093-01,pid9097-09,pid9099-01,pid9101-01,pid9103-01,pid9104-01,pid9105-01,pid9118-01,pid9137-01,pid9138-01,pid9139-01,pid9150-15,pid9153-01,pid9166c-03,pid9173-06,pid9174-01,pid9186c-01,pid9192-01
268,91,0,153.9939,142.2739,155.2539,141.4339,124.4939,146.8939,149.3739,124.2539,156.8139,141.7939,148.4739,127.3139,144.0339,142.4139,131.55195,154.5778,143.5739,178.4339,149.4339,142.9739,163.5139,146.0339,191.4339,115.5339,101.8339,127.4939,150.9139,121.5139,124.3939,127.5939,150.7539,114.6539,103.4139,153.4939
269,91,1,154.36451,142.52451000000002,155.72451,141.78451,124.82451,147.30451000000002,149.74451000000002,124.58451000000001,157.08451000000002,142.14451,148.80451000000002,127.68451,144.36451,142.76451,131.83863,155.16451,143.90451000000002,178.80451000000002,149.86451,143.30451000000002,163.84451,146.44451,191.94451,115.86451000000001,102.08451,128.00451,151.30451000000002,121.88451,124.70726,128.02451000000002,151.12451000000001,114.94451000000001,103.74450999999999,153.90451000000002
270,91,2,154.74002,142.78002,156.10002,142.14002,125.14001999999999,147.72002,150.08002,124.94001999999999,157.42002,142.50002,149.32002,128.02002,144.74002,143.04002,132.16002,155.64002,144.24002,179.16002,150.24002,143.72002,164.40001999999998,146.84001999999998,192.38002,116.22001999999999,102.40002,128.49005,151.72002,122.22001999999999,125.06002,128.38002,151.50002,115.22001999999999,104.06002,154.22002
271,92,0,155.13045,143.09045,156.57227,142.53091,125.53045,148.23045,150.47045,125.29045,157.73045,142.85045,149.75045,128.41045,145.13045,143.43045,132.49045,156.05045,144.63045,179.55045,150.67091000000002,144.05045,164.87045,147.25045,193.09045,116.63091000000001,102.75045,129.13045,152.13136,122.61045,125.43045,128.79045,151.89045,115.61045,104.41045,154.59091
272,92,1,155.50982,143.36982,157.06964,142.88982,125.86981999999999,148.62982,150.82981999999998,125.64981999999999,158.00982,143.18982,150.02982,128.80982,145.46982,143.80982,132.78982,156.38982,144.92982,179.86982,151.06982,144.36982,165.20982,147.64963999999998,193.40982,117.04982,102.98982,129.70982,152.52982,122.96982,125.74982,129.22982,152.28982,115.94981999999999,104.74982,155.02982
273,92,2,155.90451000000002,143.67689,157.46451000000002,143.26451,126.24451,149.00451,151.16451,126.00451000000001,158.36451,143.52451000000002,150.36451,129.13726,145.84451,144.14451,133.08451000000002,156.70451,145.26451,180.19726,151.50451,144.68726,165.56451,148.02451000000002,193.84451,117.38451,103.23931999999999,130.22451,152.92451,123.30451000000001,126.04451,129.60451,152.68451000000002,116.18451,104.8859,155.28817
274,93,0,156.27605,143.81605,157.93605,143.63605,126.55605,149.39605,151.53605,126.35605,158.63605,143.89605,150.79605,129.47605,146.21605,144.49605,133.41605,157.07605,145.55605,180.45605,151.89605,145.03605,165.93605,148.45605,194.31605,117.69605,103.49605,130.83605,153.39605,123.66303,126.23605,129.97605,153.11605,116.47605,105.19605,155.65605
275,93,1,156.64491999999998,144.13746,158.52492,144.08491999999998,126.94492,150.06492,152.16492,126.76491999999999,159.10492,144.34492,151.44492,129.90492,146.60492,144.86491999999998,133.85984,157.68492,146.04492,180.86491999999998,152.45983999999999,145.40492,166.52492,149.16492,194.88492,118.18491999999999,103.74492,131.78492,154.06492,124.02492,126.62491999999999,130.42492,153.60492,116.86492,105.62491999999999,156.08491999999998
276,93,2,157.11838999999998,144.47855,159.01838999999998,144.51838999999998,127.44678,150.61838999999998,152.63839,127.19838999999999,159.57838999999998,144.81839,151.91839,130.35283,147.07838999999998,145.12141,134.33839,158.15839,146.51838999999998,181.15839,152.93839,145.92678,166.99839,149.79838999999998,195.35838999999999,118.65839,104.06685,132.31839,154.57838999999998,124.47838999999999,126.94349,130.81839,154.23838999999998,117.33838999999999,105.91278999999999,156.47839
277,94,0,157.5939,144.7939,159.9578,144.9939,128.0139,151.4939,153.1739,127.5939,160.0539,145.1939,152.5139,130.6539,147.5539,145.5539,135.0578,158.7339,146.9739,181.6339,153.5139,146.4739,167.6939,150.4139,195.9139,119.1339,104.37195,133.1539,155.1939,124.8739,127.2939,131.3578,154.7539,117.6739,106.2939,156.9339
278,94,1,157.91769,145.11768999999998,160.35769,145.31769,128.31769,151.87769,153.51769,127.91769,160.35769,145.49768999999998,152.99768999999998,130.99768999999998,147.87769,145.87769,135.63769,159.05768999999998,147.23769,181.93769,153.85769,146.81769,167.99768999999998,150.83768999999998,196.55768999999998,119.51768999999999,104.61769,133.75769,155.51769,125.25769,127.57768999999999,131.73769,155.11768999999998,117.97769,106.59768999999999,157.27768999999998
279,94,2,158.31186,145.47186000000002,160.83186,145.71186,128.77186,152.35186000000002,153.95186,128.31186,160.75186000000002,145.89186,153.47186000000002,131.39186,148.27186,146.25186000000002,136.29186,159.41186000000002,147.65186,182.37186,154.27186,147.27186,168.51186,151.33186,196.97186000000002,119.91186,104.97186,134.35186000000002,156.03186000000002,125.65186000000001,127.95186000000001,132.13744,155.55186,118.33186,106.95186000000001,157.77186
280,95,0,158.64247,145.72247,161.30247,146.02247,129.10246999999998,152.74247,154.28247,128.64247,161.08247,146.22247,153.84247,131.70247,148.60246999999998,146.54247,136.66246999999998,159.70247,147.98247,182.70247,154.66246999999998,147.60246999999998,168.84247,151.66246999999998,197.36247,120.24247,105.16247,134.82246999999998,156.42247,125.98246999999999,128.24624,132.54247,155.88246999999998,118.66247,107.23415,158.10246999999998
281,95,1,159.03757,145.87757,161.75757,146.37757,129.47757,153.09757,154.65757,128.99757,161.41756999999998,146.57757,154.19756999999998,132.07757,148.95757,146.89757,137.07757,160.15757,148.31757,183.01757,155.09757,147.95757,169.17757,152.07757,197.89757,120.67756999999999,105.43757,135.33757,156.81757,126.35757,128.55757,133.01757,156.29757,118.99757,107.55757,158.49757
282,95,2,159.36819,146.18819,162.20819,146.74819,129.90819,153.48819,154.98819,129.32818999999998,161.70819,146.90819,154.54818999999998,132.40819,149.28819,147.20819,137.48819,160.54818999999998,148.78819,183.37606,155.52819,148.28819,169.72818999999998,152.48819,198.34819,121.00818999999998,105.75453999999999,135.90819,157.20819,126.74819,128.84819,133.42819,156.68819,119.30819,107.86818999999998,158.84819
283,96,0,159.76778000000002,146.52778,162.82778000000002,147.12778,130.20778,153.84778,155.38778,129.68778,162.08778,147.22778,154.94778,132.76778000000002,149.66778,147.58778,137.86778,160.92778,149.13889,183.66778,155.94778,148.64778,170.10778,152.86778,198.70778,121.42333,105.96778,136.58778,157.58778,127.12778,129.16778,133.80778,157.10778,119.64778000000001,108.22778000000001,159.28778
284,96,1,160.17023,146.87023,163.27023,147.51023,130.75023000000002,154.35023,155.77023,130.01023,162.45023,147.59023,155.33023,133.15023,150.05023,147.97023000000002,138.59023,161.41023,149.51023,184.05023,156.47023000000002,149.03023000000002,170.65023,153.37023,199.09023,122.03023,106.29023000000001,137.07023,158.09023,127.57023000000001,129.53023000000002,134.19023,157.63023,119.99011000000002,108.53023,159.69023
285,96,2,160.56247,147.22247,163.80247,148.02247,131.22247,154.80247,156.16246999999998,130.44247,162.92247,148.00247,155.76247,133.58247,150.52247,148.40247,139.06247,161.90247,150.00247,184.52247,156.94247,149.54247,171.14247,153.84247,199.56247,122.48246999999999,106.66247,137.62247,158.62247,127.94247,129.88246999999998,134.58247,158.12247,120.32247,108.82247,160.16246999999998
286,97,0,160.91593999999998,147.69593999999998,164.49594,148.61594,131.71594,155.27594,156.63593999999998,130.85198,163.46188,148.61594,156.25593999999998,134.09593999999998,151.01594,148.92188000000002,139.71594,162.49594,150.72782,184.93594,157.47593999999998,150.23594,172.01594,154.41593999999998,200.35594,123.01593999999999,107.03594,138.25593999999998,159.25593999999998,128.37593999999999,130.33594,135.07594,158.91593999999998,120.68297,109.07593999999999,160.65594
287,97,1,161.62717,148.50717,165.56717,149.36717,132.41571000000002,156.02716999999998,157.36717,131.50717,164.20717,149.34717,157.26717,134.96716999999998,151.70717,149.80716999999999,140.44717,163.74716999999998,151.70717,185.66717,158.28717,151.34717,173.20717,155.20717,201.54717,123.86433000000001,107.60717,139.12433000000001,160.20717,129.02716999999998,130.94717,135.70972,159.74716999999998,121.24717,109.4293,161.28716
288,97,2,162.52696,149.68696,166.72696000000002,150.24696,133.16696000000002,156.90696,158.28696000000002,132.21746000000002,165.08848,150.26696,158.52696,135.92696,152.60696000000002,150.94696000000002,141.42696,164.98696,152.86696,188.02696,159.20696,152.50696000000002,174.34696,156.18696,202.42696,124.86696,108.22696,140.48696,161.24696,129.68696,131.92696,136.54696,161.10696000000002,121.88696000000002,109.88696000000002,162.12696
289,98,0,163.80858999999998,151.19483,168.54465,151.00859,134.13465,158.22859,159.54859,133.1993,166.54859,151.54859,159.60859,137.32571000000002,154.28859,152.62859,142.78859,167.38859,154.76859,190.2393,160.90859,154.22859,176.01265,157.96858999999998,203.64858999999998,126.20953,108.96858999999999,141.96858999999998,162.86965,130.66859,133.15492,138.34859,163.12859,123.10858999999999,110.66859,163.38859
290,98,1,164.24900000000002,151.889,169.109,151.589,134.489,158.649,160.309,133.589,167.30900000000003,152.349,160.16899999999998,138.049,154.889,153.389,143.369,168.449,155.66899999999998,190.709,161.889,154.889,176.40900000000002,158.809,204.209,126.709,109.389,143.009,163.629,131.249,133.469,138.909,164.02900000000002,123.689,110.90899999999999,164.06900000000002
291,98,2,164.6939,152.3739,169.4939,151.9139,134.81128999999999,158.9539,160.8139,133.84198999999998,167.7539,152.7939,160.7978,138.3939,155.3339,153.8339,143.66065,169.0939,156.0939,191.2939,162.2139,155.2139,176.8539,159.1739,205.0539,126.97098000000001,109.87683,143.4739,164.1139,131.6339,133.72274,139.3539,164.8217,124.1339,111.20598999999999,164.4139
292,99,0,165.4637,153.2237,170.0637,152.5437,135.35481000000001,159.3437,161.7637,134.3037,168.5437,153.4837,161.5037,139.0037,155.9637,154.6837,144.2437,169.8437,156.6837,192.5437,163.1237,155.8037,177.5037,159.7437,205.7637,127.4479,110.2637,144.1237,164.8437,132.1637,134.2037,139.7679,165.9237,124.8037,111.6837,165.0437
293,99,1,166.04655,153.68655,170.56655,153.02655,135.70655,159.70311,162.38655,134.72655,169.08655,154.00655,162.10311000000002,139.44311000000002,156.44655,155.30655,144.68655,170.58655,157.08655,193.42655,163.86655,156.28655,178.00655,160.22655,206.44655,127.90655,110.60655,144.60655,165.32655,132.60655,134.48655,140.22655,166.32655,125.28655,112.00655,165.73966000000001
294,99,2,166.48998,154.16982,171.14982,153.48991,136.26981999999998,160.28982,162.96982,135.16982,169.72982,154.56982,162.70982,139.98982,157.02982,155.72982,145.28964,171.16982,157.70982,194.24964,164.54981999999998,156.86982,178.60981999999998,160.62982,207.08982,128.32981999999998,110.90982,145.08982,165.86982,133.10981999999998,134.82981999999998,140.72982,166.90982,125.84982,112.32982,166.32981999999998
295,100,0,166.92027,154.70027,171.82027,154.00027,136.82027,160.72027,163.42027,135.48027,170.26027,155.10027,163.18027,140.56027,157.64027,156.28027,145.76027,171.70027,158.32027,195.32027,165.04027,157.36026999999999,179.34027,161.08026999999998,207.84027,128.82514,111.22027,145.58026999999998,166.54027,133.56027,135.20512,141.24027,167.52026999999998,126.30861000000002,112.68027,166.84027
296,100,1,167.329,155.129,172.269,154.389,137.109,161.209,163.769,135.809,170.58900000000003,155.569,163.549,141.009,158.089,156.709,146.049,172.0965,158.789,195.989,165.46900000000002,157.629,179.78900000000002,161.489,208.449,129.009,111.569,145.929,167.109,133.929,135.569,141.629,167.86900000000003,126.5895,113.03381,167.18900000000002
297,100,2,167.79961,155.45961,172.69961,154.65962,137.46481,161.49962,164.15961000000001,136.11962,171.01961,155.87962,163.85961,141.33961000000002,158.51961,157.14923000000002,146.33961000000002,172.39961,159.11961000000002,196.35961,165.85961,157.89961,180.29961,161.77961000000002,209.07961,129.27962,111.87961000000001,146.25961999999998,167.53961,134.33962,135.83961000000002,142.05961000000002,168.29961,126.87961999999999,113.39961000000001,167.64923000000002
298,101,0,168.29635,155.93635,173.19635,155.17635,137.89635,161.84318000000002,164.61635,136.49635,171.5827,156.31635,164.31635,141.67635,159.03635,157.69635,146.67635,172.85635,159.49635,196.99635,166.45635,158.31635,180.83635,162.23635,209.75635,129.57635,112.19635,146.67635,168.05635,134.77635,136.19635,142.49635,168.73635,127.21635,113.69635,168.25635
299,101,1,168.67798,156.27798,173.61798000000002,155.61798000000002,138.19798,162.17798,165.01798,136.79798,172.17798,156.79798,164.71798,142.05798000000001,159.41798,158.09798,147.07798,173.25798,159.85798,197.45798,167.09798,158.71798,181.27798,162.59798,210.37797999999998,129.97798,112.49798,146.99798,168.55798000000001,135.13798,136.49798,142.85798,169.11798000000002,127.59798,114.03798,168.98193
300,101,2,169.2241,156.7241,174.1041,156.1441,138.6241,162.7241,165.5841,137.19378999999998,172.8241,157.3041,165.2041,142.4241,159.9041,158.6241,147.6841,173.9841,160.2841,198.1441,167.79821,159.2641,181.8441,163.0841,211.0041,130.3841,112.8041,147.4441,169.2641,135.6041,136.84705,143.3041,169.6641,128.1441,114.4441,169.7641
301,102,0,169.79921000000002,157.27921,174.6146,156.61921,139.01921000000002,163.35921000000002,166.19921000000002,137.57921000000002,173.29921000000002,157.87921,165.67921,142.8546,160.47921000000002,159.35921000000002,148.11921,174.53921,161.01921000000002,198.73921,168.44841,159.79921000000002,182.49921,163.45921,211.89921,130.6746,113.09921000000001,147.83921,169.97921000000002,136.13921000000002,137.21921,143.87921,170.13921000000002,128.77921,114.75921000000001,170.31921
302,102,1,170.28492,157.77746000000002,174.98492,156.96492,139.28492,163.94492,166.76492,137.88492,173.68492,158.34492,166.30491999999998,143.18492,160.98492,159.76492,148.44492,175.10492,161.38492,199.20492,169.06492,160.20492,183.02492,163.82492,212.40746000000001,130.96492,113.38746,148.10492,170.62492,136.54492,137.54492,144.28492,170.64491999999998,129.26492,115.06492,170.86491999999998
303,102,2,170.84492,158.16492,175.52492,157.38492,139.66492,164.60492,167.36491999999998,138.34492,174.14491999999998,158.84492,166.76492,143.76492,161.54492,160.22492,148.86491999999998,175.92492,161.82492,199.62492,169.80491999999998,160.64491999999998,183.78492,164.32492,213.32492000000002,131.34492,113.70492,148.48746,171.18492,137.02492,137.94492,144.86491999999998,171.30491999999998,129.80491999999998,115.40491999999999,171.50492
304,103,0,171.3095,158.8441,176.1441,157.7241,140.0041,165.1441,167.80934,138.6441,174.4641,159.3241,167.1641,144.21705,162.2241,160.6441,149.1641,176.3041,162.2241,200.0441,170.2441,161.0241,184.3841,164.61705,213.9441,131.56941,113.9441,148.7641,171.8441,137.4241,138.2841,145.2241,171.6641,130.1641,115.7441,172.0641
305,103,1,171.74941,159.16941,176.56941,158.08941000000002,140.36941000000002,165.48941000000002,168.28941,139.02941,174.78941,159.74941,167.46941,144.56941,162.68941,161.10941,149.54941000000002,176.64941000000002,162.52941,200.38941,170.68941,161.38941,184.76941000000002,164.98941000000002,214.44941,131.84941,114.24941000000001,149.10941,172.34941,137.86941000000002,138.60941,145.64941000000002,172.10941,130.52941,116.04941000000001,172.50941
306,103,2,172.3437,159.57685,177.1437,158.5237,140.7837,165.9637,168.83685,139.46341999999999,175.2837,160.28123,167.9437,144.9637,163.1837,161.6037,149.9637,177.13685,162.9437,200.8037,171.17685,161.8637,185.5037,165.4637,215.3237,132.3037,114.6237,149.5037,172.9637,138.3237,139.0037,146.0837,172.5437,130.9837,116.4837,173.2837
307,104,0,172.74166,160.07331000000002,177.70166,158.90166000000002,141.20166,166.34166000000002,169.24166,139.88165,175.76165,160.76165,168.34166000000002,145.30166,163.68166000000002,162.08166,150.32165,177.48165,163.30166,201.18166000000002,171.58166,162.32165,186.00166000000002,165.80583000000001,216.32165,132.52166,114.88166000000001,149.78166000000002,173.48165,138.72166,139.37583,146.58166,172.90583,131.41583,116.80166000000001,173.78166000000002
308,104,1,173.19593999999998,160.57531,178.12186,159.22027,141.54061000000002,166.64099,169.60313,140.16266000000002,176.20186,161.21455,168.84062,145.63648999999998,164.14186,162.49594,150.58919,177.88186000000002,163.62186,201.54186,171.97637,162.76062,186.52186,166.17531,216.84186,132.82186000000002,115.14863999999999,150.10062,173.93636999999998,139.10593,139.68837,146.93796,173.25863999999999,131.74593000000002,117.12186000000001,174.26186
309,104,2,173.67961,161.05961000000002,178.65961000000001,159.71481,142.04481,167.07961,170.07961,140.73961,177.01961,161.69961,169.45962,146.09961,164.69961,163.01961,151.23961,178.67961,164.03987,202.03987,172.49962,163.29961,187.15961000000001,166.63961,217.41961,133.23961,115.55961,150.57961,174.43961000000002,139.56481000000002,140.11961000000002,147.39961,173.75961999999998,132.18481,117.63592,174.97961
310,105,0,174.27553,161.77553,179.33553,160.19553,142.57553000000001,167.47553,170.65553,141.19553,177.63553000000002,162.27553,170.11553,146.49553,165.39553,163.63553000000002,151.75553,179.21553,164.51277,202.61553,172.97553,163.9066,187.83553,167.25553,218.05552999999998,133.57553000000001,115.86277,150.97553,175.05553,139.95553,140.55553,147.89553,174.33553,132.83553,118.05553,175.61553
311,105,1,174.70871,162.43624,179.87624,160.71624,143.04247,168.03624,171.23623999999998,141.58247,178.37624,162.95494,170.49624,146.93624,165.91624,164.23623999999998,152.32246999999998,179.83624,164.97624,203.39623999999998,173.54247,164.56742,188.41494,167.87624,218.58247000000003,134.07623999999998,116.19623999999999,151.46247,175.62247,140.39623999999998,141.13624,148.35623999999999,174.92871,133.35623999999999,118.36871000000001,176.27624
312,105,2,175.36491999999998,163.16492,180.42098000000001,161.28492,143.86491999999998,168.68492,172.12492,142.24492,178.90746000000001,163.96492,171.50492,147.54492,166.48492,165.08491999999998,153.20492,180.60492,165.40746000000001,204.20492,174.40492,165.40492,189.14491999999998,168.64491999999998,219.31746,134.66492,116.58738999999998,152.06746,176.26492,141.16492,141.70492,148.90492,175.80491999999998,133.84492,118.98491999999999,176.77833
313,106,0,176.56533000000002,163.98533,181.28533000000002,162.02533,144.92533,169.46533,172.84533000000002,142.82533,180.34066,164.76533,172.20533,148.00533000000001,167.20533,165.80533,153.96533,181.40533,166.42533,205.96533,175.20533,166.34533000000002,190.32533,169.88533,219.84533,135.20533,117.05179,152.68533,176.98533,142.10533,142.36533,149.74533,176.94066,134.56533000000002,119.2722,177.98533
314,106,1,177.27348999999998,165.41349,181.93348999999998,162.65348999999998,145.53175,170.21175,173.55348999999998,143.35586999999998,181.27348999999998,165.81349,172.77348999999998,148.57349,167.83348999999998,166.45349,154.81349,182.08175,167.05348999999998,207.1045,176.09349,167.15348999999998,191.09349,171.11348999999998,220.51349,135.77348999999998,117.43086000000001,153.57086999999999,177.97349,142.99348999999998,142.99348999999998,150.45349,177.75349,135.03349,119.68175,178.69349
315,106,2,177.83676,165.99676000000002,182.43676000000002,163.11676,145.93676000000002,170.51676,174.25676,143.65676000000002,181.77676,166.13676,173.35338000000002,148.95676,168.41676,166.85676,155.29676,182.49676000000002,167.41676,207.61676,176.59676000000002,167.65676000000002,191.47676,171.67676,221.43676000000002,136.23676,117.81676000000002,153.99676000000002,178.45676,143.45676,143.35676,151.01676,178.31676000000002,135.39338,120.05676000000001,179.05676
316,107,0,178.29838999999998,166.41839,182.91839,163.61838999999998,146.35279,170.87839,174.87839,143.96419,182.29838999999998,166.61838999999998,173.81839,149.39838999999998,168.89838999999998,167.33839,155.77839,183.09839,167.85838999999999,208.39838999999998,177.17838999999998,168.11838999999998,191.95838999999998,172.19839,222.11838999999998,136.63839,118.21838999999999,154.41839,178.91839,143.91839,143.77839,151.45838999999998,178.95838999999998,135.76768,120.47838999999999,179.53839
317,107,1,178.84900000000002,166.8595,183.40900000000002,164.149,146.709,171.269,175.46900000000002,144.3795,182.92601000000002,167.149,174.429,149.749,169.34900000000002,167.769,156.22899999999998,183.729,168.269,209.18900000000002,177.78900000000002,168.58900000000003,192.40900000000002,172.669,222.78900000000002,137.0795,118.53317,154.829,179.36900000000003,144.3195,144.189,151.909,179.40900000000002,136.209,120.7595,180.049
318,107,2,179.43397,167.31396999999998,184.03396999999998,164.67397,147.29397,171.89397,176.09396999999998,144.87396999999999,183.63397,167.73397,175.17397,150.23397,169.85397,168.25396999999998,156.75396999999998,184.35397,168.99397,210.03397,178.37396999999999,169.19397,193.07397,173.15397,223.55397000000002,137.47397,118.92197,155.33397,179.99397,144.80198000000001,144.62197,152.47397,179.93397,136.68198,121.15196999999999,180.67397
319,108,0,179.89838999999998,167.79838999999998,184.77839,165.07838999999998,147.73838999999998,172.49839,176.51838999999998,145.15839,184.11838999999998,168.21839,175.61838999999998,150.57883999999999,170.33839,168.69839,157.21839,184.73838999999998,169.87839,211.03839,178.8071,169.6642,193.79838999999998,173.61838999999998,224.17838999999998,137.75839,119.15839,155.75839,180.65517,145.21839,145.07838999999998,152.95838999999998,180.39838999999998,136.9842,121.40883999999998,181.09839
320,108,1,180.23728,168.25186000000002,185.37186,165.51186,148.03093,173.07186000000002,176.91186000000002,145.46546,184.63186000000002,168.69186000000002,175.99186,150.91186000000002,170.81186,169.15093000000002,157.55047,185.11186,170.57186000000002,211.85186000000002,179.23186,169.99047,194.35186000000002,174.03093,224.89186,138.09186,119.53186000000001,156.05186,181.29186,145.59186,145.45186,153.35186000000002,180.77186,137.31728999999999,121.79093,181.52237
321,108,2,180.63593999999998,168.61594,185.84188,165.83594,148.39594,173.37593999999999,177.39594,145.81593999999998,185.03593999999998,169.09593999999998,176.33594,151.25593999999998,171.21594,169.57594,157.85594,185.47593999999998,170.97593999999998,212.25593999999998,179.67594,170.25593999999998,194.87593999999999,174.35594,225.57594,138.41593999999998,119.83594,156.33594,181.93594,145.99594,145.91593999999998,153.83594,181.37593999999999,137.59593999999998,122.11594,181.91593999999998
322,109,0,181.15348999999998,169.07349,186.43348999999998,166.35349,148.85349,173.78175,177.99348999999998,146.19349,185.73349,169.59349,176.75349,151.56175,171.71348999999998,170.09349,158.24175,185.87349,171.51349,212.83348999999998,180.17349,170.67349,195.41349,174.85349,226.39348999999999,138.87349,120.17348999999999,156.74175,182.57349,146.39348999999999,146.41349,154.25349,181.91349,137.88175,122.47348999999998,182.43348999999998
323,109,1,181.60941,169.46941,186.94941,166.80941,149.16941,174.10941,178.64941000000002,146.4897,186.26941000000002,170.16941,177.12941,151.96941,172.10941,170.64941000000002,158.60941,186.30941,171.98941000000002,213.24941,180.84941,171.08941000000002,195.88941,175.20941000000002,227.02941,139.34941,120.56941,157.08941000000002,183.12941,146.76941000000002,146.80941,154.64941000000002,182.30941,138.24941,122.78941,183.06941
324,109,2,182.32043000000002,170.04043000000001,187.56043,167.42043,149.72043,174.70043,179.42043,147.00043,186.88043000000002,170.92043,177.55348,152.50043,172.66043,171.42043,159.16043,186.94043,172.72043,213.92042999999998,181.64043,171.70043,196.64043,175.76043,227.88043,139.88043000000002,121.08043,157.66043,183.68043,147.18043,147.42043,155.14043,182.88043000000002,138.72043,123.24043,183.82043000000002
325,110,0,183.04574,170.90573999999998,188.10787,168.20574,150.36574,175.48574,180.42574,147.74573999999998,187.92574,171.98574,178.20574,153.22574,173.38574,172.30574,159.68573999999998,187.90573999999998,173.52787,214.66574,182.40573999999998,172.40787,197.38574,176.64574,228.90573999999998,140.42574,121.99763999999999,158.06573999999998,184.68573999999998,147.60787,148.14574,155.66787,183.46573999999998,139.32574,123.82574,184.32574
326,110,1,183.76574,171.62573999999998,188.70574,168.98574,150.98574,176.14574,181.16574,148.28574,188.64574,172.82574,178.96858,153.86574,174.14574,173.02573999999998,160.18573999999998,188.80574,174.00574,215.36574,183.32574,173.00574,197.96573999999998,177.48574,229.70574,141.10574,122.54786999999999,158.56573999999998,185.62573999999998,148.12573999999998,148.92574,156.26574,184.40573999999998,139.88574,124.30573999999999,185.14574
327,110,2,184.269,172.24900000000002,189.169,169.429,151.469,176.58900000000003,181.649,148.72899999999998,189.12900000000002,173.34900000000002,179.34900000000002,154.329,174.729,173.46900000000002,160.589,189.36900000000003,174.50900000000001,215.829,183.829,173.50900000000001,198.50900000000001,177.949,230.549,141.3339,122.969,158.94899999999998,186.149,148.509,149.489,156.72899999999998,184.78900000000002,140.189,124.589,185.608
328,111,0,184.81186,172.99231,189.71186,169.93186,152.09372,177.11186,182.31186,149.31186,189.93186,173.89186,179.75186000000002,154.75186000000002,175.31186,173.93186,161.07186000000002,190.09186,174.91186000000002,216.53186000000002,184.39186,173.93186,199.33186,178.61186,231.35186000000002,141.67186,123.35186000000002,159.47186000000002,186.63186000000002,148.93186,150.11558,157.39186,185.27186,140.57186000000002,125.01186000000001,186.23186
329,111,1,185.39512,173.75512,190.27512,170.43513000000002,152.69512,177.53512,182.87511999999998,149.77513000000002,190.53512,174.47512,180.33513,155.23256,175.93513000000002,174.39512,161.49513000000002,191.03512,175.29513,217.12627999999998,185.13512,174.40628,199.89512,179.27512,232.25512,142.05513,123.74503,159.99513000000002,187.19171,149.39513,150.77512,157.97512,185.85512,140.97512,125.36126999999999,186.97512
330,111,2,185.97472,174.43472,190.81472,170.95472,153.35472,178.07471999999999,183.49472,150.29471999999998,191.43472,175.03472,180.71157,155.85472,176.57471999999999,174.99472,162.11236,191.71472,175.85412,217.71157000000002,185.83472,175.01471999999998,200.69472,179.75823,233.37472000000002,142.39472,124.25471999999999,160.59472,187.79471999999998,149.85472,151.43472,158.53472,186.35472,141.43472,125.73472,187.59472
331,112,0,187.0041,175.45231,191.70051999999998,171.6841,154.0241,178.73231,184.51821,150.9041,192.7041,175.7641,181.3041,156.6841,177.3441,175.87821,162.8041,192.8641,176.5441,218.45821,186.65821,175.6841,201.6041,180.5041,234.1441,142.8241,124.81705,161.6041,188.6641,150.4041,152.26051999999999,159.4041,187.3041,142.0641,126.1041,188.41231000000002
332,112,1,187.9539,176.5539,192.5339,172.4539,154.9739,179.3539,185.4339,151.5339,193.6339,176.6139,182.3939,157.7139,178.1139,176.8539,163.5739,193.9539,177.2739,219.5539,187.6739,176.4339,202.2939,181.4739,235.0939,143.5939,125.3339,162.8139,189.85195,151.0939,153.0539,160.2739,188.2539,142.5739,126.6939,189.2939
333,112,2,188.89431000000002,177.87431,193.25431,173.41431,156.21431,180.20477,186.29431,152.37431,194.85215,177.51144,183.12215,158.55431000000002,179.01431000000002,177.40608,164.57431,194.73431000000002,177.97215,221.35431,188.77431,177.51431000000002,203.00608,182.00608,236.21431,144.35431,125.99146999999999,164.07431,190.71431,151.61431000000002,154.29215,161.08608,189.01431000000002,143.15215,127.16608000000001,190.11243000000002
334,113,0,189.97496999999998,179.64982,194.54981999999998,174.56982,157.04981999999998,181.60981999999998,187.54981999999998,153.50982,196.68982,178.58982,184.52982,159.70982,180.12982,178.46982,165.92982,196.10981999999998,179.00982,224.08982000000003,190.04981999999998,178.92982,204.66982,183.00982,237.58982000000003,145.32994,126.86981999999999,165.84982,191.80327,152.48982,155.70982,161.98982,190.28982,143.96982,128.13331000000002,191.04981999999998
335,113,1,190.92492,180.90492,195.50492,176.08491999999998,158.18492,183.00492,189.14491999999998,154.50492,198.84492,179.74492,186.28492,161.10492,181.46492,179.62746,167.00492,197.80491999999998,180.12492,226.00492000000003,191.44492,180.56492,206.28492,184.62492,238.40492000000003,146.54492,127.40789,167.32492,192.68492,153.82492,156.72873,162.76492,191.72492,145.04164,129.24873,192.10492
336,113,2,193.00197,182.54197,196.74197,176.19293000000002,161.94197,184.77065,190.54197,157.20197,202.92197,181.41657,188.21825,162.74197,183.10197,180.69585,169.44197,200.24197,182.12197,227.54197000000002,192.50197,182.893,208.97658,186.52196999999998,239.80197,150.09787,130.34197,168.96197,193.96197,154.97426000000002,157.72197,164.51073,194.62197,146.33657,130.56197,193.91153
