,measure_number,beat_number,pid1263-11,pid5667267b-08,pid9048-11,pid9049-11,pid9050-11,pid9054-11,pid9055-11,pid9058-11,pid9059-11,pid9060-11,pid9061-11,pid9062-11,pid9063-11,pid9065-07,pid9066-11,pid9067-11,pid9068-06,pid9070-19,pid9072-11,pid9074f-11,pid9075-11,pid9087-05,pid9088-06,pid9090-04,pid9093-11,pid9094-11,pid9099-11,pid9100b-15,pid9101-11,pid9103-06,pid9104-11,pid9105-11,pid9111-11,pid9118-11,pid9129-15,pid9130-07,pid9137-07,pid9138-11,pid9139-11,pid9153-11,pid9166d-18,pid9167-11,pid9170-11,pid9173-16,pid9174-11,pid917803b-06,pid917807-06,pid9186c-11,pid918713-17,pid9192-11
182,62,1,112.63365,96.593651,108.53365,102.07365,105.77365,101.53365,91.633651,96.31365100000001,97.95365100000001,97.153651,88.833651,116.27365,107.01365,117.13365,101.11365,95.873651,95.273651,96.793651,97.433651,96.613651,90.733651,100.51365,115.13365,89.293651,85.613651,101.13365,102.65365,105.23365,105.75365,110.61365,94.233651,107.23365,124.45365,104.43365,96.413651,142.06095,93.553651,94.213651,106.87365,109.41365,102.35365,92.473651,94.893651,93.933651,105.87365,95.253651,98.433651,108.73788,106.75365,95.513651
183,62,2,113.02998000000001,96.949977,109.10998000000001,102.62998,106.20998,101.92998,91.989977,96.689977,98.349977,97.529977,89.189977,116.70998,107.46998,117.56998,101.54998,96.149977,95.709977,97.169977,97.829977,96.949977,91.06997700000001,100.90998,115.48998,89.629977,86.109977,101.48998,103.04998,105.60998000000001,106.18998,111.20998,94.56997700000001,107.64998,124.86998,104.76998,96.829977,142.62998000000002,93.949977,94.609977,107.26998,109.72998,102.80998000000001,92.92997700000001,95.469977,94.349977,106.28998,95.629977,98.909977,109.10998000000001,107.40998,95.869977
184,63,0,113.541,97.362993,109.661,103.36698,106.581,102.281,92.351995,97.280998,98.860998,97.98299300000001,89.55199499999999,117.26596,108.05297,118.09297,101.921,96.540998,96.060998,97.54299300000001,98.27199499999999,97.373991,91.420998,101.35399,116.10298999999999,90.068979,86.560998,101.941,103.521,106.052,106.84100000000001,111.70100000000001,95.006984,108.021,125.81200000000001,105.29998,97.260998,143.392,94.550975,95.082993,107.801,110.081,103.361,93.38099799999999,95.980998,94.980998,106.72498999999999,96.16099799999999,99.642993,109.461,108.081,96.280998
185,63,1,114.13365,97.775913,110.55365,103.97788,107.07365,102.73365,92.780913,97.693651,99.653651,98.713651,90.053651,117.85365,108.81365,118.69181999999999,102.61183,96.993651,96.413651,98.173651,98.893651,97.791217,91.81365100000001,101.93365,116.75365,90.713651,87.153651,102.36091,104.09365,106.67365,107.39365,112.51365,95.653651,108.95365,126.95365,105.85365,98.233651,144.63365,95.333651,95.793651,108.51365,110.57365,104.07365,94.153651,96.500913,95.993651,107.20183,96.613651,100.29365,110.01365,108.55365,96.733651
186,63,2,114.9471,98.518549,111.37855,104.69855,107.71855,103.37855,93.238549,98.338549,100.4842,99.598549,90.658549,118.61855,109.51855,119.5071,103.39855,97.538549,97.018549,98.738549,99.438549,98.538549,92.558549,102.49855,117.41978999999999,91.292137,87.856936,102.87855,104.69274,107.23855,108.11855,112.9271,96.158549,109.81855,127.8071,106.43855,99.118549,145.77274,96.138549,96.37854899999999,109.13855,111.07855,104.8071,94.918549,97.078549,96.478549,107.73855,97.358549,100.85855,110.49855,109.19855,97.218549
187,64,0,115.68916000000002,99.01979,111.87319,105.14916000000001,108.29958,103.98916,93.65979,99.089161,101.15639,100.12916,91.049161,119.08916,110.06916000000001,119.93638999999999,103.7988,98.03489499999999,97.569161,99.209161,99.896387,99.03479,93.029161,103.00916,117.8424,91.769161,88.269161,103.25958,105.07638999999999,107.76916000000001,108.67958,113.70832,96.631277,110.28131,128.78748000000002,106.90916000000001,99.85479000000001,147.00916,96.599581,97.049161,109.69318999999999,111.44916,105.46916,95.329161,97.549161,97.109161,108.22916000000001,98.09479,101.28916,110.94916,109.80916,97.529161
188,64,1,116.51444,99.662222,112.34222,105.81443999999999,109.26333000000001,104.68222,93.962222,99.78222199999999,101.82222,100.68222,91.442222,119.59443999999999,110.86222,120.45443999999999,104.33444,98.492037,98.082222,99.78666700000001,100.42222,99.662222,93.542222,103.66221999999999,118.26222,92.662222,88.696111,103.68222,105.62222,108.45443999999999,109.43444,114.60221999999999,97.06222199999999,110.76222,129.66222,107.50222,100.34222,148.22222,97.174444,97.722222,110.28222,111.84222,106.19888999999999,95.722222,98.002222,97.814444,109.04222,98.802222,101.78222,111.38221999999999,110.37443999999999,97.862222
189,64,2,117.06466999999999,99.98467099999999,112.77933999999999,106.34467,109.82467,105.12467,94.273668,100.18467,102.24467,101.18467,91.84467099999999,120.34467,111.36466999999999,121.20467,105.07933999999999,98.784671,98.504671,100.16467,100.84467,99.98467099999999,93.98467099999999,104.24467,118.68467,93.20467099999999,89.084671,104.00466999999999,106.02734,108.90467,109.98467,115.14466999999999,97.34467099999999,111.12467,130.36467,107.88467,100.74467,149.08467,97.584671,98.164671,110.70467,112.12467,106.72466999999999,96.12467099999999,98.42467099999999,98.20467099999999,109.48467,99.284671,102.28466999999999,111.68467,110.84467,98.20467099999999
190,65,0,117.55937,100.41937,113.33937,106.89936999999999,110.41937,105.61936999999999,94.619365,100.61936999999999,102.73937,101.71937,92.379365,120.85937,111.89936999999999,121.71937,105.57937,99.162341,99.01936500000001,100.65935999999999,101.35937,100.43937,94.51936500000001,104.87937,119.25936999999999,93.819365,89.619365,104.40468,106.51936,109.69937,110.83937,115.81936999999999,97.879365,111.66873000000001,130.91937,108.41937,101.33937,149.83936,98.079365,98.699365,111.33937,112.61936999999999,107.51936,96.599365,98.859365,98.899365,109.95936999999999,99.819365,102.99937,112.03936999999999,111.39936999999999,98.719365
191,65,1,118.14426,101.02426,114.08426000000001,107.60426000000001,110.96426000000001,106.10426000000001,94.990891,101.02426,103.54426,102.50426,92.854754,121.72426000000002,112.68426000000001,122.56426,106.20426,99.624263,99.504263,101.19713,102.14426,101.02426,95.144263,105.68426000000001,120.06426,94.324263,90.164263,104.76426,107.06426,110.36426000000002,111.56426,116.84426,98.544263,112.38426000000001,131.92426,108.99356999999999,102.16426,151.18426000000002,98.964263,99.424263,111.88426000000001,113.12426,107.99713,97.384263,99.334754,99.844263,110.44426000000001,100.26142,103.94426,112.43713000000001,111.96426000000001,99.204263
192,65,2,118.90744,101.94744,114.74744,108.58743999999999,111.74744,106.88743999999998,95.467438,101.82744,104.48488,103.32744,93.447438,122.70743999999999,113.48743999999999,123.58743999999999,107.06743999999999,100.19749,100.00744,101.80744,102.84744,101.94744,95.927438,106.56743999999999,120.59535,94.947438,90.97624,105.34743999999999,107.68744,110.92743999999999,112.26744,117.36743999999999,99.067438,113.40744,132.98744,109.50743999999999,103.04744000000001,152.51975,99.727438,100.14744,112.47348999999998,113.72743999999999,108.70743999999999,97.907438,99.907438,100.44744,111.10744,100.88744,104.78744,112.96744,112.74744,99.687438
193,66,0,119.53331000000001,102.34033000000001,115.19331000000001,109.17331000000001,112.24444,107.49331000000001,95.813311,102.45331,105.15331,103.89331,93.873311,123.25331000000001,114.13331000000001,124.11331000000001,107.37331,100.50528,100.53331,102.35331,103.25331,102.34033000000001,96.413311,107.23331,121.01938999999999,95.453311,91.413311,105.70583,108.07331,111.55331000000001,112.87331,118.13331000000001,99.44475899999999,113.80722,134.11331,110.01083,103.73331,153.37331,100.15331,100.87661999999999,112.93331,114.14033,109.35331000000001,98.333311,100.37331,101.03331,111.63331000000001,101.37331,105.21331,113.45331000000002,113.31331000000002,100.03331
194,66,1,120.16366000000001,102.75731999999999,115.59732,109.89732,112.97731999999999,108.09732,95.990916,103.03366,105.81732,104.39732,94.237324,123.81732,114.81732,124.67732,107.79732,100.85073,101.01732,102.85732,103.79183,102.75731999999999,96.957324,108.03732,121.37732,95.977324,91.837324,106.03732,108.49732,112.37732,113.59196999999999,119.01732,99.957324,114.51732,135.03732,110.35732,104.21732,154.26465,100.63731999999999,101.79732,113.35732,114.59732,110.11731999999999,98.757324,100.81732,101.93732,112.31732,101.91731999999999,105.65732,113.87732,113.81366000000001,100.35732
195,66,2,120.75896000000002,103.04448000000001,116.01896,110.45896,113.59896,108.61896000000002,96.298159,103.51895999999999,106.29896000000001,104.93896000000001,94.758957,124.70583,115.29896000000001,125.59896,108.19896000000001,101.19896,101.43896,103.35896,104.33896,103.05448,97.458957,108.67896,121.69896000000001,96.478957,92.35895699999999,106.28448,108.89896,113.03896,114.27896000000001,119.67896,100.47896,115.19896000000001,135.83896000000001,110.79896000000001,104.71896,155.09896,101.21896,102.31896,113.81896,115.09896,110.65896000000001,99.194478,101.21448000000001,102.39896,112.73896,102.41896,106.35896000000001,114.11896000000002,114.25896000000002,100.65896
196,67,0,121.41773,103.49773,116.67773000000001,111.13773,114.41773,109.15773,96.69773199999999,104.31773000000001,107.01773,105.51773,95.237732,125.51773,116.03773000000001,126.33773000000001,108.65387,101.65773,102.01773,103.83773000000001,105.11773000000001,103.51773,98.19773199999999,109.39773000000001,122.35773,97.11773199999999,93.097732,106.79773,109.57773,113.99773,115.21773,120.33773000000001,100.97773000000001,115.87773,136.61773,111.63773,105.55773,155.95773,101.81773000000001,102.95773,114.39773000000001,115.71773,111.49773,99.67773199999999,101.69773,103.33773000000001,113.25773000000001,103.17773000000001,107.25773000000001,114.61773000000001,114.79773,101.15773
197,67,1,122.3281,104.4681,117.5081,112.0081,115.3281,109.9081,97.14988100000001,105.3681,108.1281,106.52808999999999,95.948095,126.80808999999999,117.0081,127.6881,109.3481,102.7081,102.71381,104.36832,106.7281,104.4681,98.948095,110.9281,123.1081,97.848095,93.848095,107.2681,110.4281,115.3881,116.2081,121.6881,102.0481,117.1081,138.0681,113.30808999999999,106.9681,158.0281,102.9681,104.7081,115.2481,116.4881,112.2081,100.4881,102.28979,104.7681,113.9281,103.9281,108.6881,115.3681,115.52808999999999,101.80809
198,67,2,123.1734,105.3134,118.3334,112.9334,116.4334,110.7534,97.597925,106.5334,108.9934,107.3334,96.573401,127.7734,117.9734,128.6534,110.2534,103.6134,103.3134,105.1534,107.7134,105.3334,99.633401,111.7134,123.7734,98.673401,94.793401,107.8734,111.1734,116.0934,117.0134,122.4534,102.8734,117.95113,139.9534,114.1334,107.8734,159.3134,103.72447,105.3934,116.0934,117.21113000000001,113.0334,101.2334,102.8334,105.8334,114.5534,104.6534,109.5934,115.95488,116.0934,102.20323
199,68,0,124.5459,106.2459,119.1859,114.2459,117.6459,111.7459,98.385896,107.8459,110.2059,108.32795,97.285896,129.0859,119.0659,129.9659,110.98863,104.7259,104.3059,106.0059,108.7859,106.2459,100.6459,113.2259,124.8259,99.80589599999999,95.765896,108.8059,112.1259,117.6659,118.0659,123.42178999999999,103.8659,118.7859,143.7659,115.60179,109.5459,160.8459,104.6259,106.8059,117.0059,118.19795,113.9059,101.7153,103.5659,106.9859,115.7459,105.8059,110.7859,116.6459,117.18795,102.7859
200,68,1,125.81621000000001,107.11621000000001,119.67621000000001,115.43621,118.75621000000001,112.45621000000001,98.976213,108.97621000000001,111.35621,109.13621,97.876213,130.51621,120.05621000000001,131.39621,111.73621000000001,105.75621000000001,105.05621000000001,107.15621000000002,109.67621000000001,107.11621000000001,101.79621,114.69621000000001,125.69621000000001,100.77620999999999,96.616213,109.53621000000001,113.01621000000002,119.07621,119.07621,125.07621,104.59621,119.71621,144.83621000000002,116.49621,110.15621000000002,162.31621,105.35621,107.99621,117.77621,119.13621,114.87621000000001,102.10311,104.05621,107.93621,116.83621000000001,106.75621000000001,111.55621000000001,117.37621000000001,117.93621,103.15621
201,68,2,126.97814,107.83814,120.33814,116.53813999999998,119.71813999999999,113.17813999999998,99.518141,109.57813999999999,112.13813999999999,109.97814,98.67407,131.47814,120.92407,132.35814,112.61814,106.73813999999999,105.73813999999999,107.91814,110.37813999999999,107.83814,102.61814,115.60628,126.45407,101.77814000000001,97.218141,110.21813999999999,113.77814,119.93813999999999,120.07813999999999,125.85407,105.29813999999999,120.41814,145.61813999999998,117.33814,110.69407,163.47814,105.89813999999998,108.99407,118.45813999999999,119.87813999999999,115.65813999999999,102.65814,104.60407,108.61814,117.49813999999999,107.45813999999999,112.15406999999999,117.91203999999999,118.67813999999998,103.75135999999999
202,69,0,128.11528,108.81528,121.51528,117.31528,120.67528,114.15528,100.55528000000001,110.27528000000001,113.05528000000001,110.90263999999999,99.515283,132.93528,122.05528000000001,133.81528,113.69528000000001,107.87528,106.55528000000001,108.73528,111.33528000000001,108.81528,103.43528,117.29528,127.35528000000001,102.55528000000001,97.89528299999999,111.05528000000001,114.89528,121.61528,121.27528000000001,127.31528,106.09528,121.11528,146.53528,118.21528,111.46508999999999,165.13528,106.51528,109.95528,119.35528000000001,120.77528000000001,116.47528,103.35528000000001,105.19528000000001,109.65528,118.27528000000001,108.51528,112.87528,118.65528,119.47528,104.28305999999999
203,69,1,129.93202,110.41202,122.51201999999999,118.45201999999999,122.23201999999999,115.59201999999999,102.61202,111.57202,114.43202,112.23201999999999,100.85202,134.5568,124.07202,135.41728999999998,116.83202,109.83202,107.81201999999999,110.05202,112.75202,110.41202,104.73201999999999,119.33202,128.71202,103.91202,99.17201800000001,112.83202,116.33605,123.95201999999999,122.97202,129.27202,107.43202,122.55202,148.19201999999999,120.11202,112.37201999999999,167.61202,107.53201999999999,111.35202,120.69202,122.19202,117.47202,104.45201999999999,105.99202,111.35202,119.69202,109.95201999999999,114.47202,119.95201999999999,121.17201999999999,105.53201999999999
204,69,2,133.19447,112.39447,123.69447,119.61447,123.11984,117.67447,104.95447,112.99815,115.89447,114.31447,102.79446999999999,136.61446999999998,126.01446999999999,137.45447,119.87447,111.91447,110.07446999999999,111.75984,114.11447,112.33447,106.71446999999999,121.59447,131.05447,105.99446999999999,100.99815,115.45447,118.77447,126.37447,125.99446999999999,132.45447,110.17447,125.45447,149.29447,122.65446999999999,114.65446999999999,169.77447,108.91447,113.43446999999999,122.09602,124.37447,119.17136,106.73447,108.01446999999999,114.17112,121.53447,110.69984,117.07446999999999,122.03447,123.25447,107.71446999999999
