,measure_number,beat_number,pid1263-07,pid52932-05,pid54293-08,pid5667249-03,pid5667249-21,pid9048-07,pid9049-07,pid9050-07,pid9051-11,pid9054-07,pid9055-07,pid9058-07,pid9059-07,pid9060-07,pid9061-07,pid9062-07,pid9063-07,pid9064-06,pid9065-04,pid9066-07,pid9067-07,pid9068-05,pid9070-15,pid9072-07,pid9074f-07,pid9075-07,pid9093-08,pid9094-07,pid9097-13,pid9098-15,pid9099-07,pid9100b-03,pid9101-07,pid9102-02,pid9104-07,pid9105-07,pid9111-07,pid9116-19,pid9118-07,pid9127-02,pid9137-04,pid9138-07,pid9139-07,pid9152-12,pid9153-07,pid915406-11,pid9165-03,pid9166c-10,pid9170-08,pid9173-12,pid9174-07,pid917509-06,pid917518-06,pid9176-03,pid9186c-07,pid918719b-03,pid918904-02,pid9192-07
37,13,1,15.23051,17.333060999999997,14.933060999999999,17.733061,18.653060999999997,20.853061,18.633060999999998,18.073061,16.273061,17.653060999999997,17.653060999999997,18.933061,19.213061,17.953060999999998,20.833060999999997,17.953060999999998,19.993060999999997,16.193061,19.113061,19.573061,20.193061,17.573061,16.213061,18.353061,18.113061,20.153060999999997,18.673060999999997,16.113061,16.493060999999997,18.633060999999998,17.813060999999998,18.873061,17.733061,15.833060999999999,17.293060999999998,19.373061,20.813060999999998,14.113060999999998,18.553061,14.613060999999998,19.217686999999998,15.833060999999999,16.633060999999998,16.153060999999997,15.293060999999998,17.433061,14.853060999999999,17.633060999999998,18.993060999999997,16.073061,15.773060999999998,16.733061,13.653061,22.633060999999998,16.473060999999998,16.913061,17.193061,18.733061
38,13,2,15.365306,17.675102,15.185306,17.925306,18.837653,21.165306,19.005306,18.405306,16.565306,17.965305999999998,17.905306,19.125306,19.545306,18.405306,21.165306,18.265306,20.325306,16.445306,19.445306,19.865306,20.525306,17.825306,16.505306,18.665306,18.465305999999998,20.605306,18.945306,16.425306,16.825306,19.045306,18.125306,19.205306,18.045306,16.065306,17.605306,19.725306,21.145306,14.405306,18.845306,14.945306,19.485306,16.105306,16.925306,16.445306,15.545306,17.705306,15.085306,18.065306,19.385306,16.385306,16.065306,17.025306,13.945306,23.065306,16.675884,17.265306,17.485306,19.005306
39,14,0,15.692653,17.992653,15.432653,18.232653,19.152653,21.472653,19.352653,18.712653,16.792653,18.292653,18.232653,19.412653,19.892653,18.812653,21.512653,18.635306,20.672653,16.672653,19.552653,20.212653,20.872653,18.072653,16.732653,19.012653,18.815306,20.952653,19.232653,16.632653,17.092653,19.432653,18.412653,19.312653,18.392653,16.332653,17.872653,20.072653,21.515306,14.632653,19.132653,15.292653,19.792653,16.332653,17.272653,16.612652999999998,15.832653,18.012653,15.372653,18.372653,19.732653,16.692653,16.312653,17.250442,14.192653,23.412653,16.932653,17.572653,17.792653,19.355306
40,14,1,15.953060999999998,18.353061,15.673060999999999,18.473060999999998,19.433061,21.773061,19.693061,18.973060999999998,17.053061,18.553061,18.493060999999997,19.673060999999997,20.293060999999998,19.153060999999997,21.773061,18.913061,21.273061,16.913061,19.773061,20.613061,21.253061,18.353061,16.973060999999998,19.353061,19.113061,21.333060999999997,19.453060999999998,16.893061,17.373061,19.793060999999998,18.693061,19.533061,18.693061,16.633060999999998,18.133060999999998,20.373061,21.853061,15.013060999999999,19.393061,15.553060999999998,20.053061,16.593061,17.533061,16.993060999999997,16.093061,18.313060999999998,15.633060999999998,18.633060999999998,20.053061,16.933061,16.573061,17.493060999999997,14.473060999999998,23.773061,17.193061,17.873061,18.093061,19.713061
41,14,2,16.291327,18.832653,16.012653,18.772653,20.152653,22.252653,20.172653,19.352653,17.472653,18.877551,18.932653,19.932653,20.792653,19.672653,22.232653,19.392653,21.612652999999998,17.244664999999998,20.072653,21.031326999999997,21.632653,18.712653,17.372653,19.692653,19.592653,21.852653,19.772653,17.144274,17.772653,20.217551,19.152653,19.830531,19.112652999999998,17.032653,18.572653,20.752653,22.212653,15.274531,19.772653,15.872653,20.592653,16.931327,18.012653,17.472653,16.412653,18.592653,15.992653,19.092653,20.512653,17.352653,16.912653,17.941326999999998,14.772653,24.140663,17.391327,18.212653,18.532653,20.041327
42,15,0,16.561888,19.26351,16.424592,19.357551,20.423776,22.797551000000002,20.697551,19.817551,17.804592,19.223776,19.363776,20.20585,21.397551,20.217551,22.623776,19.997551,21.983776000000002,17.459184,20.484592000000003,21.339184,22.097551,19.10585,17.642507000000002,20.083444,20.077551,22.477551000000002,19.98705,17.537551,18.14585,20.621888000000002,19.617551000000002,20.153776,19.617551000000002,17.437551000000003,19.043776,21.223776,22.797551000000002,15.66585,20.16585,16.141888,20.832119,17.323776000000002,18.497551,17.877551,16.797551000000002,18.843753,16.317551,19.557551,20.923776,17.757551,17.224592,18.403776,15.097551000000001,24.56585,17.617551000000002,18.597551,19.017551,20.517551
43,15,1,17.003571,19.797143,16.837142999999998,20.097143,21.057143,23.524286,21.337142999999998,20.477142999999998,18.137143,19.777143,20.117143,20.757143,22.144285999999997,20.977142999999998,23.197143,20.597143,22.657142999999998,17.837142999999998,20.917143,21.797143,22.917143,19.497142999999998,18.057143,20.417143,20.777143,23.297143,20.497142999999998,18.073570999999998,18.637143,21.117143,20.277143,20.677143,20.317142999999998,17.957143,19.637143,21.637143,23.477142999999998,16.017143,20.697143,16.644285999999997,21.057143,17.817142999999998,19.077143,18.557143,17.497142999999998,19.237143,16.917143,20.177143,21.504285999999997,18.397143,17.577143,18.777143,15.597142999999999,25.057143,18.037143,19.284285999999998,19.617143,21.077143
44,15,2,17.185612,20.155611999999998,17.121223999999998,20.681224,21.561224,23.921224,21.741224,20.807075,18.461223999999998,20.101224,20.461223999999998,21.081224,22.581224,21.321224,23.561224,20.961223999999998,23.221224,18.147075,21.441224,22.141223999999998,23.281223999999998,19.701224,18.275612,20.821224,21.147075,23.781223999999998,20.781223999999998,18.327075,18.895612,21.521224,20.681224,21.201224,20.681224,18.215612,19.941224,21.960407999999997,23.961223999999998,16.281223999999998,20.981223999999997,17.021224,21.341224,18.101224,19.441224,18.921224,17.901224,19.501224,17.220245000000002,20.705612,21.981223999999997,18.681224,17.801223999999998,19.121223999999998,15.881224,25.541224,18.261224,19.741224,20.041224,21.401224
45,16,0,17.483673,20.53102,17.403673,21.55051,22.151020000000003,24.39102,22.29102,21.19102,18.815255,20.440255,20.87102,21.55102,23.11102,21.73102,24.011020000000002,21.331020000000002,23.75102,18.61102,22.21102,22.55102,23.811020000000003,20.011020000000002,18.63102,21.29102,21.471020000000003,24.59102,21.170254999999997,18.635254999999997,19.19102,21.991020000000002,21.311020000000003,21.95102,21.07102,18.53102,20.23102,22.351020000000002,24.79102,16.55102,21.29102,17.535255,21.733503,18.471020000000003,19.91102,19.33051,18.29102,19.77102,17.57102,21.11102,22.57102,19.151020000000003,18.27102,19.55102,16.15051,25.971020000000003,18.430146,20.19102,20.471020000000003,21.77102
46,16,1,17.762449,21.022448999999998,17.782449,21.834262,22.502449,24.822449,22.802449,21.462449,19.082449,20.722448999999997,21.262449,21.942449,23.622449,22.142449,24.422449,21.742449,24.322449,19.022448999999998,22.522448999999998,22.882448999999998,24.222448999999997,20.302449,18.943207,21.762449,21.922449,25.034898000000002,21.522448999999998,18.922449,19.487482999999997,22.522448999999998,21.849592,22.302449,21.494898000000003,18.902449,20.779795999999997,22.762449,25.462449,16.882448999999998,21.702448999999998,17.862448999999998,21.922449,18.862448999999998,20.322449,19.647482999999998,18.702448999999998,20.022448999999998,18.102449,21.498112,23.042448999999998,19.562448999999997,18.742449,19.962449,16.542448999999998,26.362448999999998,18.602449,20.602449,20.902449,22.182449
47,16,2,18.381632999999997,21.761633,18.461633,22.481633,23.161633,25.541632999999997,23.721632999999997,22.161633,20.161633,21.261633,22.161633,22.361632999999998,24.581633,22.981633,25.261633,22.681632999999998,25.321633,19.801633,23.221632999999997,23.661633,25.281633,20.841632999999998,19.781633,22.641633,22.481633,25.961633,22.021632999999998,19.581633,20.141633,23.281633,22.861632999999998,22.981633,22.318604999999998,19.681632999999998,21.641633,23.401633,26.901633,17.441633,22.241633,18.561633,22.621633,19.461633,21.061633,20.401633,19.341632999999998,20.581633,18.861632999999998,22.221632999999997,23.781633,20.561633,19.501632999999998,20.625816,16.841632999999998,27.141633000000002,18.961633,21.301633,21.841632999999998,22.921633
48,17,0,18.766122,22.646122000000002,19.846122,23.846122,24.506122,26.468061,24.946122,23.079031,21.406122,21.906122,23.406122,23.186122,25.786122,24.306122,26.286122,23.966122,26.206122,21.206122,24.106122,24.546122,26.086122,22.226122,21.186122,23.586122,23.498061,27.326121999999998,22.786122,20.086122,21.058061,24.382041,24.346122,23.886122,23.266122,20.686122,22.548060999999997,23.926122,28.626122,18.086122,23.186122,19.242041,23.506122,20.346122,22.246122,21.486122,20.397223999999998,21.266122,19.908061,23.286122,24.807015,21.466122,20.286122,21.266122,17.506122,27.957224,19.286122,22.348060999999998,22.846122,23.966122
49,17,1,19.278939,23.174694,20.434694,24.634694,25.274694,27.094694,25.674694,23.574694,21.954694,22.614694,23.914694,23.831173,26.714694,25.174694,27.034694000000002,24.514694,26.794694,21.874694,24.714694,25.314694,26.718231,22.672347,21.718231,24.314694,24.034694000000002,28.234694,23.394694,20.592347,21.674694,24.894694,25.014694,24.494694,23.854694,21.214694,23.234694,24.574694,29.554694,18.514694,23.792347,19.714694,24.076173,20.934694,23.014694,22.254694,20.951565,21.712347,20.490939,23.894694,25.354694,22.234694,20.832347,21.994694,17.962347,28.634694,19.734694,22.912347,23.514694,24.794694
50,17,2,19.448163,23.548163,20.708163,24.948163,25.588163,27.408163000000002,25.988163,23.908163000000002,22.169082,22.968163,24.128163,24.028163,27.108163,25.748163,27.408163000000002,24.908163000000002,27.166327000000003,22.148163,24.988163,25.788163,26.968163,22.968163,21.988163,24.668163,24.388163,28.648163,23.708163,20.888163,21.979082000000002,25.308163,25.374541,24.748163,24.129082,21.448163,23.588163,24.948163,29.906327,18.828163,24.088163,20.168163,24.348163,21.188163,23.328163,22.468163,21.208163,21.948163,20.728163000000002,24.208163,25.708163,22.648163,21.088163,22.249082,18.228163000000002,29.108163,19.975816000000002,23.208163,23.828163,25.049082000000002
51,18,0,19.742449,24.182449,20.982449,25.282449,25.922449,27.762449,26.342449,24.222448999999997,22.482449,23.222448999999997,24.462449,24.322449,27.462449,26.302449,27.762449,25.282449,27.542448999999998,22.382448999999998,25.122449,26.222448999999997,27.262449,23.213112,22.202448999999998,25.062448999999997,24.742449,29.222448999999997,23.962449,21.182449,22.242449,25.782449,25.682449,24.902449,24.482449,21.702448999999998,23.862448999999998,25.322449,30.362448999999998,19.122449,24.322449,20.502449,24.702448999999998,21.482449,23.682449,22.642449,21.468111999999998,22.302449,20.962449,24.542448999999998,26.062448999999997,22.962449,21.402449,22.502449,18.502449,29.462449,20.182449,23.502449,24.182449,25.402449
52,18,1,20.029388,24.609388,21.229388,25.629388,26.209388,28.049388,26.629388,24.509388,22.789388,23.509388,24.729388,24.629388,27.829388,26.649388000000002,28.146939,25.589388,28.049388,22.609388,25.409388,26.529388,27.609388,23.529388,22.449388,25.409388,25.069388,29.609388,24.209388,21.489388,22.509388,26.189388,26.008163,25.149388000000002,24.809388000000002,21.989388,24.129388,25.729388,30.689388,19.449388,24.609388,20.789388,24.989388,21.729388,23.969388000000002,22.989388,21.749388,22.589388,21.229388,24.849388,26.429388,23.229388,21.689388,22.789388,18.829388,29.849388,20.449388,23.809388000000002,24.549388,25.749388
53,18,2,20.44301,25.142041,21.702041,26.056504999999998,26.682040999999998,28.522040999999998,27.082040999999997,24.902041,23.16602,23.962041,25.202041,24.982041,28.422040999999997,27.402040999999997,28.662041,26.102041,28.482041,22.94602,25.840408,26.920408000000002,27.962040999999996,23.962041,22.822041,25.782041,25.542041,30.102040999999996,24.534014000000003,21.758010000000002,22.942041,26.642041,26.482041,25.594014,25.282041,22.442041,24.55602,26.202041,31.162041,19.842041000000002,24.982041,21.182041,25.422041,22.122041,24.442041,23.242041,22.122041,23.102041,21.582041,25.322041,26.902040999999997,23.642041,22.182041,23.262041,19.260407999999998,30.322041,20.702041,24.142041,25.102041,26.102041
54,19,0,20.773265,25.593265,22.081633,26.301633000000002,27.021633,29.001633,27.544898,25.404898,23.501632999999998,24.501632999999998,25.541632999999997,25.321633,28.981633000000002,27.953265000000002,29.141633000000002,26.676531,28.861633,23.221632999999997,26.141633,27.221633,28.501633,24.341632999999998,23.201632999999998,26.121633,26.021632999999998,30.573265000000003,24.841632999999998,22.061633,23.361632999999998,27.053265000000003,27.021633,25.901633,25.728163000000002,22.861632999999998,24.861632999999998,26.701633,31.581633,20.161633,25.399796,21.521632999999998,25.801633,22.461633,24.781633,23.616531,22.481633,23.501632999999998,22.041632999999997,25.701632999999998,27.321633000000002,24.141633,22.601633,23.601633,19.541632999999997,30.781633000000003,20.985816,24.493265,25.593265,26.496531
55,19,1,21.12,26.0,22.4,26.68,27.38,29.38,28.1,25.78,23.82,24.98,25.88,25.68,29.6,28.54,29.58,27.12,29.26,23.48,26.48,27.72,29.1,24.76,23.48,26.46,26.4,31.16,25.14,22.4,23.74,27.44,27.5,26.24,26.16,23.3,25.22,27.14,32.24,20.48,25.84,21.88,26.16,22.8,25.14,24.16,22.78,23.82,22.38,26.12,27.76,24.6,22.88,24.03,19.94,31.21,21.26,24.9,26.08,26.94
56,19,2,21.417296,26.699184000000002,22.695465,27.039184000000002,27.731531,29.759184,28.512296000000003,26.099728,24.112296,25.319728,26.191148000000002,25.974592,30.199184000000002,29.079184,29.999184000000003,27.519184000000003,29.699184000000002,23.779184,26.750835,28.239184,29.559184000000002,25.059184,23.790706,26.859184000000003,26.757296000000004,31.579184,25.499184,22.719184,24.119184,27.888367,27.859184000000003,26.476289,26.519184000000003,23.599184,25.599184,27.554592,32.679184,20.799184,26.139184,22.259184,26.459184000000004,23.099184,25.499184,24.373061,23.099184,24.159184,22.679184,26.539184000000002,28.139184000000004,24.899183999999998,23.179184,24.359184,20.353243,31.679184000000003,21.499184,25.253061,26.459184000000004,27.299184000000004
57,20,0,21.634399,27.054399,22.934399,27.278798,28.014398999999997,30.014398999999997,28.818797999999997,26.354399,24.414399,25.574399,26.374399,26.274399,30.534399,29.518797999999997,30.414399,27.874399,30.054399,23.974399,26.914399,28.854399,29.854399,25.3311,23.914399,27.214399,27.074399,31.894399,25.714399,22.994398999999998,24.434399,28.274399,28.214399,26.6822,26.874399,23.814398999999998,25.854399,27.914399,33.134399,21.014398999999997,26.414399,22.594399,26.754399,23.39488,25.854399,24.674398999999998,23.334398999999998,24.394399,22.974399,26.914399,28.514398999999997,25.174398999999998,23.454399,24.634399,20.554399,31.994398999999998,21.754399,25.574399,26.854399,27.654398999999998
58,20,1,21.925714000000003,27.325714,23.225714,27.565714,28.285714000000002,30.325714,29.185714,26.585714000000003,24.605714000000003,25.845714,26.645714,26.505714,30.825714,29.825714,30.745714000000003,28.105714000000003,30.505714,24.225714,27.161904999999997,29.405714,30.125714000000002,25.585714000000003,24.185714,27.525714,27.325714,32.265714,25.945714000000002,23.265714000000003,24.705714,28.605714000000003,28.465714000000002,26.908571000000002,27.165714,24.085714000000003,26.105714000000003,28.245714000000003,33.425714,21.365714,26.685714,22.865714,27.025714,23.605714000000003,26.125714000000002,24.865714,23.605714000000003,24.665714,23.225714,27.225714,28.845714,25.425714000000003,23.625714000000002,24.885714,20.865714,32.385714,22.017857,25.885714,27.125714000000002,27.885714
59,20,2,22.464592,27.839184000000003,23.699184,28.099184,28.924591999999997,30.799184000000004,29.799184000000004,27.019184000000003,25.019184,26.319184000000003,27.119184000000004,26.999184000000003,31.479184000000004,30.479184000000004,31.219184000000002,28.699184000000002,30.979184000000004,24.619184,27.499184000000003,30.059184000000002,30.559184000000002,26.019184,24.599184,27.939184,27.739184,32.939184000000004,26.239184,23.579183999999998,25.199184,29.359184000000003,29.019184000000003,27.279184000000004,27.679184000000003,24.519184,26.479184000000004,28.759184,33.819184,21.839184,27.039184000000002,23.334592,27.499184000000003,23.959184,26.599184,25.164592000000003,24.019184,25.159184,23.639184,27.819184000000003,29.399184,25.879184,24.139184,25.359184,21.266395000000003,32.779184,22.319728,26.199184,27.619184000000004,28.279184000000004
60,21,0,22.818776,28.267551,24.078776,28.418776,29.218776000000002,31.258776,30.376327000000003,27.358776000000002,25.358776000000002,26.698776000000002,27.418776,27.338776,32.076327,31.005102,31.627551,29.358776000000002,31.378776000000002,24.878776000000002,27.838776,30.458776,31.027551000000003,26.438776,25.018776000000003,28.298776,28.178776,33.598776,26.538776000000002,23.898776,25.678776,29.758776,29.398776,27.598776,28.218776000000002,24.898776,26.738776,29.258776,34.358776,22.178776,27.396327000000003,23.658776,27.978776,24.298776,26.938776,25.487551,24.338776,25.538776000000002,23.938776,28.198776000000002,29.878776000000002,26.378776000000002,24.478776,25.758776,21.578776,33.198776,22.574388,26.558776,28.078776,28.707551000000002
61,21,1,23.235917999999998,28.712959,24.372958999999998,28.782959,29.575917999999998,31.655918,30.915917999999998,27.751973,25.755917999999998,27.075917999999998,27.715918,27.695918,32.661837,31.481837,32.055918,29.815918,31.775918,25.155918,28.135918,30.872959,31.421837,26.835918,25.375918,28.615918,28.615918,34.355918,26.815918,24.255917999999998,26.055918,30.207755,29.815918,27.895917999999998,28.715918,25.275918,27.118639,29.695918,34.895918,22.455918,27.795918,23.995918,28.355918,24.675918,27.315918,26.011973,24.635918,25.895917999999998,24.355918,28.595918,30.255917999999998,26.775918,24.802959,26.175918,21.99148,33.615918,22.895917999999998,27.035918,28.515918,29.155918
62,21,2,23.41551,29.03551,24.671101999999998,29.03551,29.795509999999997,31.975509999999996,31.275509999999997,28.032754999999998,25.97551,27.395509999999998,27.955509999999997,27.915509999999998,33.01551,31.926531,32.395509999999994,30.135509999999996,32.15551,25.43551,28.418503,31.17551,31.795509999999997,27.095509999999997,25.65551,28.935509999999997,28.955509999999997,34.77551,27.135509999999996,24.51551,26.395509999999998,30.555509999999998,30.115509999999997,28.19551,29.01551,25.535510000000002,27.37551,30.03551,35.215509999999995,22.77551,28.075509999999998,24.33551,28.612755,24.95551,27.635509999999996,26.291102000000002,24.91551,26.17551,24.63551,29.00102,30.666531,27.095509999999997,25.11551,26.495509999999996,22.25551,33.97551,23.134252,27.35551,28.83551,29.435509999999997
63,22,0,23.709388,29.369388,24.889388,29.329388,30.089388,32.289388,31.649388000000002,28.229388,26.249388,27.649388000000002,28.229388,28.149388000000002,33.349388,32.309388,32.749388,30.509388,32.489388,25.769388,28.589694,31.589388,32.089388,27.309388000000002,25.829388,29.288776000000002,29.249388,35.129388,27.394847,24.769388,26.669388,30.989388,30.396463,28.369388,29.369388,25.789388,27.629388,30.369388,35.589388,23.009388,28.309388000000002,24.629388,28.914846999999998,25.149388000000002,27.969388000000002,26.449388,25.169388,26.489388,24.869388,29.369388,30.989388,27.349388,25.449388,26.769388,22.469388000000002,34.309388,23.329694,27.649388000000002,29.169388,29.769388
