,measure_number,beat_number,pid1263b-09,pid5667203-05,pid5667249-18,pid58917-03,pid59340-11,pid6100022-03,pid6100022-06,pid610003b-13,pid9048b-13,pid9049b-09,pid9050b-09,pid9054b-09,pid9055b-09,pid9056-14,pid9058b-09,pid9059b-13,pid9060b-07,pid9061b-06,pid9062b-12,pid9063b-13,pid9065-25,pid9066b-09,pid9068-18,pid9069-09,pid9070b-21,pid9072b-13,pid9073b-13,pid9074g-09,pid9075b-09,pid9079-08,pid9089-04,pid9093b-15,pid9094b-09,pid9097-21,pid9099b-13,pid9101c-03,pid9104b-09,pid9111b-11,pid9116-14,pid9118b-13,pid9133-09,pid9137-19,pid9138b-09,pid9139b-09,pid9149-14,pid9153b-09,pid9157-12,pid9158-15,pid9166l-03,pid9174b-09,pid917506-07,pid9179-11,pid918807-14,pid918821-11,pid918824-07,pid9192b-09
39,14,2,14.805102,12.377550999999999,15.437551000000001,14.317551000000002,15.337551000000001,13.297551,12.277550999999999,19.617551000000002,14.397551000000002,15.837551000000001,16.957551000000002,14.713776000000001,15.097551000000001,13.097551,12.597551,15.417551000000001,14.317551000000002,15.537551,15.417551000000001,15.837551000000001,16.157551,20.997551,15.937551000000001,22.217551,12.757551,11.937551,17.097551,16.217551,14.797551,15.217551,17.217551,13.397551000000002,15.345101999999999,16.417551,15.037551,15.077551000000001,17.397551,15.137551,12.657551,18.857551,14.217551,13.577551000000001,12.837551,14.177551000000001,13.537551,14.297551,14.557551,12.697550999999999,14.277551,14.817551000000002,12.737551,16.097551,14.957551,13.257551000000001,14.777551,14.917551000000001
40,15,0,15.147754999999998,12.707755,15.747754999999998,14.627754999999999,15.747754999999998,13.549252,12.547755,19.967755,14.747754999999998,16.247754999999998,17.347755,15.007755,15.447754999999999,13.407754999999998,12.888878,15.727754999999998,14.627754999999999,15.867754999999999,15.727754999999998,16.147755,16.467755,21.367755,16.247754999999998,22.667755,13.147754999999998,12.247755,17.507755,16.527755,15.107755,15.527754999999999,17.54551,13.687755,15.667755,16.727755,15.347755,15.423264999999999,17.707755,15.487754999999998,12.947755,19.167755,14.527754999999999,13.887754999999999,13.107755,14.487754999999998,13.86551,14.587755,14.847755,12.987755,14.587755,15.127754999999999,13.027755,16.447754999999997,15.387754999999999,13.527754999999999,15.087755,15.327754999999998
41,15,1,15.425305999999999,13.045306,16.185306,14.905306,16.205306,13.825306,12.825306,20.265306,15.025306,16.565306,17.685306,15.285306,15.745306,13.725306,13.125306,16.145306,14.905306,16.165306,16.005306,16.505306,16.745306,21.805305999999998,16.525306,23.080612,13.465306,12.485306,17.825306,16.840612,15.465306,15.825306,17.885306,13.965306,15.985306,17.045306,15.705306,15.745306,18.065306,15.845305999999999,13.225306,19.445306,14.865306,14.185306,13.385306,14.785306,14.185306,14.845305999999999,15.105306,13.265305999999999,14.865306,15.405306,13.305306,16.745306,15.685306,13.805306,15.445306,15.665306
42,15,2,15.911837,13.371837,16.891837,15.431837,16.691837,14.130918,13.191837,20.731837,15.391836999999999,17.031837,18.211837,15.711837,16.371837,14.191837,13.471836999999999,16.653673,15.291837,16.611837,16.551837,16.891837,17.211837,22.371837,16.971837,23.471837,14.011837,12.791837,18.371837,17.191837,15.891836999999999,16.291837,18.331837,14.311836999999999,16.331837,17.431836999999998,16.131837,16.231837,18.591836999999998,16.391837,13.691837,19.911837,15.371837,14.511837,13.771837,15.191837,14.711837,15.191837,15.531837,13.571837,15.191837,15.891836999999999,13.811836999999999,17.191837,16.211837,14.191837,15.971836999999999,16.151837
43,16,0,16.368163,13.756054,17.368163,15.888163,17.108163,14.516054,13.548163,21.128163,15.828163,17.528163,18.748163,16.128163,16.908163000000002,14.568163,13.908163,17.068163000000002,15.648163,17.068163000000002,17.028163,17.368163,17.648163,22.788163,17.428163,24.028163,14.528163000000001,13.182720999999999,18.908163000000002,17.548163,16.288163,16.708163,18.688163,14.728163,16.748163,17.848163,16.548163,16.708163,19.068163000000002,17.068163000000002,14.108163000000001,20.488163,15.679082000000001,14.748163,14.128163,15.608163000000001,15.128163,15.499082000000001,15.879082,13.988163,15.608163000000001,16.299082000000002,14.268163000000001,17.588163,16.748163,14.608163000000001,16.328163,16.548163
44,16,1,16.711429000000003,14.151429,18.011429,16.351429,17.491429,14.871429000000001,13.911429,21.611429,16.071429000000002,18.071429000000002,19.311429,16.511429,17.471429,15.091429000000002,14.251429000000002,17.611429,15.951429000000001,17.591429,17.531429,17.811429,18.011429,23.331429,17.831429,24.571429000000002,15.070286,13.531429000000001,19.471429,17.911429000000002,16.751429,17.171429,19.131429,15.151429,17.331429,18.151429,17.071429000000002,17.310357,19.491429,17.591429,14.592143,21.071429000000002,15.991429,15.091429000000002,14.551429,15.931429000000001,15.550714000000001,15.891429,16.231429000000002,14.351429000000001,16.171429,16.651429,14.770714000000002,18.091429,17.231429000000002,14.970714000000001,16.751429,17.011429
45,16,2,17.030611999999998,14.365153,18.390612,16.670612,17.830612,15.190612,14.210612,21.930612,16.330612,18.470612,19.730612,16.890612,17.850611999999998,15.490611999999999,14.590612,17.970612,16.270612,17.970612,17.870612,18.190611999999998,18.370612,23.690611999999998,18.230612,24.990612,15.350612,13.850612,19.890612,18.350611999999998,17.130612,17.530611999999998,19.570612,15.490611999999999,17.650612,18.450612,17.430612,17.630612,19.830612,17.970612,14.810611999999999,21.410612,16.350611999999998,15.370612,14.870612,16.250612,15.880306,16.290612,16.590612,14.630612,16.530611999999998,16.990612,15.090612,18.410612,17.630612,15.310611999999999,17.090612,17.410612
46,17,0,17.348163,14.688163000000001,18.708163,16.98449,18.16449,15.488163,14.488163,22.246326999999997,16.608163,18.806327,20.168163,17.20449,18.208163,15.848163000000001,14.928163,18.328163,16.548163,18.406326999999997,18.208163,18.528163,18.70449,24.126327,18.508163,25.368163,15.648163,14.188163000000001,20.308163,18.788163,17.482653,17.828163,19.942653,15.808163,17.928163,18.728163000000002,17.788163,17.926327,20.208163,18.286327,15.168163,21.788163,16.688163,15.648163,15.148163,16.548163,16.148163,16.688163,17.008163,14.908163,16.808163,17.36449,15.388163,18.708163,17.948163,15.720816000000001,17.368163,17.828163
47,17,1,17.802857,15.082857,19.162857000000002,17.542857,18.765714000000003,16.007143,14.922857,22.602857,17.082857,19.342857000000002,20.778571,17.602857,18.642857,16.322857,15.422857,18.762857,17.082857,18.794286,18.841429,18.955714,19.222857,24.834286,19.102857,25.827143,15.922857,14.642857000000001,20.924286,19.322857,17.982857,18.228571,20.502857000000002,16.385714,18.242857,19.042857,18.242857,18.282857,20.742857,18.842857000000002,15.535714000000002,22.302857,17.162857000000002,15.962857000000001,15.502857,17.021429,16.482857,17.122857,17.562857,15.262857,17.142857,17.992857,16.052857,19.075714,18.322857,16.302857,18.391428,18.434286
48,17,2,18.226531,15.466531,19.666531,18.046530999999998,19.206531,16.526531,15.566531,22.986531,17.746531,19.806531,21.498265,18.066531,19.346531,16.706531,15.806531,19.346531,17.466531,19.446531,19.406531,19.586531,19.926531,25.486531,19.478265,26.246531,16.266531,15.186531,21.646531,20.006531,18.686531,18.846531,21.166531,17.166531,18.586531,19.526531,18.906531,18.746531,21.366531,19.246531,16.006531,23.006531,17.746531,16.346531,15.886531,17.466531,16.926531,17.506531,18.006531,15.726531,17.526531,18.586531,16.518265,19.466531,18.906531,16.746531,19.086531,19.086531
49,18,0,18.618367000000003,15.858367000000001,20.198367,18.458367000000003,19.618367000000003,16.878367,16.198367,23.338367,18.138367000000002,20.158367000000002,21.946735,18.478367000000002,19.758367,17.138367000000002,16.318367000000002,19.758367,17.818367000000002,19.878367,19.878367,20.178367,20.338367,25.998367000000002,19.918367,26.858366999999998,16.598367,15.538367000000001,22.098367,20.518367,19.078367,19.418367,21.766735,17.558367,18.958367000000003,19.858367,19.458367000000003,19.198367,21.958367000000003,19.898367,16.518367,23.518367,18.398367,16.698367,16.438367,17.958367000000003,17.318367000000002,17.858367,18.478367000000002,16.158367000000002,17.918367,18.998367000000002,16.918367,19.798367000000002,19.418367,17.238367,19.478367000000002,19.598367
50,18,1,19.004898,16.264898000000002,20.724898,18.944898000000002,19.944898000000002,17.224898,17.064898,23.864898,18.824898,20.524898,22.644898,19.464898,20.284898000000002,17.464898,16.964898,20.124898,18.324898,20.444898000000002,20.284898000000002,20.884898,20.964898,26.604898,20.544898,27.544898,16.904898,15.884898000000002,22.784898000000002,21.024898,19.464898,20.084898000000003,22.384898,17.884898,19.484898,20.304898,20.064898,19.744898000000003,22.704898,20.504898,17.044898,24.224898,19.064898,17.084898000000003,17.124898,18.664898,17.644898,18.364898,18.944898000000002,16.604898000000002,18.244898000000003,19.604898000000002,17.484898,20.244898000000003,20.144898,17.744898000000003,20.184898,20.264898000000002
51,18,2,19.443265,16.583265,21.043264999999998,19.543264999999998,20.763265,17.556632999999998,17.443265,24.223264999999998,19.223264999999998,20.843265,23.083265,19.843265,20.596632999999997,17.783265,17.323265,20.563264999999998,18.863265,20.843265,20.863265,21.323265,21.363265,27.063265,20.936633,28.096531,17.216632999999998,16.203265,23.263265,21.463265,19.803265,20.603265,22.703265,18.323265,19.803265,20.643265,20.543264999999998,20.143265,23.323265,20.963265,17.483265,24.743265,19.383264999999998,17.423265,17.603265,19.063264999999998,17.963265,18.783265,19.363265,16.963265,18.563264999999998,20.023265,17.803265,20.703265,20.463265,18.143265,20.523265,20.583265
52,19,0,19.753469,16.893469,21.393469,19.873469,21.153469,17.913469,17.753469,24.533469,19.533469,21.131735,23.473469,20.173469,20.853469,18.073469,17.631735,20.853469,19.173469,21.153469,21.193469,21.693469,21.653469,27.393469,21.253469,28.553469,17.493469,16.513469,23.633469,21.793469,20.081735000000002,20.913469,23.113469,18.590867000000003,20.073469,20.973469,20.873469,20.473469,23.613469,21.273469,17.813469,25.073469,19.713469,17.671735,17.953469000000002,19.353469,18.255867000000002,19.213469,19.733469,17.276939000000002,18.873469,20.313469,18.093469,21.013469,20.833469,18.453469000000002,20.833469,20.953469000000002
53,19,1,20.100816000000002,17.260816000000002,21.820816,20.291632999999997,21.680816,18.400816,18.140816,25.000816,19.900816,21.460816,23.880816,20.560816,21.220816,18.340816,17.980816,21.260816000000002,19.651633,21.580816,21.560816,22.071633,22.060816,27.900816,21.620816,28.980815999999997,17.860816,16.840816,24.060816,22.351633,20.440816,21.280816,23.522448999999998,18.860816,20.440816,21.380816,21.240816,20.920816000000002,23.980816,21.640816,18.180816,25.460816,20.040816,17.980816,18.451632999999998,19.740816,18.540816,19.742449,20.100816000000002,17.660816,19.240816,20.720816,18.360816,21.480816,21.260816000000002,18.820816,21.200816,21.360816
54,19,2,20.46,17.575,22.16,20.595,22.08,18.72,18.435,25.34,20.28,21.74,24.24,20.86,21.5,18.653333,18.28,21.575,19.92,21.92,21.86,22.38,22.4,28.42,21.92,29.34,18.12,17.1,24.4,22.72,20.735,21.74,23.86,19.14,20.76,21.72,21.66,21.2275,24.32,21.98,18.42,25.76,20.36,18.28,18.76,20.0,18.815,20.12,20.475,17.96,19.6,21.06,18.605,21.78,21.62,19.1,21.5,21.78
55,20,0,20.811837,17.830262,22.590612,20.840918,22.471837,19.010459,18.716973,25.611837,20.851837,21.961076000000002,24.610459,21.190918,22.011837,18.991837,18.591836999999998,21.891837,20.351837,22.351837,22.271836999999998,22.750612,22.831837,28.911837,22.310306,29.731837,18.451837,17.437279,24.770917999999998,23.111837,21.071837,22.117279,24.231837,19.350918,21.151837,22.071837,22.171837,21.590918,24.911837,22.371837,18.710459,26.271836999999998,20.73023,18.610367,19.123946,20.331837,18.980918,20.531837,20.731837,18.310918,19.991837,21.451837,18.810612,22.090612,21.973639000000002,19.430367,21.870918,22.211837
56,20,1,21.097143,18.137143,22.877143,21.257143,22.977142999999998,19.337142999999998,18.983570999999998,25.977142999999998,21.183571,22.337142999999998,24.977142999999998,21.517143,22.417143,19.337142999999998,18.917143,22.297143,20.697143,22.817142999999998,22.617143,23.177143,23.137143,29.437143,22.617143,30.157142999999998,18.777143,17.737143,25.123571,23.537143,21.417143,22.537143,24.717143,19.656786,21.597143,22.403571,22.557143,21.893570999999998,25.377143,22.817142999999998,19.117143,26.737143,20.977142999999998,18.937143,19.457143,20.597143,19.437143,20.983570999999998,21.177143,18.617143,20.457143,21.797143,19.197143,22.437143,22.357143,19.743571,22.297143,22.597143
57,20,2,21.397347,18.343673000000003,23.183673000000002,21.503673000000003,23.303673,19.623673,19.243673,26.263672999999997,21.483673,22.603673,25.323673,21.823673,22.763673,19.603673,19.183673000000002,22.623673,20.983673,23.103673,22.923673,23.463673,23.423673,29.863673,22.943673,30.483673,19.034557999999997,18.003673000000003,25.477347,23.863673000000002,21.703673000000002,22.803673,25.083673,19.923673,21.883673,22.683673000000002,22.863673000000002,22.163673,25.743673,23.143673,19.289297,27.003673,21.263673,19.203673000000002,19.723673,20.943673,19.674557999999998,21.283673,21.523673000000002,18.854557999999997,20.783673,22.063673,19.443673,22.743673,22.683673000000002,20.037347,22.603673,22.903673
58,21,0,21.742041,18.622041,23.46602,21.742041,23.622041,19.90602,19.50068,26.582040999999997,21.782041,22.862041,25.722041,22.142041,23.082041,19.882041,19.482041,22.942041,21.302041,23.442041,23.262041,23.802041,23.742041,30.182040999999998,23.162041000000002,30.962040999999996,19.30602,18.32602,25.882041,24.202041,22.002041000000002,23.122041,25.462041,20.16602,22.162041000000002,23.002041000000002,23.182041,22.462041,26.062041,23.542041,19.582041,27.342041,21.602041,19.502041000000002,20.026020000000003,21.262041,19.94602,21.602041,21.942041,19.12602,21.102041,22.382041,19.742041,23.062041,22.802041,20.346020000000003,23.042041,23.282041
59,21,1,22.060408,18.940407999999998,23.780407999999998,22.060408,23.940407999999998,20.220408,19.780407999999998,26.880408000000003,22.095204000000003,23.140407999999997,26.220408000000003,22.440407999999998,23.380408,20.180408,19.800407999999997,23.280407999999998,21.620407999999998,23.770816,23.620407999999998,24.220408,24.040408,31.020408000000003,23.480407999999997,31.350816,19.580408,18.640407999999997,26.460408,24.500408,22.320408,23.400408,25.900408,20.400408,22.460407999999997,23.260407999999998,23.520408,22.780407999999998,26.440408,23.880408,19.900408,27.760408,21.960407999999997,19.780407999999998,20.340408,21.580408,20.240408,21.920408,22.280407999999998,19.400408,21.420408,22.700408,20.060408,23.340408,23.120407999999998,20.680408,23.500408,23.760407999999998
60,21,2,22.436735000000002,19.256735,24.096735,22.436735000000002,24.316735,20.656735,20.136735,27.276735,22.436735000000002,23.432245,26.856734999999997,22.783367000000002,23.856735,20.516735,20.176735,23.696735,22.076735,24.136735,24.036735,24.656735,24.456735000000002,31.676734999999997,23.838912,31.856734999999997,19.936735000000002,18.976735,26.996734999999997,24.876735,22.716735,23.816735,26.376734999999996,20.696735,22.763367000000002,23.656735,23.956735000000002,23.176735,27.083367,24.316735,20.316735,28.236734999999996,22.376735,20.183367,20.636735,21.976735,20.656735,22.316735,22.696735,19.796735,21.836735,23.116735000000002,20.456735000000002,23.756735,23.836735,21.096735,24.156735,24.356735
61,22,0,22.810679999999998,19.61068,24.470679999999998,22.810679999999998,24.670679999999997,21.010679999999997,20.55068,27.650679999999998,22.89068,23.670679999999997,27.231361,23.150679999999998,24.25068,20.830679999999997,20.630679999999998,24.010679999999997,22.37068,24.510679999999997,24.41068,25.03068,24.830679999999997,32.05068,24.19068,32.430679999999995,20.310679999999998,19.29068,27.39068,25.21068,23.05068,24.310679999999998,26.85068,21.03068,23.09068,23.891361,24.330679999999997,23.631361,27.650679999999998,24.91068,20.830679999999997,28.59068,22.89068,20.45068,21.010679999999997,22.45068,20.970679999999998,22.61068,23.130679999999998,20.23068,22.27068,23.490679999999998,20.810679999999998,24.091361,24.39068,21.531360999999997,24.59068,24.751361
62,22,1,23.288570999999997,19.988571,24.744643,23.308571,25.208571,21.388571,20.928570999999998,28.088571,23.388571,24.008571,27.808571,23.608570999999998,24.628571,21.188571,21.168571,24.408571,22.768570999999998,25.048571,24.928570999999998,25.708571,25.288570999999997,32.608571000000005,24.708571,33.188571,20.688571,19.688571,27.988571000000004,25.608570999999998,23.508571,24.868571,27.268571,21.388571,23.468571,24.299286,24.848571,24.188571,28.348571000000003,25.528571,21.528571,29.148571,23.548571,20.762857,21.548571,23.128571,21.408571,23.028571,23.728571,20.588570999999998,22.628571,23.948570999999998,21.308571,24.568571,25.008571,21.928570999999998,25.208571,25.288570999999997
63,22,2,23.718776000000002,20.298776,25.038776000000002,23.618776,25.558776,21.738776,21.238776,28.438776,23.758776,24.292925,28.258776,23.918776,24.938776,21.418776,21.578776,24.858776000000002,23.078776,25.358776000000002,25.438776,26.018776000000003,25.598776,33.058776,25.098776,33.767551,21.018776000000003,20.047551000000002,28.418776,25.938776,23.818776,25.538776000000002,27.578776,21.698776000000002,23.758776,24.598776,25.178776,24.618776,28.738776,26.018776000000003,21.838776,29.598776,23.858776000000002,21.038776000000002,21.858776000000002,23.538776000000002,21.718776000000002,23.338776,24.078776,20.978776,22.938776,24.258776,21.618776,24.898776,25.398776,22.258776,25.518776000000003,25.698776000000002
64,23,0,24.037143,20.737143,25.377143,23.917143,25.957143,22.077143,21.577143,28.757143,24.137143,24.577143,28.637143,24.217143,25.457143,21.677143,22.057143,25.217143,23.497142999999998,25.677143,25.837142999999998,26.517143,25.937143,33.577143,25.477142999999998,34.297143,21.477142999999998,20.497142999999998,28.817142999999998,26.297143,24.137143,25.997142999999998,28.037143,22.037143,24.137143,24.937143,25.597143,24.997142999999998,29.217143,26.497142999999998,22.237143,29.937143,24.197143,21.357143,22.377143,23.917143,22.037143,23.643570999999998,24.497142999999998,21.317142999999998,23.257143,24.597143,21.917143,25.197143,25.837142999999998,22.597143,26.037143,26.177143
65,23,1,24.44,21.16,25.82,24.38,26.5,22.58,22.04,29.14,24.68,24.92,29.1,24.64,25.9,21.98,22.48,25.76,24.02,26.1,26.28,26.86,26.28,34.26,25.84,34.78,21.89,20.92,29.28,26.7,24.56,26.36,28.44,22.38,24.58,25.38,26.02,25.57,29.65,26.94,22.7,30.32,24.525,21.66,22.8,24.28,22.44,23.98,24.84,21.68,23.6,24.92,22.2,25.62,26.3,22.92,26.38,26.68
66,23,2,24.799184,21.392295999999998,26.079183999999998,24.699184,26.859184000000003,22.999184,22.439184,29.459184000000004,25.039184,25.179184,29.464592,24.999184,26.239184,22.264592,22.804592,26.119184,24.304592,26.479184000000004,26.599184,27.179184000000003,26.559184000000002,35.079184000000005,26.099184,35.159184,22.239183999999998,21.214592,29.619184000000004,27.099184,24.939184,26.859184000000003,28.779184000000004,22.647296,24.919184,25.664592000000003,26.346395,25.887296,30.119184000000004,27.299184000000004,23.034592,30.624592,24.839184,21.939184,23.119184,24.539184,22.699184,24.299184,25.164592000000003,21.964592,23.959184,25.219184,22.427837,25.904592,26.659184000000003,23.167837,26.724591999999998,27.059184000000002
