,measure_number,beat_number,pid1263-10,pid5667267b-07,pid9048-10,pid9049-10,pid9054-10,pid9055-10,pid9058-10,pid9059-10,pid9060-10,pid9061-10,pid9062-10,pid9063-10,pid9066-10,pid9067-10,pid9070-18,pid9072-10,pid9074f-10,pid9075-10,pid9077-08,pid9087-04,pid9088-05,pid9094-10,pid9099-10,pid9100b-14,pid9101-10,pid9103-05,pid9104-10,pid9105-10,pid9111-10,pid9114-29,pid9118-10,pid9137-06,pid9138-10,pid9139-10,pid9153-10,pid9166d-17,pid9167-10,pid9170-10,pid9173-15,pid9174-10,pid917803b-05,pid917807-05,pid9186c-10,pid918805-03,pid9192-10
201,68,2,86.371587,90.231587,96.991587,88.011587,93.051587,93.771587,77.111587,99.211587,85.971587,86.274762,108.61158999999999,95.431587,98.631587,80.911587,81.751587,93.171587,90.071587,84.231587,82.091587,85.051587,88.051587,86.031587,92.911587,91.431587,95.951587,93.231587,94.631587,101.95159,108.81318,78.391587,103.87159,75.311587,90.631587,96.591587,85.831587,84.891587,91.251587,86.411587,105.65158999999998,81.151587,92.713175,86.571587,67.393175,95.693175,105.55158999999999
202,69,0,86.653628,90.513628,97.31362800000001,88.233628,93.413628,94.053628,77.393628,99.513628,86.253628,86.59362800000001,108.97363,95.713628,98.933628,81.19181400000001,82.013628,93.493628,90.353628,84.473628,82.373628,85.333628,88.333628,86.293628,93.193628,91.713628,96.231814,93.513628,94.913628,102.35363000000001,109.19363,78.67362800000001,104.23363,75.633628,90.893628,96.95362800000001,86.113628,85.133628,91.633628,86.693628,106.05363,81.393628,93.113628,86.853628,67.67362800000001,95.993628,105.87363
203,69,1,87.01689300000001,90.87689300000001,97.716893,88.576893,93.81689300000001,94.416893,77.756893,99.93689300000001,86.616893,86.976893,109.45688999999999,96.136893,99.29689300000001,81.536893,82.37689300000001,93.93689300000001,90.716893,84.79689300000001,82.716893,85.636893,88.716893,86.636893,93.636893,92.056893,96.576893,93.87689300000001,95.37689300000001,102.87689,109.67688999999999,78.978964,104.73689,75.95689300000001,91.256893,97.416893,86.476893,85.335862,92.176893,87.09689300000001,106.43688999999999,81.676893,93.576893,87.216893,67.993447,96.43689300000001,106.35688999999999
204,69,2,87.517098,91.317098,98.097098,88.977098,94.277098,94.837098,78.07709799999999,100.3971,87.057098,87.497098,110.0371,96.557098,99.717098,81.897098,82.737098,94.377098,91.157098,85.177098,83.117098,86.057098,89.16419499999999,87.197098,94.07709799999999,92.517098,97.017098,94.357098,95.817098,103.3571,110.2771,79.337098,105.2571,76.377098,91.597098,97.897098,86.897098,85.480355,92.637098,87.57709799999999,106.8971,81.997098,93.997098,87.617098,68.317098,96.877098,106.8571
205,70,0,88.138526,91.778526,98.778526,89.438526,94.718526,95.218526,78.454263,100.93853,87.418526,88.038526,110.73853000000001,97.078526,100.19853,82.344263,83.158526,94.938526,91.618526,85.638526,83.678526,86.418526,89.798526,87.818526,94.73852600000001,92.987052,97.498526,94.87852600000001,96.358526,103.77853,110.79853,79.718526,105.83853,76.87852600000001,92.058526,98.498526,87.438526,85.678526,93.058526,88.098526,107.57853,82.478526,94.558526,88.058526,68.678526,97.338526,107.43263
206,70,1,88.85648499999999,92.276485,99.476485,89.99648499999999,95.236485,95.776485,78.876485,101.55649,87.876485,88.57648499999999,111.23648999999999,97.582971,100.83649,82.71648499999999,83.676485,95.436485,92.116485,86.196485,84.176485,86.903243,90.436485,88.516485,95.316485,93.556485,98.096485,95.336485,96.85648499999999,104.25649,111.55649,80.21648499999999,106.52946000000001,77.376485,92.616485,99.136485,87.896485,85.87203000000001,93.656485,88.616485,108.45648999999999,83.116485,95.156485,88.656485,69.096485,97.816485,108.15648999999999
207,70,2,89.351995,92.651995,99.91399100000001,90.311995,95.671995,96.19199499999999,79.251995,101.95200000000001,88.251995,88.97199499999999,111.61198999999999,98.031995,101.212,83.091995,83.99199499999999,95.811995,92.49199499999999,86.571995,84.531995,87.27199499999999,90.811995,88.891995,95.711995,93.931995,98.47199499999999,95.711995,97.351995,104.61199,112.03199,80.591995,106.97998,77.731995,92.99199499999999,99.63199499999999,88.27199499999999,85.874517,94.171995,88.97199499999999,108.95200000000001,83.531995,95.611995,89.05199499999999,69.371995,98.19199499999999,108.59200000000001
208,71,0,89.732812,93.092812,100.49280999999999,90.632812,96.132812,96.652812,79.652812,102.53281,88.612812,89.392812,112.03281000000001,98.452812,101.69281,83.312812,84.432812,96.212812,92.932812,86.812812,84.872812,87.612812,91.352812,89.332812,96.132812,94.372812,98.852812,96.092812,97.832812,105.07281,112.49281,80.932812,107.69281000000001,78.152812,93.232812,100.07281,88.632812,85.877436,94.752812,89.352812,109.45281000000001,83.972812,96.052812,89.472812,69.572812,98.612812,109.05281000000001
209,71,1,90.123832,93.443832,100.88383,90.963832,96.523832,96.98383199999999,79.98383199999999,102.88383,88.963832,89.723832,112.40383,98.803832,102.06383000000001,83.663832,84.78383199999999,96.523832,93.28383199999999,87.146916,85.223832,87.896916,91.70383199999999,89.70383199999999,96.48383199999999,94.64383199999999,99.28383199999999,96.443832,98.223832,105.44383,112.84383000000001,81.28383199999999,108.14383000000001,78.48383199999999,93.583832,100.50383000000001,88.943832,85.87976,95.20383199999999,89.763832,109.86383000000001,84.276916,96.42383199999999,89.84383199999999,69.903832,99.01691600000001,109.50383000000001
210,71,2,90.499342,93.819342,101.35934,91.339342,96.959342,97.37934200000001,80.29934200000001,103.32868,89.399342,90.09934200000001,112.81934,99.219342,102.47934000000001,84.01934200000001,85.139342,96.959342,93.65934200000001,87.51934200000001,85.59934200000001,88.259342,92.09934200000001,90.07934200000001,96.899342,95.09934200000001,99.679342,96.93934200000001,98.619342,105.87933999999998,113.21933999999999,81.59467099999999,108.52869,78.859342,93.928685,100.97934000000001,89.29934200000001,85.88224699999999,95.619342,90.15934200000001,110.23933999999998,84.639342,96.819342,90.219342,70.219342,99.419342,109.99933999999999
211,72,0,90.921338,94.235669,101.79567,91.695669,97.455669,97.815669,80.615669,103.79567,89.79566899999999,90.49566899999999,113.23567,99.65566899999999,102.89567,84.36283399999999,85.535669,97.37566899999999,94.07566899999999,87.87566899999999,85.99566899999999,88.675669,92.49566899999999,90.49566899999999,97.37566899999999,95.57566899999999,100.09567,97.475669,99.035669,106.43567,113.77566999999999,81.99566899999999,109.00133999999998,79.275669,94.35566899999999,101.47567,89.65566899999999,85.88500400000001,95.99566899999999,90.57566899999999,110.75567,85.095669,97.315669,90.755669,70.51566899999999,99.85566899999999,110.47835
212,72,1,91.388322,94.668322,102.34832,92.108322,97.928322,98.44832199999999,81.028322,104.32831999999999,90.208322,90.928322,113.66832,100.12832,103.34832,84.709161,85.988322,97.828322,94.50832199999999,88.229161,86.409161,89.288322,92.908322,91.028322,97.926644,96.168322,100.60831999999999,97.908322,99.468322,106.98832,114.22832,82.428322,109.64832,79.708322,94.848322,102.02832,90.08832199999999,85.88786999999999,96.608322,91.00832199999999,111.42832,85.58832199999999,97.748322,91.408322,70.888322,100.32831999999999,111.08832
213,72,2,91.804649,95.084649,102.76465,92.42493,98.424649,99.124649,81.309331,104.88465,90.624649,91.344649,114.08465,100.54465,103.90465,85.097324,86.424649,98.284649,94.924649,88.59683100000001,86.824649,89.69293,93.324649,91.388662,98.364649,96.584649,101.02465,98.324649,99.884649,107.40465,114.64465,82.844649,110.08465,80.117324,95.237324,102.44465,90.504649,85.984649,97.164649,91.424649,111.90465,86.004649,98.164649,91.844649,71.10341600000001,100.82465,111.56465
214,73,0,92.10505699999999,95.505057,103.14506,92.685057,98.845057,99.58505699999999,81.625057,105.24506000000001,90.925057,91.685057,114.48506,100.88506,104.34506,85.38505699999999,86.845057,98.645057,95.345057,88.865057,87.185057,89.925057,93.67752800000001,91.75752800000001,98.72505699999999,96.845057,101.41753,98.705057,100.22506,107.80506000000001,115.16506000000001,83.16505699999999,110.74506000000001,80.465057,95.485057,102.94506,90.86752800000001,86.265057,97.685057,91.74505699999999,112.40506,86.297528,98.545057,92.265057,71.365057,101.22506,111.96506000000001
215,73,1,92.48056700000001,95.860567,103.50057,93.04056700000001,99.200567,99.940567,81.940567,105.62057,91.280567,92.020567,114.88056999999999,101.28057,104.74056999999999,85.660567,87.160567,98.98056700000001,95.700567,89.18056700000001,87.54056700000001,90.200567,94.020567,92.100567,99.080567,97.140567,101.77113,99.080567,100.58057,108.22057,115.52056999999999,83.440567,111.26057,80.81352199999999,95.780567,103.37113000000001,91.18056700000001,86.463121,98.140567,92.100567,112.80057,86.580567,98.90056700000001,92.62056700000001,71.68056700000001,101.66056999999999,112.40057
216,73,2,92.82015899999999,96.24015899999999,103.90016,93.400159,99.60015899999999,100.30015999999999,82.24015899999999,106.02016,91.720159,92.38015899999999,115.48048,101.68016,105.12016000000001,85.980159,87.480159,99.38015899999999,96.080159,89.52015899999999,87.920159,90.540159,94.400159,92.52015899999999,99.46015899999999,97.560159,102.16016,99.540159,100.96016,108.66016,116.10016,83.75254,111.64016000000001,81.160159,96.120159,103.82016,91.52015899999999,86.501257,98.500159,92.480159,113.20016000000001,86.88015899999999,99.280159,93.000159,71.940159,102.05032,112.82016000000002
217,74,0,93.244649,96.684649,104.44465,93.764649,100.10465,100.72465,82.584649,106.46465,92.104649,92.824649,115.96465,102.12465,105.50465,86.357324,87.884649,99.804649,96.524649,89.944649,88.364649,90.944649,94.804649,93.124649,99.884649,98.104649,102.60465,100.10465,101.38465,109.22465,116.58465,84.124649,112.10465,81.584649,96.564649,104.32465,91.897324,86.711444,98.924649,92.944649,113.70465,87.284649,99.744649,93.464649,72.264649,102.50465,113.30465
218,74,1,93.73852600000001,97.178526,104.97853,94.278526,100.61853,101.29853,82.958526,107.01853,92.532842,93.338526,116.59853000000001,102.61853,105.95853000000001,86.718526,88.398526,100.23853000000001,97.018526,90.478526,88.858526,91.37852600000001,95.298526,93.678526,100.43853,98.718526,103.11853,100.54426,101.87853,109.79853,117.05853,84.558526,112.67853000000001,82.078526,97.114263,104.93853,92.318526,86.778526,99.598526,93.398526,114.41853,87.798526,100.27853,93.998526,72.618526,103.03853000000001,113.97853
219,74,2,94.180499,97.620499,105.4405,94.660499,101.0605,101.8005,83.320499,107.4605,92.940499,93.740499,117.2205,103.1205,106.4005,87.0921,88.800499,100.6805,97.460499,90.860499,89.240499,91.760499,95.740499,94.080499,100.8805,99.220499,103.571,100.9405,102.3205,110.2405,117.56249,85.000499,113.2405,82.500499,97.480499,105.5005,92.760499,86.84775,100.08249,93.760499,114.9405,88.140499,100.7605,94.450998,72.932625,103.5005,114.4405
220,75,0,94.44068,98.00068,105.82068000000001,94.90068000000001,101.56068,102.24068,83.58068,107.94068,93.20068,94.02068,117.74068,103.50068,106.78068,87.28068,89.18068000000001,101.04068000000001,97.84068,91.12068000000001,89.50068,92.06068,96.00068,94.42068,101.22534,99.60068000000001,103.92068,101.28068,102.88068,110.68068000000001,117.98068,85.26068000000001,113.68068000000001,82.88068,97.72068,105.90068000000001,93.14068,86.854724,100.62068000000001,94.06068,115.40068000000001,88.40068000000001,101.20068,94.84068,73.06068,103.96068000000001,114.92068
221,75,1,94.823039,98.45607700000001,106.23608,95.25869200000001,102.01608,102.63608,83.936077,108.35304,93.576077,94.416077,118.25608000000001,103.83304,107.16435,87.638692,89.593039,101.41608000000001,98.296077,91.503215,89.91869200000001,92.416077,96.376077,94.856077,101.61608000000001,99.903039,104.33608000000001,101.67608,103.39608,111.15608,118.37303999999999,85.653039,114.11608000000001,83.233039,98.115215,106.35608,93.512026,86.86123,101.11304,94.496077,115.85608,88.732026,101.67608,95.296077,73.431519,104.45608,115.41608000000001
222,75,2,95.187914,98.827914,106.62791000000001,95.587914,102.38790999999999,103.00791,84.247914,108.72791000000001,93.947914,94.74895699999999,118.62791000000001,104.17896,107.50791000000001,87.947914,89.847914,101.78791,98.667914,91.807914,90.267914,92.787914,96.707914,95.167914,101.98791,100.25896,104.68791,102.18791,103.72791,111.58791000000001,118.82791,86.007914,114.42791000000001,83.587914,98.378957,106.78583,93.847914,86.86654200000001,101.46791,94.839478,116.20791000000001,89.067914,102.00791,95.767914,73.747914,104.84791,115.86791000000001
223,76,0,95.54464899999999,99.284649,107.08465,95.964649,102.84465,103.50465,84.54464899999999,109.40465,94.353662,95.047324,119.00465,104.58465,107.91488000000001,88.227324,90.244649,102.30465,99.124649,92.124649,90.69488299999999,93.17433100000001,97.244649,95.497324,102.54465,100.66465,105.08731999999999,102.76465,104.12465,112.34465,119.30465,86.397324,114.82465,83.91488299999999,98.717324,107.24465,94.264649,86.87315699999999,101.86465,95.244649,116.64465,89.484649,102.40465,96.344649,74.084649,105.34465,116.2993
224,76,1,96.04301600000001,99.803016,107.68302,96.483016,103.34302,103.98302,84.90301600000001,110.02301999999999,94.803016,95.46301600000001,119.50301999999999,105.06302,108.34302,88.63650799999999,90.623016,102.78302,99.643016,92.25810899999999,91.123016,93.523016,97.723016,95.883016,103.16301999999999,101.04302,105.62302,103.28302,104.72301999999999,112.86301999999999,119.84302,86.803016,115.32302,84.363016,99.10650799999999,107.84302,94.703016,86.88078,102.36301999999999,95.76301600000001,117.12302,89.883016,102.90302,96.76301600000001,74.443016,105.92302,116.98302
225,76,2,96.333084,100.23308,108.09308,96.833084,103.77154,104.55617,85.253084,110.39308,95.253084,95.913084,119.83153999999999,105.51308,108.71308,88.993084,90.993084,103.21308,100.07308,92.26745799999999,91.51308399999999,93.88154200000001,98.01308399999999,96.23308399999999,103.57308,101.41308000000001,106.01308,103.73308,105.05308000000001,113.26154,120.49308,87.253084,115.63308,84.65308399999999,99.451542,108.21308,95.113084,86.88710400000001,102.67308,96.23308399999999,117.49308,90.253084,103.27103000000001,97.141542,74.701542,106.35308,117.55308000000001
226,77,0,96.692812,100.69281,108.55281000000001,97.192812,104.17281,105.19281000000001,85.54140600000001,110.75281000000001,95.652812,96.232812,120.21281,105.91281000000001,109.09281000000001,89.472812,91.452812,103.75281,100.53281,92.370683,91.912812,94.272812,98.412812,96.612812,103.95281,101.83281,106.45281000000001,104.35280999999999,105.40141000000001,113.63281,120.87281000000002,87.612812,115.97281000000001,84.972812,99.772812,108.65281,95.552812,87.102562,103.01281,96.592812,117.95281000000001,90.612812,103.65281,97.592812,75.031406,106.85281,118.05281000000001
227,77,1,97.136689,101.21669,109.01669,97.856689,104.71669,105.67669,85.916689,111.25668999999999,96.036689,96.736689,120.73669,106.33668999999999,109.67669,90.176689,91.843345,104.32338,101.05669,92.376377,92.376689,94.776689,98.896689,97.036689,104.59669,102.27669,106.93668999999998,104.91668999999999,105.87669,114.15669,121.41668999999999,87.97668900000001,116.57668999999999,85.396689,100.19669,109.11668999999999,96.053345,87.31092,103.53669000000001,97.136689,118.53669,91.076689,104.23669,98.096689,75.396689,107.43668999999998,118.61668999999999
228,77,2,97.527506,101.82751,109.44751000000001,98.327506,105.18751,106.30751000000001,86.327506,111.86751000000001,96.467506,97.34750600000001,121.42751000000001,106.92751000000001,110.44751000000001,90.70750600000001,92.20750600000001,105.02751,101.66751,92.383016,92.90750600000001,95.329169,99.42750600000001,97.607506,105.20751000000001,102.84751,107.44751000000001,105.54751,106.34751000000001,114.72875,122.00751000000001,88.387506,117.28751000000001,85.78750600000001,100.58751,109.66751000000001,96.527506,87.387506,103.98751,97.78750600000001,119.20501000000002,91.387506,104.76751,98.70750600000001,75.807506,108.00751000000001,119.18751
229,78,0,98.145465,102.52547,110.06546999999999,99.04546500000001,105.66547,107.32546,86.96546500000001,112.60547,96.985465,98.005465,122.48546999999999,107.62546999999999,110.86547,91.178866,92.865465,105.76547,102.36547,92.445465,93.585465,96.305465,100.22547,98.225465,106.00546999999999,103.46546,108.08547,106.32546,106.98546999999999,115.42546999999999,122.84546999999999,88.885465,118.18546,86.32546500000001,101.12546999999999,110.34546999999999,97.085465,87.625465,104.54545999999999,98.505465,120.30547,92.04546500000001,105.54546,99.405465,76.505465,108.74547,119.74547
230,78,1,98.62873,103.06873,110.68873,99.763651,106.08937,108.04873,87.399873,113.22873,97.52873000000001,98.56873,123.34873,108.30873000000001,111.44873,91.517595,93.54873,106.45936999999999,102.90873,92.495733,93.97624300000001,97.02873000000001,100.86492,98.68873,106.66873000000001,104.10873000000001,108.56873,106.78873,107.68873,115.92873,123.48873,89.36873,118.78873,86.78873,101.74365,110.96873000000001,97.599365,87.891621,105.07623999999998,99.04873,121.30873000000001,92.626191,106.08873,99.936243,76.899365,109.36873,120.22968
231,78,2,98.869977,103.54996,111.22996,100.25998,106.32996000000001,108.56995,87.649955,113.70331999999999,98.009955,98.949955,123.86996,108.78331999999999,111.86998,91.816652,94.089955,106.84995,103.38996,92.501264,94.279989,97.409977,101.34995,98.964989,107.14996000000001,104.46996,108.90996000000001,107.18996000000001,108.12996000000001,116.39998,124.18996000000001,89.759977,119.28996000000001,87.169955,102.24996,111.50996,97.949955,87.894418,105.92996000000001,99.429955,121.76998,93.109977,106.56995,100.46996,77.40995500000001,109.86996,120.60996000000002
232,79,0,99.22105400000001,104.15211,111.71211000000001,100.61211,106.87211,108.99211000000001,87.992109,114.09211,98.39210899999999,99.352109,124.45211,109.14105,112.36053000000001,92.17210899999999,94.81210899999999,107.25211000000002,103.99211,92.508185,94.632109,97.952109,101.83301,99.31210899999999,107.53211,104.9507,109.33105,107.67602,108.61211000000002,116.87211,124.57211000000001,90.214679,119.79211000000001,87.55105400000001,102.57211,111.83211000000001,98.372109,87.89791899999999,106.12158000000001,100.03211,122.39211,93.512109,107.03842,100.90276,77.81280699999999,110.29211000000001,120.95211
233,79,1,99.599252,104.65925,112.07925,101.25925,107.29925,109.45925,88.299252,114.55925,98.719252,99.699252,124.91925,109.53925,112.75925,92.659252,95.439252,107.65925,104.49925,92.859252,94.959252,98.499252,101.99925,99.799252,108.03925,105.43925,109.67925,108.01925,109.13925,117.39925,125.11925,90.359252,120.23925,87.87925200000001,102.93463,112.23925,98.759252,87.900868,106.27925,100.39925,122.89925,93.859252,107.45925,101.23925,77.979252,110.73925,121.5285
234,79,2,100.09363,105.13363000000001,112.51363,101.73363,107.79363000000001,109.93363000000001,88.693628,115.03363,99.273628,100.17363,125.39363,110.05363,113.23363,93.133628,95.80181400000001,108.09363,104.97363,93.133394,95.413628,98.95362800000001,102.35363000000001,100.19363,108.51363,105.93363000000001,110.11363,108.63363000000001,109.53363,117.99363000000001,126.05363,90.753628,120.67363,88.273628,103.35363000000001,112.75363,99.233628,87.903626,106.63363000000001,100.87363,123.35363000000001,94.273628,107.91363,101.63363000000001,78.274726,111.19363,122.09363
235,80,0,100.56586999999999,105.54587,112.94587,102.16587,108.24175,110.34586999999999,89.125873,115.50587,99.685873,100.58587,125.88587,110.58587,113.64587,93.645873,96.165873,108.50587,105.38587,93.140265,95.885873,99.405873,102.84586999999999,100.58587,109.02587,106.34586999999999,110.52587,109.12586999999999,109.92586999999999,118.44587,126.54175,91.137937,121.10587,88.705873,103.66587,113.22587,99.825873,87.906023,107.00587,101.34586999999999,123.80587,94.645873,108.38587,102.04587,78.605873,111.60587,122.54587
236,80,1,100.97782,105.91781999999999,113.31782,102.61346999999999,108.68128999999999,110.81347,89.557823,116.09347,100.05781999999999,100.97782,126.27346999999999,111.11782,114.21781999999999,93.997823,96.537823,108.89782,105.75782,93.146464,96.277823,99.797823,103.35781999999999,100.95782,109.43782,106.73782,110.90565,109.49781999999999,110.29782,118.91346999999999,126.91781999999999,91.497823,121.49347,89.037823,103.95782,113.63781999999999,100.27781999999999,87.908185,107.37782,101.71781999999999,124.19346999999999,95.01782299999999,108.85781999999999,102.43782,78.897823,112.08129,122.91781999999999
237,80,2,101.31608,106.25608000000001,113.69608000000001,102.95608,109.09608,111.21608,89.816077,116.51608,100.39608,101.33608000000001,126.69608000000001,111.55608000000001,114.75608000000001,94.316077,97.036077,109.25608000000001,106.09608,93.276077,96.656077,100.13608,103.70304,101.33608000000001,109.85608,107.07608,111.25608000000001,109.85608,110.79608,119.45608,127.41608000000001,91.816077,121.97608000000001,89.396077,104.27608000000001,114.07608,100.61608000000001,87.91163,107.75608000000001,102.05608000000001,124.63608,95.33869200000001,109.21608,102.78215,79.216077,112.57608,123.25608000000001
238,81,0,101.64301999999999,106.60302,114.04302,103.28302,109.50301999999999,111.56302,90.143016,116.88302,100.72301999999999,101.68302,127.16301999999999,111.92302,115.08301999999999,94.623016,97.383016,109.64301999999999,106.44301999999999,93.370552,97.123016,100.54302,104.04302,101.68302,110.24302,107.44301999999999,111.60302,110.20302,111.14301999999999,119.96302,127.83603000000001,92.143016,122.50301999999999,89.726508,104.56302,114.46302,100.98302,87.983016,108.10302,102.42302,125.19603000000001,95.663016,109.60302,103.24302,79.503016,113.06302,123.60302
239,81,1,101.99404,106.95403999999999,114.41403999999999,103.71404,109.95403999999999,111.91403999999999,90.494036,117.33403999999999,101.07404,102.05404,127.65404,112.33403999999999,115.43404,94.974036,97.734036,110.03403999999999,106.79404,93.374209,97.534036,100.93404,104.45404,102.03404,110.63403999999998,107.83403999999999,111.97403999999999,110.61403999999999,111.67403999999999,120.63403999999998,128.33404,92.43403599999999,122.99403999999998,90.034036,104.91403999999999,114.91403999999999,101.35404,88.143602,108.61403999999999,102.79404,125.63403999999998,95.98201800000001,110.11403999999999,103.71404,79.854036,113.53403999999999,124.21404
240,81,2,102.42098,107.30096999999999,114.80096999999999,104.10098,110.36098,112.30096999999999,90.840975,117.76098,101.50098,102.42098,128.34097,112.70098,115.90098,95.400975,98.080975,110.68098,107.14098,93.37782299999999,97.880975,101.28098,104.92098,102.52098000000001,111.02098000000001,108.28098,112.34098,111.18098,112.04098,121.14098,128.90097,92.780975,123.40098,90.380975,105.26098,115.34098,101.72098000000001,88.400975,108.96098,103.22098000000001,126.06098,96.320975,110.52098000000001,104.16096999999999,80.160975,113.98098,124.72098000000001
241,82,0,102.92506,107.70506,115.44506000000001,104.64506,110.78506000000002,112.74506000000001,91.345057,118.18506000000001,101.94506,102.82506,128.90506000000002,113.22506000000001,116.32506000000001,95.765057,98.545057,111.32506000000001,107.54506,93.382032,98.405057,101.70506,105.32506000000001,103.06506,111.48506,108.98506,112.94506000000001,111.90506,112.62506,121.64506000000002,129.44506,93.22505699999999,123.88506000000001,90.825057,105.64506000000002,115.94506000000001,102.16506,88.710773,109.32506000000001,103.68506,126.72506000000001,96.72505699999999,111.12506,104.78506,80.60505699999999,114.54011000000001,125.40506
242,82,1,103.3417,108.08057,116.01227,105.19113,111.25567,113.25113,91.800567,118.60056999999999,102.37113000000001,103.20057,129.58397,113.82283999999999,117.05227,96.12056700000001,99.042834,111.87453000000001,107.92057,93.38594300000001,98.780567,102.16056999999999,105.70057,103.56057,111.94057,109.60056999999999,113.50057,112.34057,113.22057,122.44057,129.91113,93.800567,124.46056999999999,91.280567,106.15113000000001,116.61227,102.60056999999999,88.713826,109.74056999999999,104.21113000000001,127.35226999999999,97.280567,111.60056999999999,105.16056999999999,80.793522,115.2134,125.85113
243,82,2,103.65159,108.43158999999999,116.47158999999999,105.69158999999999,111.77158999999999,113.65158999999998,92.130794,118.99158999999999,102.75159000000001,103.53159000000001,130.17158999999998,114.29158999999999,117.63158999999999,96.411587,99.551587,112.29158999999999,108.27158999999999,93.3896,99.091587,102.46231999999999,106.15158999999998,103.92079,112.2772,109.99158999999999,113.85316999999999,112.75159,113.65158999999998,122.91158999999999,130.39158999999998,94.183862,124.83158999999999,91.691587,106.49158999999999,117.07158999999999,102.95159,88.71668000000001,110.11158999999999,104.61159,127.87159,97.651587,112.04078999999999,105.65158999999998,81.171587,115.71158999999999,126.31159
244,83,0,104.07567,108.83567,116.95283,106.13566999999999,112.13566999999999,113.93567,92.395669,119.35566999999999,103.15567,103.88642,130.61567,114.61567,118.03567,96.755669,100.19566999999999,112.71566999999999,108.67567,93.635669,99.455669,102.79567,106.65567,104.29283000000001,112.55566999999999,110.37567,114.21566999999999,113.07567,113.97567,123.29567,130.77567,94.518209,125.17567,92.01141700000001,106.83567,117.45567,103.27566999999999,88.719965,110.50321000000001,105.03567,128.27567,97.975669,112.39567,106.03567,81.436417,116.15567,126.77566999999999
245,83,1,104.27526,109.39526000000001,117.37526000000001,106.79526000000001,112.51526000000001,114.33526,92.67526099999999,119.79526000000001,103.47525999999999,104.23526,131.23526,115.05526,119.11526,97.055261,100.85526,113.05526,109.23526000000001,93.69802,99.865087,103.13526,107.13526,104.71526,113.01526000000001,110.71526000000001,114.55526,113.61526,114.39526000000001,123.71526000000001,131.23526,94.775261,125.61526,92.355261,107.17526000000001,117.87526000000001,103.61525999999999,88.724514,110.81526000000001,105.41526,128.77526,98.375261,112.79526000000001,106.37526000000001,81.735261,116.61526,127.51526000000001
246,83,2,104.7324,109.8524,117.8324,107.19481,112.9924,114.6924,93.05240400000001,120.2724,103.9724,104.6524,131.6924,115.5524,119.8524,97.472404,101.1924,113.4924,109.6924,93.705276,100.3724,103.6324,107.4924,105.0924,113.4524,111.2524,114.9924,114.1924,114.8324,124.1724,132.0124,95.112404,126.0324,92.752404,107.5724,118.3324,103.9924,88.72823100000001,111.1612,106.0724,129.2524,98.69240400000001,113.2124,106.7324,82.072404,117.0724,128.1324
247,84,0,105.17648999999999,110.27648,118.37648999999999,107.75648999999999,113.41648,115.15648999999999,93.436485,120.79648999999999,104.37649,105.05649,132.23648,115.99649,120.29648999999999,97.816485,101.49031,113.91648,110.11648999999998,93.836485,100.95649,104.05649,108.05649,105.51648999999999,113.95648999999999,111.77648,115.48297,114.79648999999999,115.23648999999999,124.63648,132.35648,95.416485,126.45648999999999,93.156485,107.89648999999999,118.79648999999999,104.47649,88.750573,111.55649,106.51648999999999,129.73648,99.116485,113.73648999999999,107.13648,82.396485,117.55649,128.65649
248,84,1,105.55975,110.63975,118.83975,108.19975,113.83975,115.63975,93.799751,121.39975,104.77975,105.45975,132.81975,116.45975,120.79975,98.179751,101.49277,114.41975,110.47975,94.15095699999999,101.33975,104.41975,108.69975,106.05975,114.43975,112.17975,115.85975,115.23975,115.73975,125.19975,132.79975,95.779751,126.87975,93.499751,108.23975,119.33975,104.95975,88.752978,111.95975,106.87975,130.27975,99.559751,114.23975,107.55975,82.659751,118.07975,129.07975
249,84,2,105.93933999999999,111.01933999999999,119.41933999999999,108.51933999999999,114.27933999999999,116.11934,94.07934200000001,121.95934,105.15933999999999,105.83933999999999,133.27934,116.85933999999999,121.21933999999999,98.499342,101.49533000000001,114.79933999999999,110.85933999999999,94.15825699999999,101.69934,104.75934000000001,109.23933999999998,106.51933999999999,114.79933999999999,112.51933999999999,116.19933999999999,115.61934,116.19933999999999,125.69933999999999,133.27934,96.07934200000001,127.27933999999999,93.87934200000001,108.53934,119.81934,105.33933999999999,88.755492,112.39934,107.25934,130.85934,99.959342,114.63933999999999,107.93933999999999,82.979342,118.57933999999999,129.55934
250,85,0,106.20669,111.38668999999999,119.80668999999999,108.84669,114.64668999999999,116.38668999999999,94.346689,122.30668999999999,105.48669,106.20669,133.64668999999998,117.22668999999999,121.56669,98.75834499999999,101.49781999999999,115.12669,111.22668999999999,94.16532099999999,102.04669,105.08668999999999,109.49835,106.82668999999999,115.12669,112.85835,116.56669,115.94668999999999,116.50668999999999,126.22668999999999,133.72669,96.346689,127.66668999999999,94.206689,108.80668999999999,120.20669,105.60668999999999,88.757925,112.84669,107.60668999999999,131.32668999999999,100.20669000000001,115.00668999999999,108.28669,83.246689,118.94668999999999,129.92668999999998
